date,price_eur_mwh,rate_eur,rate_usd,price_no_vat,price_with_vat
2021-05-11,25.80500030517578,33.4904,27.7641,11192.2441304534,13430.69295654408
2021-05-12,26.420000076293945,33.6728,27.6744,11472.712432224404,13767.254918669289
2021-05-13,26.25,33.4953,27.6318,11352.116923875,13622.54030865
2021-05-14,26.829999923706055,33.3738,27.6273,11518.190102519116,13821.82812302294
2021-05-17,26.309999465942383,33.4781,27.6142,11367.708079564174,13641.249695477009
2021-05-18,24.809999465942383,33.4449,27.555,10820.693053403447,12984.831664084137
2021-05-19,22.665000915527344,33.5319,27.4368,10079.80692382829,12095.768308593948
2021-05-20,24.684999465942383,33.488,27.4166,10788.829834582735,12946.59580149928
2021-05-21,24.795000076293945,33.5174,27.4665,10837.826328322844,13005.391593987411
2021-05-24,24.760000228881836,33.4799,27.4572,10813.330136001896,12975.996163202277
2021-05-25,26.190000534057617,33.4911,27.4281,11327.950597259942,13593.54071671193
2021-05-26,26.424999237060547,33.6643,27.4553,11470.244247637693,13764.29309716523
2021-05-27,25.200000762939453,33.6765,27.5461,11034.539937024168,13241.447924429
2021-05-28,24.93000030517578,33.5693,27.526,10903.095289935436,13083.714347922523
2021-06-01,25.975000381469727,33.5116,27.4674,11258.116356715582,13509.739628058698
2021-06-02,25.725000381469727,33.5335,27.4381,11175.67618336726,13410.811420040713
2021-06-03,25.704999923706055,33.3348,27.3449,11102.786178050876,13323.343413661052
2021-06-04,25.795000076293945,33.2577,27.34,11109.43543034883,13331.322516418595
2021-06-07,26.489999771118164,33.0635,27.2914,11290.5833178405,13548.6999814086
2021-06-08,27.799999237060547,33.0781,27.1923,11757.42398034943,14108.908776419315
2021-06-09,28.299999237060547,33.1104,27.1764,11945.357667336364,14334.429200803635
2021-06-10,28.684999465942383,33.0248,27.0906,12050.103050123467,14460.12366014816
2021-06-11,27.844999313354492,32.989,27.1068,11741.521936067584,14089.8263232811
2021-06-14,28.809999465942383,32.7905,27.0404,12009.282637434228,14411.139164921073
2021-06-15,28.135000228881836,32.7053,26.9957,11742.581817121803,14091.098180546163
2021-06-16,28.030000686645508,32.6166,26.9258,11674.197194727743,14009.036633673291
2021-06-17,28.309999465942383,32.7722,27.0275,11827.672914763554,14193.207497716265
2021-06-18,29.405000686645508,32.4424,27.1712,12090.552146900873,14508.662576281047
2021-06-21,29.614999771118164,32.4424,27.1712,12163.279580033044,14595.935496039652
2021-06-22,30.73500061035156,32.2882,27.1935,12492.482247348864,14990.978696818636
2021-06-23,31.545000076293945,32.467,27.305,12842.142586567354,15410.571103880824
2021-06-24,32.01499938964844,32.6003,27.2737,13057.506952380149,15669.008342856176
2021-06-25,32.3849983215332,32.7928,27.4589,13264.288453580642,15917.14614429677
2021-06-28,32.28900146484375,32.7928,27.4589,13230.683492497805,15876.820190997363
2021-06-29,33.486000061035156,32.7401,27.3964,13627.654133136824,16353.184959764189
2021-06-30,34.62200164794922,32.3018,27.1763,13837.881635728676,16605.45796287441
2021-07-01,36.14300155639648,32.3463,27.2275,14382.230269276151,17258.67632313138
2021-07-02,35.82699966430664,32.5227,27.3841,14351.00640191154,17221.207682293847
2021-07-06,34.10499954223633,32.3732,27.2904,13690.14994835424,16428.17993802509
2021-07-07,32.3380012512207,32.2623,27.2497,13035.038280415478,15642.045936498573
2021-07-08,33.3120002746582,32.291,27.2993,13382.541382526448,16059.049659031736
2021-07-09,36.63199996948242,32.3191,27.2862,14539.370327531242,17447.24439303749
2021-07-12,34.64899826049805,32.4056,27.3234,13892.073483974476,16670.488180769367
2021-07-13,35.4630012512207,32.3459,27.2904,14147.661457434604,16977.193748921523
2021-07-14,34.775001525878906,32.372,27.3216,13921.383653799652,16705.660384559582
2021-07-15,33.797000885009766,32.2482,27.3047,13532.0330908092,16238.43970897104
2021-07-16,34.84199905395508,32.2369,27.2905,13886.875558303596,16664.250669964316
2021-07-19,35.64899826049805,32.141,27.2301,14122.583881992878,16947.100658391453
2021-07-20,35.165000915527344,32.0313,27.2132,13909.377717087544,16691.25326050505
2021-07-21,35.94900131225586,32.0344,27.2205,14178.85641677849,17014.627700134188
2021-07-22,36.12900161743164,32.0607,27.2405,14252.0867407652,17102.50408891824
2021-07-23,35.52299880981445,32.0343,27.1915,14032.947144504333,16839.536573405196
2021-07-26,36.91400146484375,31.845,27.048,14422.998165716856,17307.597798860228
2021-07-27,37.59000015258789,31.8087,26.9805,14635.86151783742,17563.033821404904
2021-07-28,39.698001861572266,31.7814,26.906,15338.143155179006,18405.77178621481
2021-07-29,41.15399932861328,31.7021,26.8628,15792.764862084365,18951.317834501235
2021-07-30,40.75600051879883,31.9239,26.8867,15766.565521220224,18919.87862546427
2021-08-02,42.15299987792969,31.8946,26.8168,16227.446198253128,19472.93543790375
2021-08-03,41.24300003051758,31.9032,26.8444,15922.037559773273,19106.445071727925
2021-08-04,42.25299835205078,31.8913,26.8411,16259.985354980285,19511.98242597634
2021-08-05,42.89899826049805,31.9482,26.9094,16509.44423971302,19811.33308765562
2021-08-06,43.11800003051758,31.8964,26.9395,16557.720794401055,19869.264953281265
2021-08-09,42.7859992980957,31.6756,26.8346,16331.366134740165,19597.6393616882
2021-08-10,44.654998779296875,31.5302,26.8011,16886.056151554778,20263.26738186573
2021-08-11,45.98600006103515,31.3617,26.7557,17242.047691118725,20690.457229342468
2021-08-12,45.87099838256836,31.4105,26.8042,17230.36040637621,20676.43248765145
2021-08-13,44.62799835205078,31.421,26.7686,16818.906655646235,20182.68798677548
2021-08-16,47.987998962402344,31.3978,26.6931,17932.305116796822,21518.766140156185
2021-08-17,46.94900131225586,31.3633,26.6457,17564.624683995,21077.549620794
2021-08-18,45.3849983215332,31.382,26.6752,17051.239762958838,20461.487715550604
2021-08-19,40.39500045776367,31.2379,26.6455,15309.554963985473,18371.46595678257
2021-08-20,41.944000244140625,31.169,26.6504,15791.595484032685,18949.91458083922
2021-08-23,41.68000030517578,31.169,26.6504,15703.755028540856,18844.506034249025
2021-08-24,44.869998931884766,31.169,26.6504,16765.160320857005,20118.192385028404
2021-08-25,45.28499984741211,31.1287,26.6718,16881.748542457717,20258.09825094926
2021-08-26,45.78799819946289,31.3438,26.7074,17165.74305726917,20598.891668723005
2021-08-27,47.805999755859375,31.5121,26.7744,17936.26012787813,21523.51215345375
2021-08-30,49.67900085449219,31.6645,26.929,18656.275273296706,22387.530327956043
2021-08-31,50.3380012512207,31.6963,26.8601,18897.370360955538,22676.844433146645
2021-09-01,50.23199844360352,31.8317,26.8928,18941.54651385119,22729.855816621428
2021-09-02,51.91600036621094,31.9323,27.0029,19575.608886173,23490.7306634076
2021-09-03,51.505001068115234,32.0067,27.0247,19480.526620557062,23376.631944668476
2021-09-07,53.90800094604492,31.8063,26.8102,20174.159066982767,24208.99088037932
2021-09-08,55.28799819946289,31.7091,26.7317,20579.65069181784,24695.580830181407
2021-09-09,56.58100128173828,31.6315,26.7452,20966.39994681227,25159.679936174725
2021-09-10,57.91600036621094,31.624,26.7264,21412.02557882776,25694.430694593313
2021-09-13,61.27899932861328,31.5843,26.6782,22518.92773443114,27022.71328131737
2021-09-14,65.76399993896484,31.4472,26.692,23927.62423855057,28713.14908626068
2021-09-15,70.707000732421875,31.4627,26.6362,25599.15059000188,30718.98070800226
2021-09-16,63.250999450683594,31.517,26.645,23134.564415410805,27761.47729849297
2021-09-17,65.102996826171875,31.37,26.6672,23647.793644415106,28377.352373298123
2021-09-20,75.31700134277344,31.4626,26.7028,27147.82931982326,32577.39518378791
2021-09-21,73.78199768066406,31.2701,26.7072,26470.41430307137,31764.497163685643
2021-09-22,71.69200134277344,31.3566,26.7081,25843.578384578843,31012.29406149461
2021-09-23,69.68399810791016,31.2856,26.6714,25114.59436211161,30137.51323453393
2021-09-24,70.23999786376953,31.0846,26.5272,25137.912669338693,30165.495203206432
2021-09-27,76.50700378417969,31.2153,26.6422,27331.94381101945,32798.332573223335
2021-09-28,78.56500244140625,31.1764,26.6556,27983.102441069703,33579.72292928364
2021-09-29,86.60900115966797,31.0335,26.5698,30519.910867190338,36623.893040628405
2021-09-30,97.77400207519533,30.981,26.576,34161.12313976311,40993.347767715735
2021-10-01,93.625,30.8231,26.6175,32622.983354062504,39147.580024875
2021-10-04,96.6520004272461,30.8716,26.61,33671.5579189608,40405.86950275296
2021-10-05,116.0199966430664,30.9261,26.5722,40124.528952104985,48149.434742525984
2021-10-06,108.19100189208984,30.6536,26.4244,37209.67579152323,44651.610949827875
2021-10-07,96.58399963378906,30.4135,26.3503,33150.704396054454,39780.84527526535
2021-10-08,87.60600280761719,30.4378,26.3314,30259.771300850844,36311.72556102101
2021-10-11,85.21600341796875,30.4768,26.3515,29520.893171191412,35425.071805429696
2021-10-12,85.697998046875,30.5012,26.36,29701.384180441895,35641.66101653027
2021-10-13,93.615997314453125,30.4265,26.349,32200.777603926625,38640.93312471195
2021-10-14,102.1719970703125,30.4265,26.349,34979.79103007904,41975.749236094845
2021-10-15,93.64800262451172,30.4265,26.349,32211.173021048988,38653.407625258784
2021-10-18,93.93299865722656,30.446,26.3419,32324.2888829838,38789.14665958056
2021-10-19,89.93199920654297,30.5611,26.3356,31140.521435152783,37368.62572218334
2021-10-20,93.45099639892578,30.6056,26.272,32334.91570925583,38801.898851107
2021-10-21,88.46299743652344,30.4836,26.2078,30583.126940402864,36699.75232848344
2021-10-22,87.33799743652344,30.4934,26.2016,30226.65789075469,36271.989468905624
2021-10-25,88.64299774169922,30.5774,26.2918,30736.00942539459,36883.2113104735
2021-10-26,88.49299621582031,30.5749,26.3509,30684.933113990228,36821.91973678827
2021-10-27,86.819000244140625,30.6791,26.419,30241.135397413407,36289.36247689609
2021-10-28,77.03199768066406,30.6447,26.3712,27005.4657837906,32406.558940548715
2021-10-29,64.86399841308594,30.5032,26.3265,22919.10287875641,27502.92345450769
2021-11-01,65.61900329589844,30.5953,26.2767,23234.05779642884,27880.86935571461
2021-11-02,67.60600280761719,30.4358,26.2933,23759.505022440902,28511.40602692908
2021-11-03,76.54199981689453,30.4903,26.2904,26710.25120115711,32052.30144138853
2021-11-04,73.3759994506836,30.3646,26.2431,25574.295046173425,30689.154055408108
2021-11-05,74.0270004272461,30.2848,26.19,25717.648909604497,30861.17869152539
2021-11-08,79.0739974975586,30.0969,26.102,27180.0876271596,32616.105152591517
2021-11-09,72.58699798583984,30.2026,26.0806,25183.32284429407,30219.98741315289
2021-11-10,70.12300109863281,30.2075,26.0927,24392.9063912082,29271.48766944984
2021-11-11,74.79000091552734,30.1186,26.0575,25821.90234155674,30986.282809868084
2021-11-12,75.67500305175781,29.9144,26.1022,25930.87496853681,31117.049962244164
2021-11-15,79.9469985961914,29.9007,26.1107,27282.709437625876,32739.25132515105
2021-11-16,94.18900299072266,30.1468,26.3371,32090.656440225663,38508.78772827079
2021-11-17,95.003997802734375,30.0266,26.4133,32225.10874977176,38670.13049972611
2021-11-18,95.16699981689452,29.9974,26.5147,32246.787658030556,38696.14518963666
2021-11-19,87.125,29.9688,26.4427,29642.96961925,35571.5635431
2021-11-22,84.016998291015625,29.9796,26.5694,28659.74752447992,34391.6970293759
2021-11-23,90.927001953125,30.0591,26.6588,30953.157908568,37143.7894902816
2021-11-24,93.98400115966795,30.2354,26.8604,32121.67950397779,38546.015404773345
2021-11-26,87.772003173828125,30.3376,27.0256,30218.955867216555,36262.747040659866
2021-11-29,93.14600372314452,30.5752,27.1033,32208.78371640811,38650.54045968973
2021-11-30,92.51300048828124,30.6481,27.1739,32078.518520827733,38494.222224993275
2021-12-01,95.6750030517578,30.9221,27.2142,33407.75543967767,40089.3065276132
2021-12-02,94.83000183105467,30.8443,27.2296,33046.01515347338,39655.21818416806
2021-12-03,89.477996826171875,30.9438,27.2933,31384.560460925022,37661.47255311003
2021-12-06,89.9280014038086,30.8277,27.2981,31415.588544503335,37698.706253404
2021-12-07,95.88300323486328,30.9055,27.3791,33459.60197562134,40151.52237074561
2021-12-08,101.5019989013672,30.7277,27.3317,35110.95150402344,42133.14180482813
2021-12-09,100.44499969482422,30.7698,27.2167,34810.88332018464,41773.05998422157
2021-12-10,105.7760009765625,30.6773,27.1013,36451.815600794864,43742.17872095384
2021-12-13,116.08399963378906,30.4521,27.0241,39535.89555177356,47443.07466212827
2021-12-14,128.30099487304688,30.3272,26.8846,43328.71820254553,51994.46184305464
2021-12-15,132.28399658203125,30.534,26.9985,44921.988284961546,53906.38594195386
2021-12-16,142.76499938964844,30.6186,27.196,48472.99754507943,58167.59705409531
2021-12-17,136.91299438476562,30.8435,27.1929,46900.93468387208,56281.121620646496
2021-12-20,146.92599487304688,30.8573,27.2483,50220.49722278804,60264.59666734565
2021-12-21,180.2669982910156,30.7661,27.2846,61022.94536509398,73227.53443811278
2021-12-22,172.875,30.7859,27.2598,58632.64180918751,70359.170171025
2021-12-23,132.57899475097656,30.8084,27.2508,45422.77017963291,54507.32421555949
2021-12-27,106.89299774169922,30.845,27.2747,37019.039328033454,44422.84719364014
2021-12-28,106.58999633789062,30.8196,27.2306,36888.72831736884,44266.47398084261
2021-12-29,96.47599792480467,30.8401,27.2235,33583.39156818821,40300.06988182585
2021-12-30,87.0270004272461,30.776,27.2077,30409.537837214782,36491.445404657745
2021-12-31,70.34300231933594,30.9226,27.2782,25046.643849074902,30055.97261888989
2022-01-03,80.43399810791016,30.9226,27.2782,28377.6689955935,34053.2027947122
2022-01-04,88.740997314453125,30.9226,27.2782,31119.799091459325,37343.75890975119
2022-01-05,91.522003173828125,30.7739,27.2976,31884.71446830367,38261.6573619644
2022-01-06,96.5019989013672,31.0421,27.4551,33812.31979377619,40574.783752531424
2022-01-07,88.17400360107422,31.0421,27.4551,31052.635202198875,37263.162242638646
2022-01-10,84.60700225830078,31.1095,27.4977,29935.368876605444,35922.44265192653
2022-01-11,78.73600006103516,31.116,27.4998,27991.46856857364,33589.762282288364
2022-01-12,75.15299987792969,31.1722,27.5093,26849.475292584488,32219.370351101385
2022-01-13,85.45999908447266,31.4796,27.7073,30577.387321391863,36692.86478567024
2022-01-14,86.970001220703125,31.7813,27.7372,31381.21146581731,37657.453758980766
2022-01-18,78.33399963378906,32.0577,28.122,28699.680848641772,34439.617018370125
2022-01-19,75.60199737548828,32.3406,28.4101,28010.01967898433,33612.023614781196
2022-01-20,75.2030029296875,32.1943,28.4038,27746.974579315367,33296.36949517844
2022-01-21,78.9800033569336,32.1147,28.3236,28973.15418138882,34767.78501766658
2022-01-24,93,32.1099,28.3181,33774.494425250006,40529.39331030001
2022-01-25,93.582000732421875,32.0594,28.3749,33921.210846199734,40705.45301543968
2022-01-26,91.83699798583984,32.3021,28.6658,33576.7759159149,40292.131099097875
2022-01-27,92.3010025024414,32.4803,28.7984,33922.72607411701,40707.271288940414
2022-01-28,92.06199645996094,32.3432,28.9879,33699.024569423156,40438.82948330779
2022-01-31,84.6719970703125,32.0293,28.7839,30845.72969703241,37014.87563643889
2022-02-01,76.16699981689453,31.7464,28.4555,27690.522572636877,33228.62708716425
2022-02-02,77.35099792480469,31.8875,28.318,28214.924384542963,33857.909261451554
2022-02-03,80.2229995727539,32.1419,28.3876,29424.44195140305,35309.33034168366
2022-02-04,82.6520004272461,31.9198,28.2701,30049.294220811484,36059.153064973776
2022-02-07,79.595001220703125,32.2745,28.1468,29327.157318631704,35192.58878235804
2022-02-08,77.30000305175781,32.0724,27.9998,28357.956955339087,34029.548346406904
2022-02-09,74.41699981689453,31.9255,27.9619,27246.111949959293,32695.33433995115
2022-02-10,74.352996826171875,31.996,27.9795,27284.133066605835,32740.959679927
2022-02-11,77.4260025024414,31.8785,27.8756,28229.68220826329,33875.618649915945
2022-02-14,80.77100372314453,31.9777,28.0346,29459.85012646237,35351.820151754844
2022-02-15,70.91899871826172,32.3264,28.5355,26382.581361522218,31659.097633826656
2022-02-16,69.79499816894531,32.0283,28.2424,25754.801216446052,30905.761459735266
2022-02-17,74.91400146484375,31.932,28.0943,27421.891797477296,32906.27015697275
2022-02-18,73.76200103759766,32.1969,28.3,27253.255745139293,32703.90689416715
2022-02-22,79.78900146484375,32.2887,28.4846,29409.028673807585,35290.8344085691
2022-02-23,88.89099884033203,32.9039,28.9877,33166.17502647514,39799.41003177017
2022-02-24,134.3159942626953,33.1707,29.2549,49520.17386049635,59424.20863259561
2022-02-25,94.4219970703125,33.1707,29.2549,35393.820260250795,42472.584312300954
2022-02-28,98.595001220703125,33.1707,29.2549,36871.46943938508,44245.763327262095
2022-03-01,121.67400360107422,33.1707,29.2549,45043.68008034538,54052.416096414454
2022-03-02,165.54299926757812,33.1707,29.2549,60577.56959971895,72693.08351966273
2022-03-03,160.822998046875,33.1707,29.2549,58906.23027727136,70687.47633272562
2022-03-04,192.5500030517578,33.1707,29.2549,70140.67462774397,84168.80955329275
2022-03-07,227.2010040283203,33.1707,29.2549,82410.49783038953,98892.59739646743
2022-03-08,214.5540008544922,33.1707,29.2549,77932.2291335883,93518.67496030596
2022-03-09,155.8800048828125,33.1707,29.2549,57155.93012704034,68587.1161524484
2022-03-10,126.39900207519533,33.1707,29.2549,46716.78891634839,56060.14669961807
2022-03-11,131.22900390625,33.1707,29.2549,48427.079149394776,58112.49497927373
2022-03-14,114.52200317382812,33.1707,29.2549,42511.17659373872,51013.41191248647
2022-03-15,115.43900299072266,33.1707,29.2549,42835.88368193408,51403.06041832089
2022-03-16,102.6230010986328,33.1707,29.2549,38297.77300839033,45957.327610068394
2022-03-17,105.08799743652344,33.1707,29.2549,39170.62136511007,47004.74563813208
2022-03-18,105.04399871826172,33.1707,29.2549,39155.041541180035,46986.04984941604
2022-03-21,96.302001953125,33.1707,29.2549,36059.52476754114,43271.42972104936
2022-03-22,98.74700164794922,33.1707,29.2549,36925.29236849175,44310.3508421901
2022-03-23,117.0009994506836,32.2345,29.2549,42169.71223151592,50603.654677819104
2022-03-24,111.60800170898438,32.138,29.2549,40193.841703756654,48232.61004450799
2022-03-25,101.2689971923828,32.1233,29.2549,36630.13085967001,43956.15703160401
2022-03-28,102.54499816894533,32.193600000000004,29.2549,37148.39971357751,44578.07965629301
2022-03-29,108.38099670410156,32.0707,29.2549,39005.28690565612,46806.34428678734
2022-03-30,118.97000122070312,32.4217,29.2549,43094.98890531236,51713.98668637483
2022-03-31,125.90599822998048,32.5856,29.2549,45724.58628622645,54869.503543471736
2022-04-01,112.1500015258789,32.4773,29.2549,40804.107815389856,48964.92937846782
2022-04-04,109.52300262451172,32.3281,29.2549,39710.93803347797,47653.125640173566
2022-04-05,108.56400299072266,32.176,29.2549,39195.59471269984,47034.7136552398
2022-04-06,106.79100036621094,32.0795,29.2549,38471.44579719595,46165.73495663514
2022-04-07,104.56400299072266,31.9361,29.2549,37541.09349661079,45049.312195932944
2022-04-08,103.88200378417967,31.9244,29.2549,37294.98869141184,44753.9864296942
2022-04-11,100.13700103759766,31.7796,29.2549,35856.20361476214,43027.444337714565
2022-04-12,102.21900177001952,31.8952,29.2549,36694.82806084848,44033.793673018175
2022-04-13,105.3239974975586,31.7752,29.2549,37610.69587766123,45132.83505319348
2022-04-14,95.62000274658205,31.6874,29.2549,34224.79072821706,41069.74887386047
2022-04-18,95.62000274658205,31.8235,29.2549,34370.97826005748,41245.17391206898
2022-04-19,93.76799774169922,31.6216,29.2549,33528.94984537669,40234.73981445202
2022-04-20,94.2310028076172,31.5792,29.2549,33640.32816748011,40368.39380097613
2022-04-21,100.06099700927734,31.6787,29.2549,35717.25747084945,42860.70896501934
2022-04-22,94.875,31.8264,29.2549,34120.980889750004,40945.1770677
2022-04-25,92.83699798583984,31.6567,29.2549,33251.33981717675,39901.607780612096
2022-04-26,103.20800018310548,31.4476,29.2549,36514.531594759086,43817.4379137109
2022-04-27,107.427001953125,31.2223,29.2549,37660.46804164027,45192.56164996832
2022-04-28,100.14199829101562,30.9663,29.2549,34945.05845567415,41934.07014680898
2022-04-29,99.4499969482422,30.6869,29.2549,34404.77481842207,41285.72978210648
2022-05-02,97.0510025024414,30.8478,29.2549,33794.18940981962,40553.02729178355
2022-05-03,99.4260025024414,30.7659,29.2549,34484.97971266178,41381.97565519413
2022-05-04,103.8209991455078,30.8288,29.2549,36001.479479278816,43201.77537513458
2022-05-05,106.50800323486328,30.801,29.2549,36852.67397377523,44223.20876853028
2022-05-06,101.70800018310548,30.8595,29.2549,35341.06754261955,42409.28105114346
2022-05-09,93.78700256347656,30.9063,29.2549,32781.04461322187,39337.25353586624
2022-05-10,98.8010025024414,30.861,29.2549,34385.09147283224,41262.10976739869
2022-05-11,94.01200103759766,30.8727,29.2549,32819.76355457699,39383.71626549238
2022-05-12,106.70099639892578,30.8537,29.2549,36978.97016518601,44374.76419822321
2022-05-13,96.88099670410156,30.4178,29.2549,33270.547210253775,39924.656652304526
2022-05-16,92.86000061035156,30.3768,29.2549,31922.05863257013,38306.47035908415
2022-05-17,94.1750030517578,30.4792,29.2549,32456.887730686587,38948.265276823906
2022-05-18,94.53800201416016,30.842,29.2549,32960.49478768876,39552.59374522651
2022-05-19,91.02400207519533,30.7454,29.2549,31704.53081482393,38045.43697778872
2022-05-20,87.9020004272461,30.7688,29.2549,30703.074022461948,36843.688826954334
2022-05-23,83.28800201416016,30.918,29.2549,29328.191406222857,35193.82968746743
2022-05-24,84.50700378417969,31.1784,29.2549,29979.33139767633,35975.197677211596
2022-05-25,88.0780029296875,31.3437,29.2549,31332.108321810854,37598.529986173024
2022-05-26,85.97100067138672,31.1813,29.2549,30469.40886728054,36563.290640736646
2022-05-27,86.875,31.3159,29.2549,30902.325478187504,37082.790573825005
2022-05-31,94.003997802734375,31.5031,29.2549,33483.375343189255,40180.050411827106
2022-06-01,85.5510025024414,31.3364,29.2549,30479.53273392687,36575.43928071224
2022-06-02,83.94499969482422,31.3247,29.2549,29931.189978214417,35917.427973857295
2022-06-03,83.10099792480469,31.2808,29.2549,29607.67624583551,35529.211495002615
2022-06-06,82.55799865722656,31.3876,29.2549,29526.1805498768,35431.41665985216
2022-06-07,79.608001708984375,31.389,29.2549,28539.011280492345,34246.81353659081
2022-06-08,79.40699768066406,31.1901,29.2549,28292.44154723959,33950.92985668751
2022-06-09,84.87999725341797,31.411,29.2549,30326.647080286923,36391.97649634431
2022-06-10,82.46399688720703,31.3934,29.2549,29500.099402956675,35400.11928354801
2022-06-13,83.4020004272461,30.9327,29.2549,29379.68880547447,35255.626566569365
2022-06-14,97.04000091552734,30.5626,29.2549,33479.90478114608,40175.88573737529
2022-06-15,120.33200073242188,30.567,29.2549,41084.94061094125,49301.9287331295
2022-06-16,124.36399841308594,30.5962,29.2549,42440.916493280965,50929.09979193716
2022-06-17,117.73799896240234,30.3885,29.2549,40004.63504193119,48005.56205031743
2022-06-21,125.55999755859376,30.7952,29.2549,43108.898945265144,51730.67873431817
2022-06-22,127.1709976196289,30.861,29.2549,43731.33599898276,52477.60319877931
2022-06-23,133.3470001220703,30.7542,29.2549,45608.237488820814,54729.88498658498
2022-06-24,128.5050048828125,30.7337,29.2549,43989.3892967016,52787.26715604192
2022-06-27,129.45899963378906,30.7674,29.2549,44350.74932767595,53220.89919321114
2022-06-28,129.17599487304688,30.9122,29.2549,44465.199881778346,53358.23985813402
2022-06-29,139.58799743652344,30.9151,29.2549,47905.509107444814,57486.61092893378
2022-06-30,144.51400756835938,30.7776,29.2549,49311.726001161136,59174.07120139336
2022-07-01,147.78399658203125,30.4017,29.2549,49773.00246062876,59727.60295275451
2022-07-05,165.072998046875,30.5816,29.2549,55710.556680975584,66852.6680171707
2022-07-06,170.99899291992188,30.1135,29.2549,56765.68730466417,68118.824765597
2022-07-07,183.18299865722656,29.8122,29.2549,60077.10987292376,72092.53184750851
2022-07-08,175.21200561523438,29.8107,29.2549,57537.493674351674,69044.992409222
2022-07-11,164.52000427246094,29.701,29.2549,53936.470422868675,64723.76450744241
2022-07-12,172.60899353027344,29.5109,29.2549,56140.72555581693,67368.8706669803
2022-07-13,180.5050048828125,29.3675,29.2549,58344.22685706476,70013.0722284777
2022-07-14,175.0330047607422,29.4494,29.2549,56786.165126280684,68143.39815153682
2022-07-15,159.56700134277344,29.2754,29.2549,51618.4063873517,61942.08766482204
2022-07-18,157.25799560546875,29.4173,29.2549,51142.59327403178,61371.11192883813
2022-07-19,154.45700073242188,29.6645,29.2549,50683.78245832247,60820.53894998696
2022-07-20,155.03799438476562,29.998,29.2549,51437.51813279108,61725.0217593493
2022-07-21,155.60000610351562,29.8064,36.568600000000004,51336.20202553687,61603.44243064424
2022-07-22,159.86399841308594,37.2689,36.568600000000004,65826.36000863339,78991.63201036006
2022-07-25,176.61599731445312,37.2177,36.568600000000004,72391.80347369506,86870.16416843407
2022-07-26,199.91799926757812,37.4115,36.568600000000004,82073.60175496932,98488.32210596318
2022-07-27,205.2250061035156,37.0568,36.568600000000004,83397.0485074369,100076.45820892428
2022-07-28,198.92999267578125,37.1244,36.568600000000004,81054.02066099037,97264.82479318844
2022-07-29,190.9149932861328,36.9965,36.568600000000004,77610.16349075365,93132.19618890436
2022-08-01,200.79400634765625,37.3365,36.568600000000004,82258.6869161422,98710.42429937064
2022-08-02,205.1739959716797,37.4133,36.568600000000004,84176.71589172633,101012.0590700716
2022-08-03,199.19500732421875,37.3804,36.568600000000004,81717.07086927528,98060.48504313032
2022-08-04,199.2480010986328,37.2488,36.568600000000004,81451.28356147042,97741.5402737645
2022-08-05,196.32000732421875,37.2104,36.568600000000004,80204.49754723365,96245.39705668038
2022-08-08,193.05499267578125,37.417,36.568600000000004,79344.36647213815,95213.23976656578
2022-08-09,192.1840057373047,37.2963,36.568600000000004,78742.40506069905,94490.88607283884
2022-08-10,205.36700439453125,37.3804,36.568600000000004,84179.91847266519,101015.90216719822
2022-08-11,208.11000061035156,37.5102,36.568600000000004,85569.76049324783,102683.7125918974
2022-08-12,206.1080017089844,37.7516,36.568600000000004,85312.13102985788,102374.55723582944
2022-08-15,220.11000061035156,37.5943,36.568600000000004,90576.91355572078,108692.29626686493
2022-08-16,225.91400146484375,37.2817,36.568600000000004,92135.60908229668,110562.730898756
2022-08-17,225.8350067138672,37.033,36.568600000000004,91491.33307029984,109789.5996843598
2022-08-18,241.0039978027344,37.1738,36.568600000000004,97857.8028308184,117429.36339698208
2022-08-19,244.5500030517578,37.2177,36.568600000000004,99381.91245258518,119258.2949431022
2022-08-22,276.74798583984375,36.7441,36.568600000000004,110749.70946886406,132899.65136263688
2022-08-23,269.04901123046875,36.568600000000004,36.568600000000004,107216.41796598092,128659.70155917708
2022-08-24,292.1499938964844,36.298,36.568600000000004,115375.98024900277,138451.1762988033
2022-08-25,321.41400146484375,36.3053,36.568600000000004,126740.66818229853,152088.80181875822
2022-08-26,339.1960144042969,36.4808,36.568600000000004,134277.08703884194,161132.5044466103
2022-08-29,272.6029968261719,36.5467,36.568600000000004,108538.88790734284,130246.66548881138
2022-08-30,252.93699645996097,36.554,36.568600000000004,100886.5731312774,121063.88775753288
2022-08-31,239.9069976806641,36.6564,36.568600000000004,96069.79857641744,115283.75829170094
2022-09-01,243.0039978027344,36.5704,36.568600000000004,97053.99654979164,116464.79585974995
2022-09-02,214.6649932861328,36.5832,36.568600000000004,86020.77537346259,103224.93044815512
2022-09-06,239.8419952392578,36.2614,36.568600000000004,95011.9557833522,114014.34694002265
2022-09-07,213.88299560546875,36.287,36.568600000000004,85023.29140839302,102027.94969007162
2022-09-08,220.54100036621097,36.1371,36.568600000000004,87241.45417176333,104689.745006116
2022-09-09,207.09100341796875,36.6491,36.568600000000004,83212.14029067649,99854.56834881178
2022-09-12,190.58799743652344,36.7112,36.568600000000004,76885.3421181739,92262.41054180868
2022-09-13,198.61199951171875,37.097,36.568600000000004,80868.44353383553,97042.13224060264
2022-09-14,217.8820037841797,37.2159,36.568600000000004,88782.4617339429,106538.95408073148
