"","date","hour","actual","projected"
"66",2023-01-03,18,184.088,115.855
"67",2023-01-03,19,221.249,145.964
"68",2023-01-03,20,254.338,175.057
"69",2023-01-03,21,277.042,196.744
"70",2023-01-03,22,280.414,216.805
"71",2023-01-03,23,286.424,225.731
"72",2023-01-03,24,287.032,225.061
"73",2023-01-04,1,266.818,213.91
"74",2023-01-04,2,257.934,197.719
"75",2023-01-04,3,261.601,191.053
"76",2023-01-04,4,246.815,182.016
"77",2023-01-04,5,256.651,174.906
"78",2023-01-04,6,242.92,168.207
"79",2023-01-04,7,244.706,160.885
"80",2023-01-04,8,240.316,160.158
"81",2023-01-04,9,222.377,163.66
"82",2023-01-04,10,210.823,164.431
"83",2023-01-04,11,202.771,166.344
"84",2023-01-04,12,179.555,154.765
"85",2023-01-04,13,172.329,156.817
"86",2023-01-04,14,163.302,155.286
"87",2023-01-04,15,170.988,146.467
"88",2023-01-04,16,162.25,144.694
"89",2023-01-04,17,147.791,134.822
"90",2023-01-04,18,151.372,117.769
"91",2023-01-04,19,130.612,93.774
"92",2023-01-04,20,94.01,76.55
"93",2023-01-04,21,83.51,63.917
"94",2023-01-04,22,68.515,63.818
"95",2023-01-04,23,60.477,66.741
"96",2023-01-04,24,75.557,72.902
"97",2023-01-05,1,77.118,99.273
"98",2023-01-05,2,116.167,129.713
"99",2023-01-05,3,170.783,164.74
"100",2023-01-05,4,258.625,220.583
"101",2023-01-05,5,289.577,261.573
"102",2023-01-05,6,298.91,290.424
"103",2023-01-05,7,308.474,311.949
"104",2023-01-05,8,302.442,275.071
"105",2023-01-05,9,247.226,236.747
"106",2023-01-05,10,224.182,238.195
"107",2023-01-05,11,212.756,230.762
"108",2023-01-05,12,194.398,220.633
"109",2023-01-05,13,191.625,205.635
"110",2023-01-05,14,170.292,197.985
"111",2023-01-05,15,160.016,247.539
"112",2023-01-05,16,180.432,289.957
"113",2023-01-05,17,243.587,298.175
"114",2023-01-05,18,259.382,306.976
"115",2023-01-05,19,285.63,299.222
"116",2023-01-05,20,293.765,299.564
"117",2023-01-05,21,253.498,301.154
"118",2023-01-05,22,259.842,295.192
"119",2023-01-05,23,300.765,286.061
"120",2023-01-05,24,319.344,285.225
"121",2023-01-06,1,308.354,282.365
"122",2023-01-06,2,293.38,290.791
"123",2023-01-06,3,289.455,292.374
"124",2023-01-06,4,299.783,292.017
"125",2023-01-06,5,300.599,287.64
"126",2023-01-06,6,286.127,288.457
"127",2023-01-06,7,288.72,295.175
"128",2023-01-06,8,271.327,293.898
"129",2023-01-06,9,271.362,289.267
"130",2023-01-06,10,260.611,284.521
"131",2023-01-06,11,266.565,284.588
"132",2023-01-06,12,270.614,293.675
"133",2023-01-06,13,272.48,295.076
"134",2023-01-06,14,273.624,299.189
"135",2023-01-06,15,276.353,300.625
"136",2023-01-06,16,281.138,300.279
"137",2023-01-06,17,266.306,295.644
"138",2023-01-06,18,250.499,296.124
"139",2023-01-06,19,234.328,286.959
"140",2023-01-06,20,211.502,270.786
"141",2023-01-06,21,200.374,249.36
"142",2023-01-06,22,183.232,207.097
"143",2023-01-06,23,144.317,172.348
"144",2023-01-06,24,146.407,146.635
"145",2023-01-07,1,100.767,112.037
"146",2023-01-07,2,98.081,101.516
"147",2023-01-07,3,91.149,93.261
"148",2023-01-07,4,80.954,84.954
"149",2023-01-07,5,64.374,70.714
"150",2023-01-07,6,57.551,64.355
"151",2023-01-07,7,33.92,44.221
"152",2023-01-07,8,17.646,34.889
"153",2023-01-07,9,12.162,25.293
"154",2023-01-07,10,15.402,17.229
"155",2023-01-07,11,11.335,16.074
"156",2023-01-07,12,7.828,11.057
"157",2023-01-07,13,4.409,10.688
"158",2023-01-07,14,4.517,12.168
"159",2023-01-07,15,13.516,16.08
"160",2023-01-07,16,28.686,20.549
"161",2023-01-07,17,60.113,31.555
"162",2023-01-07,18,99.208,46.093
"163",2023-01-07,19,107.163,59.727
"164",2023-01-07,20,114.648,70.953
"165",2023-01-07,21,125.025,78.945
"166",2023-01-07,22,129.68,88.295
"167",2023-01-07,23,140.492,97.264
"168",2023-01-07,24,158.498,110.299
"169",2023-01-08,1,174.127,131.175
"170",2023-01-08,2,196.551,145.145
"171",2023-01-08,3,196.329,149.812
"172",2023-01-08,4,179.277,156.719
"173",2023-01-08,5,174.822,167.485
"174",2023-01-08,6,175.517,178.286
"175",2023-01-08,7,178.391,176.469
"176",2023-01-08,8,188.896,169.668
"177",2023-01-08,9,180.92,174.413
"178",2023-01-08,10,183.476,169.969
"179",2023-01-08,11,189.15,164.86
"180",2023-01-08,12,171.825,151.659
"181",2023-01-08,13,187.272,145.632
"182",2023-01-08,14,198.219,151.703
"183",2023-01-08,15,223.063,165.292
"184",2023-01-08,16,235.121,181.837
"185",2023-01-08,17,238.54,209.199
"186",2023-01-08,18,257.043,232.941
"187",2023-01-08,19,260.488,249.444
"188",2023-01-08,20,269.553,265.746
"189",2023-01-08,21,264.761,274.197
"190",2023-01-08,22,257.516,273.444
"191",2023-01-08,23,260.886,276.025
"192",2023-01-08,24,263.05,278.714
"193",2023-01-09,1,259.874,265.325
"194",2023-01-09,2,273.365,268.411
"195",2023-01-09,3,282.729,274.431
"196",2023-01-09,4,259.451,281.941
"197",2023-01-09,5,279.471,284.193
"198",2023-01-09,6,284.12,296.901
"199",2023-01-09,7,283.505,294.284
"200",2023-01-09,8,290.721,296.879
"201",2023-01-09,9,300.286,293.562
"202",2023-01-09,10,302.548,289.587
"203",2023-01-09,11,289.14,290.24
"204",2023-01-09,12,286.49,304.052
"205",2023-01-09,13,296.247,304.606
"206",2023-01-09,14,292.876,304.355
"207",2023-01-09,15,299.583,306.509
"208",2023-01-09,16,297.094,306.425
"209",2023-01-09,17,301.358,311.576
"210",2023-01-09,18,308.622,309.715
"211",2023-01-09,19,304.873,311.622
"212",2023-01-09,20,314.265,309.391
"213",2023-01-09,21,311.002,309.024
"214",2023-01-09,22,305.118,306.624
"215",2023-01-09,23,305.858,300.822
"216",2023-01-09,24,294.572,300.499
"217",2023-01-10,1,287.378,288.777
"218",2023-01-10,2,282.246,289.117
"219",2023-01-10,3,287.274,286.929
"220",2023-01-10,4,285.706,287.099
"221",2023-01-10,5,287.412,286.588
"222",2023-01-10,6,283.159,287.676
"223",2023-01-10,7,290.404,289.437
"224",2023-01-10,8,290.161,290.489
"225",2023-01-10,9,289.101,290.774
"226",2023-01-10,10,282.621,291.517
"227",2023-01-10,11,286.681,294.314
"228",2023-01-10,12,277.99,297.771
"229",2023-01-10,13,283.668,295.031
"230",2023-01-10,14,284.421,295.11
"231",2023-01-10,15,247.785,296.617
"232",2023-01-10,16,238.527,296.647
"233",2023-01-10,17,244.266,295.703
"234",2023-01-10,18,249.03,294.763
"235",2023-01-10,19,252.072,291.25
"236",2023-01-10,20,254.012,289.634
"237",2023-01-10,21,250.759,288.938
"238",2023-01-10,22,243.44,288.686
"239",2023-01-10,23,246.083,288.625
"240",2023-01-10,24,251.453,289.786
"241",2023-01-11,1,287.673,287.911
"242",2023-01-11,2,291.38,285.052
"243",2023-01-11,3,284.083,284.517
"244",2023-01-11,4,276.121,285.691
"245",2023-01-11,5,273.284,285.089
"246",2023-01-11,6,274.214,284.694
"247",2023-01-11,7,274.445,282.499
"248",2023-01-11,8,273.016,279.826
"249",2023-01-11,9,266.396,277.07
"250",2023-01-11,10,269.518,268.987
"251",2023-01-11,11,277.385,265.657
"252",2023-01-11,12,255.846,260.704
"253",2023-01-11,13,253.309,247.747
"254",2023-01-11,14,251.548,223.102
"255",2023-01-11,15,253.812,207.738
"256",2023-01-11,16,235.669,209.234
"257",2023-01-11,17,213.98,226.151
"258",2023-01-11,18,207.747,245.314
"259",2023-01-11,19,217.108,246.438
"260",2023-01-11,20,224.489,235.389
"261",2023-01-11,21,230.263,238.738
"262",2023-01-11,22,217.361,230.174
"263",2023-01-11,23,209.305,211.148
"264",2023-01-11,24,200.47,213.845
"265",2023-01-12,1,200.198,207.248
"266",2023-01-12,2,230.449,200.809
"267",2023-01-12,3,193.876,211.646
"268",2023-01-12,4,216.243,216.886
"269",2023-01-12,5,254.242,223.721
"270",2023-01-12,6,263.967,227.637
"271",2023-01-12,7,273.908,219.926
"272",2023-01-12,8,268.39,215.336
"273",2023-01-12,9,235.491,205.167
"274",2023-01-12,10,225.847,189.165
"275",2023-01-12,11,187.654,145.715
"276",2023-01-12,12,157.655,118.182
"277",2023-01-12,13,142.664,100.88
"278",2023-01-12,14,144.725,96.004
"279",2023-01-12,15,155.6,97.153
"280",2023-01-12,16,169.215,108.7
"281",2023-01-12,17,183.264,122.32
"282",2023-01-12,18,177.702,145.88
"283",2023-01-12,19,169.544,154.904
"284",2023-01-12,20,155.525,159.541
"285",2023-01-12,21,148.057,144.841
"286",2023-01-12,22,126.72,132.483
"287",2023-01-12,23,93.271,110.16
"288",2023-01-12,24,77.813,94.711
"289",2023-01-13,1,83.4,90.417
"290",2023-01-13,2,75.616,93.982
"291",2023-01-13,3,75.551,96.657
"292",2023-01-13,4,84.836,100.182
"293",2023-01-13,5,87.557,97.798
"294",2023-01-13,6,79.024,98.541
"295",2023-01-13,7,78.387,93.13
"296",2023-01-13,8,82.257,94.756
"297",2023-01-13,9,72.063,91.743
"298",2023-01-13,10,52.356,80.124
"299",2023-01-13,11,46.764,62.163
"300",2023-01-13,12,38.924,48.885
"301",2023-01-13,13,38.142,44.424
"302",2023-01-13,14,29.42,45.009
"303",2023-01-13,15,38.086,45.448
"304",2023-01-13,16,31.461,48.587
"305",2023-01-13,17,44.806,58.48
"306",2023-01-13,18,54.076,72.507
"307",2023-01-13,19,67.075,85.604
"308",2023-01-13,20,61.943,88.877
"309",2023-01-13,21,57.935,82.399
"310",2023-01-13,22,38.399,70.707
"311",2023-01-13,23,35.646,58.936
"312",2023-01-13,24,30.434,51.687
"313",2023-01-14,1,27.89,49.075
"314",2023-01-14,2,24.98,47.625
"315",2023-01-14,3,27.639,48.613
"316",2023-01-14,4,25.564,48.552
"317",2023-01-14,5,32.327,47.365
"318",2023-01-14,6,24.39,48.108
"319",2023-01-14,7,18.928,44.641
"320",2023-01-14,8,18.62,44.382
"321",2023-01-14,9,20.296,38.333
"322",2023-01-14,10,12.79,29.134
"323",2023-01-14,11,14.962,21.019
"324",2023-01-14,12,10.261,16.376
"325",2023-01-14,13,5.537,13.45
"326",2023-01-14,14,0.182,15.516
"327",2023-01-14,15,3.845,17.987
"328",2023-01-14,16,2.684,20.099
"329",2023-01-14,17,5.669,21.225
"330",2023-01-14,18,7.815,24.203
"331",2023-01-14,19,11.588,26.282
"332",2023-01-14,20,23.263,26.822
"333",2023-01-14,21,26.242,26.851
"334",2023-01-14,22,29.621,30.995
"335",2023-01-14,23,35.855,31.762
"336",2023-01-14,24,38.657,39.903
"337",2023-01-15,1,24.549,41.654
"338",2023-01-15,2,39.968,41.621
"339",2023-01-15,3,36.897,40.523
"340",2023-01-15,4,34.108,38.947
"341",2023-01-15,5,31.151,38.636
"342",2023-01-15,6,29.936,37.828
"343",2023-01-15,7,32.194,37.11
"344",2023-01-15,8,35.674,36.406
"345",2023-01-15,9,31.984,35.411
"346",2023-01-15,10,33.903,35.144
"347",2023-01-15,11,35.292,36.81
"348",2023-01-15,12,34.016,40.017
"349",2023-01-15,13,32.373,41.16
"350",2023-01-15,14,32.454,44.003
"351",2023-01-15,15,30.085,47.61
"352",2023-01-15,16,28.752,50.486
"353",2023-01-15,17,36.814,55.21
"354",2023-01-15,18,50.717,66.213
"355",2023-01-15,19,68.456,80.144
"356",2023-01-15,20,76.842,92.485
"357",2023-01-15,21,90.954,114.204
"358",2023-01-15,22,93.109,133.417
"359",2023-01-15,23,107.708,140.589
"360",2023-01-15,24,133.233,144.573
"361",2023-01-16,1,144.689,160.56
"362",2023-01-16,2,164.799,178.765
"363",2023-01-16,3,193.573,192.508
"364",2023-01-16,4,189.527,185.153
"365",2023-01-16,5,173.441,185.304
"366",2023-01-16,6,188.24,185.364
"367",2023-01-16,7,204.051,196.052
"368",2023-01-16,8,210.597,202.539
"369",2023-01-16,9,216.877,211.34
"370",2023-01-16,10,205.314,218.873
"371",2023-01-16,11,202.985,221.479
"372",2023-01-16,12,198.925,227.674
"373",2023-01-16,13,207.757,230.924
"374",2023-01-16,14,190.496,228.521
"375",2023-01-16,15,214.001,237.21
"376",2023-01-16,16,222.024,242.442
"377",2023-01-16,17,257.295,259.055
"378",2023-01-16,18,263.87,274.486
"379",2023-01-16,19,262.482,283.741
"380",2023-01-16,20,283.968,291.406
"381",2023-01-16,21,288.024,303.786
"382",2023-01-16,22,310.889,306.686
"383",2023-01-16,23,302.502,310.302
"384",2023-01-16,24,310.888,315.377
"385",2023-01-17,1,311.702,323.681
"386",2023-01-17,2,286.647,327.717
"387",2023-01-17,3,281.5,327.691
"388",2023-01-17,4,285.268,321.148
"389",2023-01-17,5,290.41,316.135
"390",2023-01-17,6,288.058,313.781
"391",2023-01-17,7,298.235,313.542
"392",2023-01-17,8,298.626,310.827
"393",2023-01-17,9,291.382,312.987
"394",2023-01-17,10,288.763,313.62
"395",2023-01-17,11,304.707,312.021
"396",2023-01-17,12,319.024,322.485
"397",2023-01-17,13,308.701,327.753
"398",2023-01-17,14,298.885,332.68
"399",2023-01-17,15,303.236,330.267
"400",2023-01-17,16,291.612,332.77
"401",2023-01-17,17,312.992,336.131
"402",2023-01-17,18,309.888,335.557
"403",2023-01-17,19,317.259,329.92
"404",2023-01-17,20,317.657,324.355
"405",2023-01-17,21,315.264,315.876
"406",2023-01-17,22,297.359,310.568
"407",2023-01-17,23,292.921,303.215
"408",2023-01-17,24,297.174,304.72
"409",2023-01-18,1,299.193,300.377
"410",2023-01-18,2,305.625,304.938
"411",2023-01-18,3,301.732,310.155
"412",2023-01-18,4,292.514,311.767
"413",2023-01-18,5,297.305,312.527
"414",2023-01-18,6,309.015,315.077
"415",2023-01-18,7,314.242,322.805
"416",2023-01-18,8,320.352,330.732
"417",2023-01-18,9,311.885,333.772
"418",2023-01-18,10,308.584,335.478
"419",2023-01-18,11,317.104,339.687
"420",2023-01-18,12,315.985,339.157
"421",2023-01-18,13,301.875,337.454
"422",2023-01-18,14,308.343,337.64
"423",2023-01-18,15,225.839,337.117
"424",2023-01-18,16,292.329,337.309
"425",2023-01-18,17,308.973,336.754
"426",2023-01-18,18,322.494,336.081
"427",2023-01-18,19,325.279,334.864
"428",2023-01-18,20,327.046,332.113
"429",2023-01-18,21,326.5,327.725
"430",2023-01-18,22,318.364,320.052
"431",2023-01-18,23,316.341,310.867
"432",2023-01-18,24,306.637,302.031
"433",2023-01-19,1,295.563,278.278
"434",2023-01-19,2,287.799,261.786
"435",2023-01-19,3,268.626,269.426
"436",2023-01-19,4,276.092,286.646
"437",2023-01-19,5,276.437,296.652
"438",2023-01-19,6,292.681,302.248
"439",2023-01-19,7,240.469,306.932
"440",2023-01-19,8,259.288,308.329
"441",2023-01-19,9,273.728,308.665
"442",2023-01-19,10,267.524,308.394
"443",2023-01-19,11,203.538,299.401
"444",2023-01-19,12,165.989,297.417
"445",2023-01-19,13,259.453,287.606
"446",2023-01-19,14,287.257,288.549
"447",2023-01-19,15,289.532,291.612
"448",2023-01-19,16,284.345,293.38
"449",2023-01-19,17,288.907,294.541
"450",2023-01-19,18,284.043,296.61
"451",2023-01-19,19,285.244,312.848
"452",2023-01-19,20,290.215,313.572
"453",2023-01-19,21,285.784,313.237
"454",2023-01-19,22,264.305,312.801
"455",2023-01-19,23,282.274,307.333
"456",2023-01-19,24,286.575,306.024
"457",2023-01-20,1,290.65,307.772
"458",2023-01-20,2,288.501,304.262
"459",2023-01-20,3,287.488,301.377
"460",2023-01-20,4,281.821,294.379
"461",2023-01-20,5,288.229,289.171
"462",2023-01-20,6,286.032,283.937
"463",2023-01-20,7,284.718,281.704
"464",2023-01-20,8,287.782,277.299
"465",2023-01-20,9,284.309,266.226
"466",2023-01-20,10,263.911,253.906
"467",2023-01-20,11,254.319,241.675
"468",2023-01-20,12,230.353,207.421
"469",2023-01-20,13,190.684,183.854
"470",2023-01-20,14,181.498,171.414
"471",2023-01-20,15,180.389,179.893
"472",2023-01-20,16,217.869,197.126
"473",2023-01-20,17,257.752,226.752
"474",2023-01-20,18,292.567,259.724
"475",2023-01-20,19,290.091,276.527
"476",2023-01-20,20,290.727,280.46
"477",2023-01-20,21,273.666,275.525
"478",2023-01-20,22,253.056,270.974
"479",2023-01-20,23,259.316,263.871
"480",2023-01-20,24,254.193,237.203
"481",2023-01-21,1,245.077,194.017
"482",2023-01-21,2,228.64,187.248
"483",2023-01-21,3,203.901,172.39
"484",2023-01-21,4,182.869,177.672
"485",2023-01-21,5,239.13,186.849
"486",2023-01-21,6,258.827,202.916
"487",2023-01-21,7,239.598,203.995
"488",2023-01-21,8,238.151,211.848
"489",2023-01-21,9,242.234,203.202
"490",2023-01-21,10,200.598,178.712
"491",2023-01-21,11,139.732,167.903
"492",2023-01-21,12,152.328,147.451
"493",2023-01-21,13,169.249,126.529
"494",2023-01-21,14,178.314,105.438
"495",2023-01-21,15,214.662,103.238
"496",2023-01-21,16,189.169,111.518
"497",2023-01-21,17,183.262,125.084
"498",2023-01-21,18,191.909,138.867
"499",2023-01-21,19,180.968,143.464
"500",2023-01-21,20,159.936,152.535
"501",2023-01-21,21,151.219,155.895
"502",2023-01-21,22,176.617,147.708
"503",2023-01-21,23,225.874,143.064
"504",2023-01-21,24,215.862,127.739
"505",2023-01-22,1,177.137,130.915
"506",2023-01-22,2,139.538,134.331
"507",2023-01-22,3,127.508,135.464
"508",2023-01-22,4,151.096,134.873
"509",2023-01-22,5,174.827,140.259
"510",2023-01-22,6,191.941,148.116
"511",2023-01-22,7,190.863,153.375
"512",2023-01-22,8,176.378,157.417
"513",2023-01-22,9,152.044,154.315
"514",2023-01-22,10,131.2,134.927
"515",2023-01-22,11,124.178,108.103
"516",2023-01-22,12,116.736,93.331
"517",2023-01-22,13,123.837,91.872
"518",2023-01-22,14,134.407,102.751
"519",2023-01-22,15,148.249,116.383
"520",2023-01-22,16,143.461,127.488
"521",2023-01-22,17,140.145,141.322
"522",2023-01-22,18,132.599,158.382
"523",2023-01-22,19,149.169,171.515
"524",2023-01-22,20,162.749,176.942
"525",2023-01-22,21,161.372,176.702
"526",2023-01-22,22,160.56,170.776
"527",2023-01-22,23,150.495,158.139
"528",2023-01-22,24,148.977,144.946
"529",2023-01-23,1,137.508,135.707
"530",2023-01-23,2,158.092,137.143
"531",2023-01-23,3,162.656,145.057
"532",2023-01-23,4,174.726,149.274
"533",2023-01-23,5,166.156,152.458
"534",2023-01-23,6,160.509,146.897
"535",2023-01-23,7,131.284,140.522
"536",2023-01-23,8,131.731,135.599
"537",2023-01-23,9,138.677,131.313
"538",2023-01-23,10,118.445,135.244
"539",2023-01-23,11,122.731,137.519
"540",2023-01-23,12,127.554,135.712
"541",2023-01-23,13,147.373,141.569
"542",2023-01-23,14,175.891,157.445
"543",2023-01-23,15,193.992,162.202
"544",2023-01-23,16,180.513,164.481
"545",2023-01-23,17,172.476,153.565
"546",2023-01-23,18,140.903,139.914
"547",2023-01-23,19,123.464,136.217
"548",2023-01-23,20,141.588,126.908
"549",2023-01-23,21,158.951,120.426
"550",2023-01-23,22,150.695,112.653
"551",2023-01-23,23,145.986,106.5
"552",2023-01-23,24,148.288,103.906
"553",2023-01-24,1,101.749,95.729
"554",2023-01-24,2,71.685,94.209
"555",2023-01-24,3,72.779,98.882
"556",2023-01-24,4,69.215,99.429
"557",2023-01-24,5,56.202,101.154
"558",2023-01-24,6,68.632,109.929
"559",2023-01-24,7,74.379,117.991
"560",2023-01-24,8,67.396,123.217
"561",2023-01-24,9,58.639,124.679
"562",2023-01-24,10,43.849,118.988
"563",2023-01-24,11,41.349,101.29
"564",2023-01-24,12,38.144,90.859
"565",2023-01-24,13,42.35,87.835
"566",2023-01-24,14,46.715,86.407
"567",2023-01-24,15,53.416,87.177
"568",2023-01-24,16,59.799,84.552
"569",2023-01-24,17,57.276,78.233
"570",2023-01-24,18,66.931,80.189
"571",2023-01-24,19,66.296,85.255
"572",2023-01-24,20,59.131,84.149
"573",2023-01-24,21,58.293,83.867
"574",2023-01-24,22,63.661,80.878
"575",2023-01-24,23,61.037,76.025
"576",2023-01-24,24,44.206,74.322
"577",2023-01-25,1,46.799,71.325
"578",2023-01-25,2,36.88,69.627
"579",2023-01-25,3,26.834,68.366
"580",2023-01-25,4,27.739,73.164
"581",2023-01-25,5,34.271,71.471
"582",2023-01-25,6,54.426,70.49
"583",2023-01-25,7,107.878,73.018
"584",2023-01-25,8,96.763,70.849
"585",2023-01-25,9,65.188,68.274
"586",2023-01-25,10,48.988,64.819
"587",2023-01-25,11,56.586,56.953
"588",2023-01-25,12,47.033,47.361
"589",2023-01-25,13,32.138,42.044
"590",2023-01-25,14,24.69,38.485
"591",2023-01-25,15,28.7,37.445
"592",2023-01-25,16,31.047,33.902
"593",2023-01-25,17,30.133,25.71
"594",2023-01-25,18,29.05,19.299
"595",2023-01-25,19,28.741,19.72
"596",2023-01-25,20,33.719,19.002
"597",2023-01-25,21,29.036,16.432
"598",2023-01-25,22,31.448,12.881
"599",2023-01-25,23,25.413,12.988
"600",2023-01-25,24,22.784,13.009
"601",2023-01-26,1,27.362,14.438
"602",2023-01-26,2,32.56,14.492
"603",2023-01-26,3,35.444,13.86
"604",2023-01-26,4,33.995,14.652
"605",2023-01-26,5,36.748,16.661
"606",2023-01-26,6,38.244,20.678
"607",2023-01-26,7,42.09,25.442
"608",2023-01-26,8,32.138,28.319
"609",2023-01-26,9,26.154,30.05
"610",2023-01-26,10,21.553,28.305
"611",2023-01-26,11,10.278,26.666
"612",2023-01-26,12,4.102,24.876
"613",2023-01-26,13,-2.181,22.359
"614",2023-01-26,14,3.916,22.071
"615",2023-01-26,15,15.322,20.7
"616",2023-01-26,16,37.456,22.794
"617",2023-01-26,17,50.398,28.316
"618",2023-01-26,18,67.485,41.305
"619",2023-01-26,19,88.104,53.518
"620",2023-01-26,20,83.825,54.218
"621",2023-01-26,21,52.514,61.018
"622",2023-01-26,22,61.739,73.299
"623",2023-01-26,23,56.612,90.523
"624",2023-01-26,24,0,101.166
"625",2023-01-27,1,47.808,97.348
"626",2023-01-27,2,59.085,86.215
"627",2023-01-27,3,56.658,85.206
"628",2023-01-27,4,66.92,91.262
"629",2023-01-27,5,77.647,101.177
"630",2023-01-27,6,77.884,110.673
"631",2023-01-27,7,102.572,120.343
"632",2023-01-27,8,107.261,127.424
"633",2023-01-27,9,110.856,136.452
"634",2023-01-27,10,113.352,145.56
"635",2023-01-27,11,161.319,152.557
"636",2023-01-27,12,158.417,147.295
"637",2023-01-27,13,180.689,144.126
"638",2023-01-27,14,184.801,146.846
"639",2023-01-27,15,212.334,162.058
"640",2023-01-27,16,237.808,184.024
"641",2023-01-27,17,254.348,206.623
"642",2023-01-27,18,245.403,230.546
"643",2023-01-27,19,245.279,241.083
"644",2023-01-27,20,234.662,245.256
"645",2023-01-27,21,240.025,250.286
"646",2023-01-27,22,255.678,248.893
"647",2023-01-27,23,255.803,240.908
"648",2023-01-27,24,243.523,244.524
"649",2023-01-28,1,243.179,252.098
"650",2023-01-28,2,251.554,254.401
"651",2023-01-28,3,252.519,253.785
"652",2023-01-28,4,252.015,255.688
"653",2023-01-28,5,251.497,258.032
"654",2023-01-28,6,247.043,257.628
"655",2023-01-28,7,241.904,256.259
"656",2023-01-28,8,248.601,254.845
"657",2023-01-28,9,250.337,251.678
"658",2023-01-28,10,249.189,246.551
"659",2023-01-28,11,242.038,245.596
"660",2023-01-28,12,211.853,246.161
"661",2023-01-28,13,195.813,241.307
"662",2023-01-28,14,164.727,235.038
"663",2023-01-28,15,176.982,238.445
"664",2023-01-28,16,191.057,244.544
"665",2023-01-28,17,211.592,258.283
"666",2023-01-28,18,218.492,259.179
"667",2023-01-28,19,223.783,256.54
"668",2023-01-28,20,222.704,244.38
"669",2023-01-28,21,225.638,240.674
"670",2023-01-28,22,234.818,240.099
"671",2023-01-28,23,227.927,240.314
"672",2023-01-28,24,225.424,241.295
"673",2023-01-29,1,228.873,243.439
"674",2023-01-29,2,227.513,244.474
"675",2023-01-29,3,230.06,246.341
"676",2023-01-29,4,232.634,246.8
"677",2023-01-29,5,225.134,249.081
"678",2023-01-29,6,220.162,249.975
"679",2023-01-29,7,215.583,234.295
"680",2023-01-29,8,226.512,234.593
"681",2023-01-29,9,239.022,233.806
"682",2023-01-29,10,248.65,231.517
"683",2023-01-29,11,241.73,229.56
"684",2023-01-29,12,230.925,231.667
"685",2023-01-29,13,232.953,238.437
"686",2023-01-29,14,240.611,233.802
"687",2023-01-29,15,238.134,228.004
"688",2023-01-29,16,227.955,219.745
"689",2023-01-29,17,221.237,211.816
"690",2023-01-29,18,215.808,205.701
"691",2023-01-29,19,214.565,199.424
"692",2023-01-29,20,209.337,194.047
"693",2023-01-29,21,183.058,183.713
"694",2023-01-29,22,174.939,177.432
"695",2023-01-29,23,160.09,162.97
"696",2023-01-29,24,140.048,152.915
"697",2023-01-30,1,158.475,150.358
"698",2023-01-30,2,154.499,144.644
