"","date","hour","actual","projected"
"151",2023-01-07,7,-10.446,-9.139
"152",2023-01-07,8,-6.239,8.215
"153",2023-01-07,9,98.38,162.926
"154",2023-01-07,10,327.724,486.958
"155",2023-01-07,11,628.862,737.403
"156",2023-01-07,12,826.677,853.634
"157",2023-01-07,13,823.096,845.88
"158",2023-01-07,14,688.594,689.86
"159",2023-01-07,15,349.524,423.544
"160",2023-01-07,16,99.013,125.442
"161",2023-01-07,17,-1.622,1.625
"162",2023-01-07,18,-10.871,-8.451
"163",2023-01-07,19,-10.956,-8.858
"164",2023-01-07,20,-11.101,-8.998
"165",2023-01-07,21,-10.843,-9.778
"166",2023-01-07,22,-11.061,-9.867
"167",2023-01-07,23,-10.656,-9.919
"168",2023-01-07,24,-11.072,-9.902
"169",2023-01-08,1,-10.565,-10.371
"170",2023-01-08,2,-11.383,-10.048
"171",2023-01-08,3,-11.398,-10.048
"172",2023-01-08,4,-11.534,-10.128
"173",2023-01-08,5,-11.293,-10.127
"174",2023-01-08,6,-10.811,-9.084
"175",2023-01-08,7,-11.307,-8.873
"176",2023-01-08,8,-7.259,4.25
"177",2023-01-08,9,83.71,171.441
"178",2023-01-08,10,309.759,573.472
"179",2023-01-08,11,674.096,942.133
"180",2023-01-08,12,1020.499,1101.762
"181",2023-01-08,13,1022.615,1096.391
"182",2023-01-08,14,850.242,874.763
"183",2023-01-08,15,487.807,550.887
"184",2023-01-08,16,136.805,163.79
"185",2023-01-08,17,-6.749,1.069
"186",2023-01-08,18,-10.31,-8.771
"187",2023-01-08,19,-10.95,-8.949
"188",2023-01-08,20,-10.337,-9.152
"189",2023-01-08,21,-10.876,-10.087
"190",2023-01-08,22,-10.653,-10.223
"191",2023-01-08,23,-10.414,-10.139
"192",2023-01-08,24,-10.968,-9.985
"193",2023-01-09,1,-10.883,-10.052
"194",2023-01-09,2,-11.551,-10.125
"195",2023-01-09,3,-11.887,-10.197
"196",2023-01-09,4,-11.864,-10.273
"197",2023-01-09,5,-11.624,-10.14
"198",2023-01-09,6,-11.664,-9.15
"199",2023-01-09,7,-11.599,-8.957
"200",2023-01-09,8,-5.926,5.077
"201",2023-01-09,9,81.074,115.685
"202",2023-01-09,10,249.55,351.098
"203",2023-01-09,11,443.113,570.296
"204",2023-01-09,12,553.858,677.023
"205",2023-01-09,13,557.55,671.597
"206",2023-01-09,14,435.651,548.962
"207",2023-01-09,15,282.005,353.885
"208",2023-01-09,16,98.692,121.784
"209",2023-01-09,17,-4.199,2.264
"210",2023-01-09,18,-9.936,-8.786
"211",2023-01-09,19,-9.8,-8.889
"212",2023-01-09,20,-10.14,-8.981
"213",2023-01-09,21,-9.932,-10.121
"214",2023-01-09,22,-9.823,-10.074
"215",2023-01-09,23,-10.275,-10.053
"216",2023-01-09,24,-9.789,-10.067
"217",2023-01-10,1,-9.322,-10.261
"218",2023-01-10,2,-9.65,-10.285
"219",2023-01-10,3,-9.757,-10.369
"220",2023-01-10,4,-9.775,-10.318
"221",2023-01-10,5,-9.859,-10.224
"222",2023-01-10,6,-9.817,-9.189
"223",2023-01-10,7,-9.645,-9.068
"224",2023-01-10,8,-0.024,5.844
"225",2023-01-10,9,91.801,184.75
"226",2023-01-10,10,225.574,514.037
"227",2023-01-10,11,368.799,789.109
"228",2023-01-10,12,453.989,890.723
"229",2023-01-10,13,503.25,873.596
"230",2023-01-10,14,546.64,695.526
"231",2023-01-10,15,282.342,440.352
"232",2023-01-10,16,85.733,127.056
"233",2023-01-10,17,-6.583,-0.557
"234",2023-01-10,18,-9.145,-8.758
"235",2023-01-10,19,-9.733,-8.993
"236",2023-01-10,20,-9.275,-8.992
"237",2023-01-10,21,-9.614,-10.111
"238",2023-01-10,22,-9.627,-10.1
"239",2023-01-10,23,-9.359,-9.981
"240",2023-01-10,24,-9.544,-10.043
"241",2023-01-11,1,-10.416,-10.332
"242",2023-01-11,2,-10.177,-10.251
"243",2023-01-11,3,-10.543,-10.331
"244",2023-01-11,4,-10.145,-10.332
"245",2023-01-11,5,-10.605,-10.197
"246",2023-01-11,6,-10.109,-9.201
"247",2023-01-11,7,-9.948,-8.952
"248",2023-01-11,8,-1.258,5.917
"249",2023-01-11,9,112.276,188.22
"250",2023-01-11,10,351.354,608.414
"251",2023-01-11,11,608.533,929.99
"252",2023-01-11,12,977.209,1148.473
"253",2023-01-11,13,1122.155,1183.281
"254",2023-01-11,14,947.499,1026.85
"255",2023-01-11,15,580.955,665.527
"256",2023-01-11,16,159.681,235.665
"257",2023-01-11,17,4.577,17.471
"258",2023-01-11,18,-9.413,-8.02
"259",2023-01-11,19,-10.192,-8.633
"260",2023-01-11,20,-10.135,-8.814
"261",2023-01-11,21,-10.283,-9.584
"262",2023-01-11,22,-10.63,-9.683
"263",2023-01-11,23,-9.763,-9.625
"264",2023-01-11,24,-9.914,-9.525
"265",2023-01-12,1,-9.924,-9.886
"266",2023-01-12,2,-10.363,-9.866
"267",2023-01-12,3,-10.575,-9.929
"268",2023-01-12,4,-10.514,-9.941
"269",2023-01-12,5,-10.572,-9.946
"270",2023-01-12,6,-11.009,-8.961
"271",2023-01-12,7,-9.945,-8.777
"272",2023-01-12,8,-9.521,4.998
"273",2023-01-12,9,34.73,181.026
"274",2023-01-12,10,145.581,586.516
"275",2023-01-12,11,259.686,892.693
"276",2023-01-12,12,353.291,1046.14
"277",2023-01-12,13,369.381,1057.821
"278",2023-01-12,14,334.057,844.54
"279",2023-01-12,15,209.092,512.649
"280",2023-01-12,16,85.05,168.237
"281",2023-01-12,17,-0.266,6.057
"282",2023-01-12,18,-9.566,-8.556
"283",2023-01-12,19,-9.888,-8.67
"284",2023-01-12,20,-10.018,-8.709
"285",2023-01-12,21,-10.092,-9.718
"286",2023-01-12,22,-9.775,-9.651
"287",2023-01-12,23,-10.221,-9.853
"288",2023-01-12,24,-10.319,-9.539
"289",2023-01-13,1,-10.089,-9.966
"290",2023-01-13,2,-10.54,-10.017
"291",2023-01-13,3,-9.918,-9.948
"292",2023-01-13,4,-10.308,-9.998
"293",2023-01-13,5,-10.126,-9.842
"294",2023-01-13,6,-10.254,-8.957
"295",2023-01-13,7,-10.326,-8.785
"296",2023-01-13,8,-8.753,-0.014
"297",2023-01-13,9,43.453,128.397
"298",2023-01-13,10,195.431,419.731
"299",2023-01-13,11,322.536,680.52
"300",2023-01-13,12,441.187,848.898
"301",2023-01-13,13,424.687,877.433
"302",2023-01-13,14,357.218,806.55
"303",2023-01-13,15,240.836,552.045
"304",2023-01-13,16,94.439,208.184
"305",2023-01-13,17,0.452,14.097
"306",2023-01-13,18,-10.012,-8.678
"307",2023-01-13,19,-9.836,-8.849
"308",2023-01-13,20,-9.907,-8.889
"309",2023-01-13,21,-9.543,-9.951
"310",2023-01-13,22,-9.395,-9.766
"311",2023-01-13,23,-10.25,-9.803
"312",2023-01-13,24,-9.599,-9.831
"313",2023-01-14,1,-10.051,-9.999
"314",2023-01-14,2,-10.088,-9.943
"315",2023-01-14,3,-10.208,-10.125
"316",2023-01-14,4,-9.937,-10.026
"317",2023-01-14,5,-10.072,-9.894
"318",2023-01-14,6,-9.997,-9.077
"319",2023-01-14,7,-9.835,-8.932
"320",2023-01-14,8,-7.894,-1.8
"321",2023-01-14,9,35.492,74.941
"322",2023-01-14,10,132.672,255.725
"323",2023-01-14,11,242.834,391.145
"324",2023-01-14,12,312.317,437.747
"325",2023-01-14,13,325.507,427.154
"326",2023-01-14,14,298.005,364.875
"327",2023-01-14,15,188.737,236.439
"328",2023-01-14,16,75.93,88.529
"329",2023-01-14,17,1.103,4.831
"330",2023-01-14,18,-9.903,-8.631
"331",2023-01-14,19,-10.085,-8.718
"332",2023-01-14,20,-9.94,-8.956
"333",2023-01-14,21,-10.584,-9.75
"334",2023-01-14,22,-9.958,-9.745
"335",2023-01-14,23,-10.016,-9.705
"336",2023-01-14,24,-9.779,-9.565
"337",2023-01-15,1,-10.567,-9.957
"338",2023-01-15,2,-10.964,-10.023
"339",2023-01-15,3,-10.881,-10.063
"340",2023-01-15,4,-11.207,-10.003
"341",2023-01-15,5,-10.658,-9.96
"342",2023-01-15,6,-10.519,-9.044
"343",2023-01-15,7,-10.786,-8.806
"344",2023-01-15,8,-7.439,-1.281
"345",2023-01-15,9,65.424,86.642
"346",2023-01-15,10,333.695,318.104
"347",2023-01-15,11,516.954,518.548
"348",2023-01-15,12,568.059,680.904
"349",2023-01-15,13,658.822,716.046
"350",2023-01-15,14,556.115,627.211
"351",2023-01-15,15,286.748,440.581
"352",2023-01-15,16,107.588,170.969
"353",2023-01-15,17,2.056,14.272
"354",2023-01-15,18,-9.55,-8.409
"355",2023-01-15,19,-9.877,-8.777
"356",2023-01-15,20,-9.635,-8.796
"357",2023-01-15,21,-9.287,-9.607
"358",2023-01-15,22,-9.877,-9.749
"359",2023-01-15,23,-9.771,-9.836
"360",2023-01-15,24,-9.767,-9.696
"361",2023-01-16,1,-9.684,-10.207
"362",2023-01-16,2,-9.849,-9.802
"363",2023-01-16,3,-9.817,-9.668
"364",2023-01-16,4,-9.929,-9.797
"365",2023-01-16,5,-9.613,-9.682
"366",2023-01-16,6,-9.808,-8.884
"367",2023-01-16,7,-9.094,-8.723
"368",2023-01-16,8,-7.003,-1.053
"369",2023-01-16,9,49.699,74.755
"370",2023-01-16,10,137.962,240.906
"371",2023-01-16,11,199.15,376.93
"372",2023-01-16,12,228.489,456.286
"373",2023-01-16,13,241.39,442.068
"374",2023-01-16,14,192.195,344.25
"375",2023-01-16,15,117.541,220.049
"376",2023-01-16,16,49.415,80.662
"377",2023-01-16,17,-1.201,3.844
"378",2023-01-16,18,-9.253,-8.461
"379",2023-01-16,19,-9.262,-8.581
"380",2023-01-16,20,-9.662,-8.681
"381",2023-01-16,21,-9.087,-9.664
"382",2023-01-16,22,-9.791,-9.64
"383",2023-01-16,23,-9.852,-9.548
"384",2023-01-16,24,-9.862,-9.42
"385",2023-01-17,1,-9.435,-9.592
"386",2023-01-17,2,-10.089,-9.341
"387",2023-01-17,3,-9.665,-9.478
"388",2023-01-17,4,-9.849,-9.312
"389",2023-01-17,5,-9.59,-9.343
"390",2023-01-17,6,-9.725,-8.747
"391",2023-01-17,7,-9.882,-8.48
"392",2023-01-17,8,-5.456,0.781
"393",2023-01-17,9,76.732,102.446
"394",2023-01-17,10,220.052,311.256
"395",2023-01-17,11,365.546,481.5
"396",2023-01-17,12,457.68,564.402
"397",2023-01-17,13,605.428,554.108
"398",2023-01-17,14,575.894,524.824
"399",2023-01-17,15,439.125,406.644
"400",2023-01-17,16,223.979,208.474
"401",2023-01-17,17,29.069,28.312
"402",2023-01-17,18,-10.801,-8.345
"403",2023-01-17,19,-9.665,-8.333
"404",2023-01-17,20,-9.911,-8.387
"405",2023-01-17,21,-9.809,-9.077
"406",2023-01-17,22,-9.473,-9.143
"407",2023-01-17,23,-9.694,-9.195
"408",2023-01-17,24,-9.215,-9
"409",2023-01-18,1,-10.124,-9.342
"410",2023-01-18,2,-10.002,-9.333
"411",2023-01-18,3,-9.745,-9.16
"412",2023-01-18,4,-9.561,-9.318
"413",2023-01-18,5,-9.437,-9.088
"414",2023-01-18,6,-9.618,-8.466
"415",2023-01-18,7,-9.528,-8.502
"416",2023-01-18,8,-6.786,1.004
"417",2023-01-18,9,55.331,101.666
"418",2023-01-18,10,189.207,307.562
"419",2023-01-18,11,409.256,459.072
"420",2023-01-18,12,548.346,549.937
"421",2023-01-18,13,645.693,570.59
"422",2023-01-18,14,609.703,547.22
"423",2023-01-18,15,493.633,433.337
"424",2023-01-18,16,238.624,221.093
"425",2023-01-18,17,28.918,26.129
"426",2023-01-18,18,-9.886,-8.434
"427",2023-01-18,19,-9.813,-8.552
"428",2023-01-18,20,-10.08,-8.741
"429",2023-01-18,21,-10.023,-9.373
"430",2023-01-18,22,-9.863,-9.296
"431",2023-01-18,23,-10.008,-9.179
"432",2023-01-18,24,-9.553,-9.275
"433",2023-01-19,1,-10.214,-9.49
"434",2023-01-19,2,-10.168,-9.708
"435",2023-01-19,3,-9.985,-9.563
"436",2023-01-19,4,-10.143,-9.665
"437",2023-01-19,5,-10.024,-9.388
"438",2023-01-19,6,-9.581,-8.726
"439",2023-01-19,7,-9.057,-8.667
"440",2023-01-19,8,2.99,9.03
"441",2023-01-19,9,136.955,221.393
"442",2023-01-19,10,541.017,640.09
"443",2023-01-19,11,954.117,1007.399
"444",2023-01-19,12,1402.553,1270.222
"445",2023-01-19,13,1520.311,1378.651
"446",2023-01-19,14,1340.086,1229.763
"447",2023-01-19,15,856.103,885.016
"448",2023-01-19,16,317.112,386.299
"449",2023-01-19,17,23.442,40.166
"450",2023-01-19,18,-10.044,-8.129
"451",2023-01-19,19,-9.951,-8.459
"452",2023-01-19,20,-10.433,-8.552
"453",2023-01-19,21,-10.124,-9.275
"454",2023-01-19,22,-10.159,-9.269
"455",2023-01-19,23,-9.952,-9.398
"456",2023-01-19,24,-10.2,-9.24
"457",2023-01-20,1,-9.56,-9.766
"458",2023-01-20,2,-9.717,-9.657
"459",2023-01-20,3,-9.642,-9.594
"460",2023-01-20,4,-9.649,-9.54
"461",2023-01-20,5,-10.178,-9.504
"462",2023-01-20,6,-10.114,-8.772
"463",2023-01-20,7,-9.948,-8.579
"464",2023-01-20,8,-0.541,10.017
"465",2023-01-20,9,174.711,224.198
"466",2023-01-20,10,580.119,663.341
"467",2023-01-20,11,1003.693,1014.498
"468",2023-01-20,12,1229.503,1232.046
"469",2023-01-20,13,1376.41,1269.595
"470",2023-01-20,14,1182.744,1072.03
"471",2023-01-20,15,749.793,711.29
"472",2023-01-20,16,279.247,283.388
"473",2023-01-20,17,18.85,22.223
"474",2023-01-20,18,-9.982,-8.572
"475",2023-01-20,19,-9.472,-8.809
"476",2023-01-20,20,-10.236,-8.803
"477",2023-01-20,21,-10.067,-9.796
"478",2023-01-20,22,-9.626,-9.835
"479",2023-01-20,23,-9.704,-9.705
"480",2023-01-20,24,-9.889,-9.64
"481",2023-01-21,1,-9.818,-10.226
"482",2023-01-21,2,-10.212,-9.855
"483",2023-01-21,3,-10.539,-9.825
"484",2023-01-21,4,-10.386,-9.763
"485",2023-01-21,5,-10.43,-9.613
"486",2023-01-21,6,-10.723,-8.832
"487",2023-01-21,7,-10.434,-8.751
"488",2023-01-21,8,-2.031,13.338
"489",2023-01-21,9,121.442,254.177
"490",2023-01-21,10,344.69,690.898
"491",2023-01-21,11,748.43,1062.449
"492",2023-01-21,12,1018.954,1280.777
"493",2023-01-21,13,1071.221,1358.528
"494",2023-01-21,14,1004.261,1213.013
"495",2023-01-21,15,733.437,893.167
"496",2023-01-21,16,330.899,401.905
"497",2023-01-21,17,43.132,49.6
"498",2023-01-21,18,-10.602,-8.495
"499",2023-01-21,19,-10.211,-8.767
"500",2023-01-21,20,-10.453,-8.803
"501",2023-01-21,21,-10.364,-9.658
"502",2023-01-21,22,-10.06,-9.981
"503",2023-01-21,23,-10.533,-9.661
"504",2023-01-21,24,-10.117,-9.687
"505",2023-01-22,1,-10.292,-10.005
"506",2023-01-22,2,-10.833,-9.909
"507",2023-01-22,3,-10.504,-9.928
"508",2023-01-22,4,-10.506,-9.782
"509",2023-01-22,5,-10.945,-9.824
"510",2023-01-22,6,-10.779,-9.007
"511",2023-01-22,7,-10.676,-8.868
"512",2023-01-22,8,-6.77,7.739
"513",2023-01-22,9,56.055,159.482
"514",2023-01-22,10,169.587,475.954
"515",2023-01-22,11,279.126,752.24
"516",2023-01-22,12,338.383,908.824
"517",2023-01-22,13,350.365,941.114
"518",2023-01-22,14,323.081,834.878
"519",2023-01-22,15,274.516,586.337
"520",2023-01-22,16,116.513,258.567
"521",2023-01-22,17,11.83,33.134
"522",2023-01-22,18,-10.408,-8.467
"523",2023-01-22,19,-10.352,-8.881
"524",2023-01-22,20,-10.766,-8.777
"525",2023-01-22,21,-10.654,-9.765
"526",2023-01-22,22,-11.124,-9.856
"527",2023-01-22,23,-10.902,-9.783
"528",2023-01-22,24,-10.858,-9.667
"529",2023-01-23,1,-10.871,-9.945
"530",2023-01-23,2,-11.026,-10.054
"531",2023-01-23,3,-10.832,-9.967
"532",2023-01-23,4,-11.144,-10.107
"533",2023-01-23,5,-10.658,-9.932
"534",2023-01-23,6,-11.357,-9.086
"535",2023-01-23,7,-10.077,-8.82
"536",2023-01-23,8,-8.604,2.168
"537",2023-01-23,9,33.659,105.966
"538",2023-01-23,10,140.869,318.905
"539",2023-01-23,11,269.408,535.733
"540",2023-01-23,12,342.133,664.205
"541",2023-01-23,13,365.692,699.166
"542",2023-01-23,14,334.282,565.605
"543",2023-01-23,15,245.331,401.632
"544",2023-01-23,16,118.24,177.229
"545",2023-01-23,17,15.801,25.425
"546",2023-01-23,18,-9.663,-8.773
"547",2023-01-23,19,-10.882,-8.92
"548",2023-01-23,20,-10.216,-9.014
"549",2023-01-23,21,-10.94,-9.851
"550",2023-01-23,22,-10.736,-9.927
"551",2023-01-23,23,-10.574,-9.93
"552",2023-01-23,24,-10.351,-9.974
"553",2023-01-24,1,-10.995,-9.884
"554",2023-01-24,2,-10.729,-10.045
"555",2023-01-24,3,-10.844,-9.91
"556",2023-01-24,4,-10.788,-9.799
"557",2023-01-24,5,-10.828,-9.923
"558",2023-01-24,6,-11.07,-9.024
"559",2023-01-24,7,-10.662,-8.762
"560",2023-01-24,8,-5.848,10.978
"561",2023-01-24,9,57.569,181.037
"562",2023-01-24,10,187.745,533.031
"563",2023-01-24,11,342.866,813.372
"564",2023-01-24,12,440.556,918.392
"565",2023-01-24,13,446.721,861.961
"566",2023-01-24,14,379.543,686.695
"567",2023-01-24,15,265.465,467.07
"568",2023-01-24,16,125.141,204.339
"569",2023-01-24,17,15.566,30.33
"570",2023-01-24,18,-10.674,-8.459
"571",2023-01-24,19,-10.597,-8.86
"572",2023-01-24,20,-10.705,-8.814
"573",2023-01-24,21,-10.605,-9.817
"574",2023-01-24,22,-11.157,-9.797
"575",2023-01-24,23,-10.585,-9.831
"576",2023-01-24,24,-10.537,-9.761
"577",2023-01-25,1,-10.849,-9.516
"578",2023-01-25,2,-10.979,-9.886
"579",2023-01-25,3,-10.688,-10.022
"580",2023-01-25,4,-11.057,-9.792
"581",2023-01-25,5,-10.778,-10.004
"582",2023-01-25,6,-10.759,-8.998
"583",2023-01-25,7,-10.57,-8.8
"584",2023-01-25,8,-2.129,9.388
"585",2023-01-25,9,117.952,155.151
"586",2023-01-25,10,443.267,418.288
"587",2023-01-25,11,712.367,656.67
"588",2023-01-25,12,802.71,822.468
"589",2023-01-25,13,767.218,859.808
"590",2023-01-25,14,600.255,787.587
"591",2023-01-25,15,348.698,539.721
"592",2023-01-25,16,140.318,238.635
"593",2023-01-25,17,7.498,30.442
"594",2023-01-25,18,-11.562,-8.383
"595",2023-01-25,19,-10.738,-8.766
"596",2023-01-25,20,-10.506,-8.798
"597",2023-01-25,21,-10.603,-9.796
"598",2023-01-25,22,-10.428,-9.891
"599",2023-01-25,23,-10.359,-9.697
"600",2023-01-25,24,-10.026,-9.616
"601",2023-01-26,1,-11.148,-9.5
"602",2023-01-26,2,-11.054,-9.604
"603",2023-01-26,3,-10.616,-9.571
"604",2023-01-26,4,-10.815,-9.566
"605",2023-01-26,5,-10.708,-9.532
"606",2023-01-26,6,-10.462,-8.695
"607",2023-01-26,7,-0.149,-8.463
"608",2023-01-26,8,85.509,28.853
"609",2023-01-26,9,235.937,283.288
"610",2023-01-26,10,393.013,715.541
"611",2023-01-26,11,603.596,1017.942
"612",2023-01-26,12,721.469,1149.695
"613",2023-01-26,13,768.884,1147.408
"614",2023-01-26,14,565.53,964.284
"615",2023-01-26,15,231.538,673.405
"616",2023-01-26,16,21.659,302.327
"617",2023-01-26,17,-10.138,41.557
"618",2023-01-26,18,-10.262,-7.797
"619",2023-01-26,19,-10.637,-8.449
"620",2023-01-26,20,-10.077,-8.381
"621",2023-01-26,21,-10.668,-9.217
"622",2023-01-26,22,-10.1,-9.295
"623",2023-01-26,23,-10.574,-9.24
"624",2023-01-26,24,0,-9.051
"625",2023-01-27,1,-10.639,-8.997
"626",2023-01-27,2,-10.91,-9.306
"627",2023-01-27,3,-11.137,-9.314
"628",2023-01-27,4,-10.633,-9.402
"629",2023-01-27,5,-10.931,-9.366
"630",2023-01-27,6,-10.948,-8.647
"631",2023-01-27,7,-10.706,-8.409
"632",2023-01-27,8,-4.879,16.062
"633",2023-01-27,9,62.629,183.344
"634",2023-01-27,10,177.819,480.76
"635",2023-01-27,11,304.917,694.587
"636",2023-01-27,12,406.141,811.081
"637",2023-01-27,13,496.981,766.994
"638",2023-01-27,14,515.636,658.442
"639",2023-01-27,15,371.731,449.531
"640",2023-01-27,16,173.135,204.82
"641",2023-01-27,17,20.705,29.469
"642",2023-01-27,18,-10.496,-7.954
"643",2023-01-27,19,-10.526,-8.446
"644",2023-01-27,20,-10.876,-8.51
"645",2023-01-27,21,-10.548,-9.197
"646",2023-01-27,22,-10.912,-9.315
"647",2023-01-27,23,-10.551,-9.151
"648",2023-01-27,24,-10.271,-9.085
"649",2023-01-28,1,-11.634,-9.509
"650",2023-01-28,2,-11.557,-9.384
"651",2023-01-28,3,-11.86,-9.346
"652",2023-01-28,4,-10.872,-9.467
"653",2023-01-28,5,-11.168,-9.498
"654",2023-01-28,6,-10.731,-8.703
"655",2023-01-28,7,-11.319,-8.311
