"","date","hour","actual","projected"
"49","2024-01-03",1,-8.647,-9.164
"50","2024-01-03",2,-8.927,-9.279
"51","2024-01-03",3,-8.746,-9.24
"52","2024-01-03",4,-8.976,-9.202
"53","2024-01-03",5,-8.825,-9.297
"54","2024-01-03",6,-8.927,-9.3
"55","2024-01-03",7,-8.853,-9.126
"56","2024-01-03",8,-0.4,4.775
"57","2024-01-03",9,140.692,152.975
"58","2024-01-03",10,343.45,459.302
"59","2024-01-03",11,619.11,713.968
"60","2024-01-03",12,820.238,818.314
"61","2024-01-03",13,726.528,714.543
"62","2024-01-03",14,511.628,503.172
"63","2024-01-03",15,234.871,270.677
"64","2024-01-03",16,67.799,71.62
"65","2024-01-03",17,-2.729,-2.897
"66","2024-01-03",18,-8.571,-8.016
"67","2024-01-03",19,-8.551,-8.305
"68","2024-01-03",20,-8.752,-8.272
"69","2024-01-03",21,-8.494,-8.333
"70","2024-01-03",22,-8.771,-8.321
"71","2024-01-03",23,-8.373,-8.325
"72","2024-01-03",24,-8.271,-8.387
"73","2024-01-04",1,-10.415,-9.578
"74","2024-01-04",2,-10.262,-9.554
"75","2024-01-04",3,-10.492,-9.575
"76","2024-01-04",4,-10.118,-9.67
"77","2024-01-04",5,-10.338,-9.527
"78","2024-01-04",6,-10.721,-9.621
"79","2024-01-04",7,-10.086,-9.244
"80","2024-01-04",8,0.389,4.998
"81","2024-01-04",9,138.45,203.954
"82","2024-01-04",10,369.057,660
"83","2024-01-04",11,596.676,1013.101
"84","2024-01-04",12,1005.491,1200.918
"85","2024-01-04",13,967.074,1164.402
"86","2024-01-04",14,763.089,932.194
"87","2024-01-04",15,529.319,568.638
"88","2024-01-04",16,172.949,162.667
"89","2024-01-04",17,-0.172,-0.475
"90","2024-01-04",18,-10.127,-9.234
"91","2024-01-04",19,-10.187,-9.399
"92","2024-01-04",20,-10.045,-9.515
"93","2024-01-04",21,-10.174,-9.507
"94","2024-01-04",22,-10.323,-9.639
"95","2024-01-04",23,-10.24,-9.67
"96","2024-01-04",24,-10.086,-9.583
"97","2024-01-05",1,-10.247,-9.507
"98","2024-01-05",2,-10.181,-9.475
"99","2024-01-05",3,-10.359,-9.442
"100","2024-01-05",4,-10.226,-9.599
"101","2024-01-05",5,-10.314,-9.467
"102","2024-01-05",6,-10.409,-9.573
"103","2024-01-05",7,-9.975,-9.288
"104","2024-01-05",8,-5.295,2.215
"105","2024-01-05",9,179.664,214.487
"106","2024-01-05",10,643.561,739.477
"107","2024-01-05",11,1081.877,1159.764
"108","2024-01-05",12,1433.018,1392.068
"109","2024-01-05",13,1415.902,1339.148
"110","2024-01-05",14,1138.884,1117.902
"111","2024-01-05",15,851.647,713.557
"112","2024-01-05",16,311.256,244.002
"113","2024-01-05",17,8.199,9.584
"114","2024-01-05",18,-10.212,-8.218
"115","2024-01-05",19,-10.138,-8.412
"116","2024-01-05",20,-10.746,-8.475
"117","2024-01-05",21,-10.297,-8.517
"118","2024-01-05",22,-10.365,-8.585
"119","2024-01-05",23,-10.418,-8.585
"120","2024-01-05",24,-10.379,-8.509
"121","2024-01-06",1,-10.298,-9.371
"122","2024-01-06",2,-11.014,-9.519
"123","2024-01-06",3,-10.321,-9.497
"124","2024-01-06",4,-10.884,-9.531
"125","2024-01-06",5,-10.453,-9.511
"126","2024-01-06",6,-10.32,-9.426
"127","2024-01-06",7,-10.967,-9.348
"128","2024-01-06",8,1.08,9.796
"129","2024-01-06",9,193.993,253.346
"130","2024-01-06",10,518.944,813.272
"131","2024-01-06",11,776.73,1244.684
"132","2024-01-06",12,938.485,1349.773
"133","2024-01-06",13,668.451,1129.877
"134","2024-01-06",14,427.371,788.134
"135","2024-01-06",15,246.238,411.041
"136","2024-01-06",16,72.565,109.834
"137","2024-01-06",17,-5.564,-0.312
"138","2024-01-06",18,-10.005,-8.612
"139","2024-01-06",19,-10.407,-8.989
"140","2024-01-06",20,-10.161,-8.885
"141","2024-01-06",21,-10.321,-9.131
"142","2024-01-06",22,-10.335,-9.109
"143","2024-01-06",23,-9.918,-8.963
"144","2024-01-06",24,-10.549,-9.116
"145","2024-01-07",1,-10.281,-9.274
"146","2024-01-07",2,-10.303,-9.442
"147","2024-01-07",3,-10.142,-9.308
"148","2024-01-07",4,-10.904,-9.405
"149","2024-01-07",5,-10.188,-9.391
"150","2024-01-07",6,-10.768,-9.306
"151","2024-01-07",7,-10.375,-9.219
"152","2024-01-07",8,-9.101,-3.129
"153","2024-01-07",9,26.492,29.359
"154","2024-01-07",10,98.755,106.274
"155","2024-01-07",11,171.986,184.277
"156","2024-01-07",12,201.026,232.183
"157","2024-01-07",13,222.69,215.409
"158","2024-01-07",14,194.325,159.991
"159","2024-01-07",15,121.147,99.939
"160","2024-01-07",16,46.14,34.959
"161","2024-01-07",17,-4.719,-2.036
"162","2024-01-07",18,-10.557,-9.027
"163","2024-01-07",19,-10.845,-9.237
"164","2024-01-07",20,-10.681,-9.285
"165","2024-01-07",21,-10.912,-9.446
"166","2024-01-07",22,-10.927,-9.336
"167","2024-01-07",23,-10.908,-9.379
"168","2024-01-07",24,-10.934,-9.427
"169","2024-01-08",1,-10.935,-9.335
"170","2024-01-08",2,-10.443,-9.286
"171","2024-01-08",3,-11.284,-9.48
"172","2024-01-08",4,-10.812,-9.425
"173","2024-01-08",5,-11.121,-9.458
"174","2024-01-08",6,-10.557,-9.428
"175","2024-01-08",7,-10.99,-9.161
"176","2024-01-08",8,-10.542,-4.059
"177","2024-01-08",9,19.285,21.06
"178","2024-01-08",10,123.229,104.973
"179","2024-01-08",11,212.194,195.995
"180","2024-01-08",12,280.14,245.409
"181","2024-01-08",13,331.652,270.097
"182","2024-01-08",14,301.039,242.403
"183","2024-01-08",15,201.834,144.419
"184","2024-01-08",16,64.968,46.663
"185","2024-01-08",17,-6.362,-0.316
"186","2024-01-08",18,-10.931,-8.122
"187","2024-01-08",19,-10.662,-8.378
"188","2024-01-08",20,-11.043,-8.379
"189","2024-01-08",21,-11.047,-8.487
"190","2024-01-08",22,-10.969,-8.594
"191","2024-01-08",23,-10.921,-8.454
"192","2024-01-08",24,-11.186,-8.665
"193","2024-01-09",1,-11.365,-9.34
"194","2024-01-09",2,-11.079,-9.541
"195","2024-01-09",3,-11.61,-9.473
"196","2024-01-09",4,-11.637,-9.426
"197","2024-01-09",5,-11.617,-9.524
"198","2024-01-09",6,-11.208,-9.456
"199","2024-01-09",7,-11.546,-9.26
"200","2024-01-09",8,-3.216,14.871
"201","2024-01-09",9,237.945,290.057
"202","2024-01-09",10,825.304,940.074
"203","2024-01-09",11,1426.888,1574.536
"204","2024-01-09",12,1712.551,1972.859
"205","2024-01-09",13,1651.454,2019.323
"206","2024-01-09",14,1345.173,1657.952
"207","2024-01-09",15,816.363,1025.801
"208","2024-01-09",16,266.669,355.329
"209","2024-01-09",17,10.7,17.606
"210","2024-01-09",18,-11.902,-9.1
"211","2024-01-09",19,-12.147,-9.36
"212","2024-01-09",20,-12.087,-9.472
"213","2024-01-09",21,-11.98,-9.53
"214","2024-01-09",22,-12.151,-9.427
"215","2024-01-09",23,-11.744,-9.462
"216","2024-01-09",24,-12.424,-9.608
"217","2024-01-10",1,-11.086,-9.416
"218","2024-01-10",2,-11.628,-9.443
"219","2024-01-10",3,-11.216,-9.482
"220","2024-01-10",4,-11.608,-9.549
"221","2024-01-10",5,-11.206,-9.473
"222","2024-01-10",6,-11.912,-9.538
"223","2024-01-10",7,-10.976,-9.318
"224","2024-01-10",8,-8.543,2.865
"225","2024-01-10",9,103.687,168.099
"226","2024-01-10",10,397.279,540.996
"227","2024-01-10",11,778.859,887.835
"228","2024-01-10",12,998.393,1170.436
"229","2024-01-10",13,1019.329,1147.551
"230","2024-01-10",14,850.8,952.073
"231","2024-01-10",15,554.741,588.058
"232","2024-01-10",16,213.034,231.377
"233","2024-01-10",17,12.277,17.732
"234","2024-01-10",18,-11.148,-9.113
"235","2024-01-10",19,-10.742,-9.49
"236","2024-01-10",20,-10.805,-9.425
"237","2024-01-10",21,-11.161,-9.598
"238","2024-01-10",22,-11.059,-9.565
"239","2024-01-10",23,-11.083,-9.542
"240","2024-01-10",24,-11.062,-9.475
"241","2024-01-11",1,-10.606,-9.568
"242","2024-01-11",2,-10.414,-9.666
"243","2024-01-11",3,-10.971,-9.613
"244","2024-01-11",4,-10.342,-9.575
"245","2024-01-11",5,-11.008,-9.539
"246","2024-01-11",6,-10.098,-9.669
"247","2024-01-11",7,-10.718,-9.485
"248","2024-01-11",8,-7.126,-1.573
"249","2024-01-11",9,116.806,110.596
"250","2024-01-11",10,421.198,421.748
"251","2024-01-11",11,709.443,738.434
"252","2024-01-11",12,802.555,863.101
"253","2024-01-11",13,740.966,782.173
"254","2024-01-11",14,594.296,585.945
"255","2024-01-11",15,342.743,326.453
"256","2024-01-11",16,114.083,108.897
"257","2024-01-11",17,0.413,4.505
"258","2024-01-11",18,-10.305,-9.031
"259","2024-01-11",19,-10.071,-9.32
"260","2024-01-11",20,-10.522,-9.313
"261","2024-01-11",21,-10.435,-9.379
"262","2024-01-11",22,-10.292,-9.509
"263","2024-01-11",23,-10.355,-9.343
"264","2024-01-11",24,-10.287,-9.379
"265","2024-01-12",1,-8.921,-9.477
"266","2024-01-12",2,-8.929,-9.56
"267","2024-01-12",3,-8.782,-9.594
"268","2024-01-12",4,-8.611,-9.616
"269","2024-01-12",5,-9.197,-9.541
"270","2024-01-12",6,-8.598,-9.622
"271","2024-01-12",7,-9.321,-9.251
"272","2024-01-12",8,-5.349,8.252
"273","2024-01-12",9,129.356,231.493
"274","2024-01-12",10,494.026,783.206
"275","2024-01-12",11,933.451,1322.652
"276","2024-01-12",12,1276.075,1616.07
"277","2024-01-12",13,1405.555,1633.748
"278","2024-01-12",14,1258.545,1321.53
"279","2024-01-12",15,827.349,839.41
"280","2024-01-12",16,295.955,315.194
"281","2024-01-12",17,18.54,23.96
"282","2024-01-12",18,-8.859,-9.05
"283","2024-01-12",19,-8.792,-9.378
"284","2024-01-12",20,-8.981,-9.383
"285","2024-01-12",21,-8.627,-9.404
"286","2024-01-12",22,-8.712,-9.533
"287","2024-01-12",23,-9.247,-9.407
"288","2024-01-12",24,-8.64,-9.758
"289","2024-01-13",1,-8.977,-9.632
"290","2024-01-13",2,-8.674,-9.684
"291","2024-01-13",3,-9.019,-9.622
"292","2024-01-13",4,-8.687,-9.739
"293","2024-01-13",5,-9.063,-9.75
"294","2024-01-13",6,-8.513,-9.616
"295","2024-01-13",7,-9.214,-9.317
"296","2024-01-13",8,2.281,5.647
"297","2024-01-13",9,155.931,187.918
"298","2024-01-13",10,333.033,520.352
"299","2024-01-13",11,397.928,688.171
"300","2024-01-13",12,422.519,760.791
"301","2024-01-13",13,414.436,654.33
"302","2024-01-13",14,285.209,528.078
"303","2024-01-13",15,177.247,332.264
"304","2024-01-13",16,58.53,123.016
"305","2024-01-13",17,-3.471,9.607
"306","2024-01-13",18,-8.76,-9.425
"307","2024-01-13",19,-8.447,-9.726
"308","2024-01-13",20,-8.919,-9.655
"309","2024-01-13",21,-8.501,-9.79
"310","2024-01-13",22,-8.657,-9.816
"311","2024-01-13",23,-8.451,-9.802
"312","2024-01-13",24,-9.197,-9.788
"313","2024-01-14",1,-8.556,-9.625
"314","2024-01-14",2,-9.379,-9.534
"315","2024-01-14",3,-8.852,-9.761
"316","2024-01-14",4,-9.078,-9.642
"317","2024-01-14",5,-8.708,-9.628
"318","2024-01-14",6,-9.437,-9.599
"319","2024-01-14",7,-8.699,-9.295
"320","2024-01-14",8,-6.752,-0.32
"321","2024-01-14",9,53.961,121.578
"322","2024-01-14",10,213.524,458.429
"323","2024-01-14",11,398.054,750.116
"324","2024-01-14",12,489.5,899.256
"325","2024-01-14",13,519.357,826.375
"326","2024-01-14",14,467.081,666.294
"327","2024-01-14",15,277.309,425.031
"328","2024-01-14",16,91.899,153.667
"329","2024-01-14",17,1.067,9.931
"330","2024-01-14",18,-8.622,-9.3
"331","2024-01-14",19,-8.507,-9.509
"332","2024-01-14",20,-8.755,-9.572
"333","2024-01-14",21,-8.545,-9.696
"334","2024-01-14",22,-8.724,-9.645
"335","2024-01-14",23,-8.797,-9.579
"336","2024-01-14",24,-8.774,-9.778
"337","2024-01-15",1,-11.03,-9.27
"338","2024-01-15",2,-10.805,-9.287
"339","2024-01-15",3,-11.289,-9.254
"340","2024-01-15",4,-11.143,-9.441
"341","2024-01-15",5,-11.336,-9.689
"342","2024-01-15",6,-11.263,-9.748
"343","2024-01-15",7,-10.847,-9.344
"344","2024-01-15",8,-2.212,9.088
"345","2024-01-15",9,147.884,265.198
"346","2024-01-15",10,518.689,877.464
"347","2024-01-15",11,1030.053,1441.062
"348","2024-01-15",12,1367.832,1723.779
"349","2024-01-15",13,1365.243,1602.039
"350","2024-01-15",14,1225.874,1310.525
"351","2024-01-15",15,895.525,844.149
"352","2024-01-15",16,365.1,307.072
"353","2024-01-15",17,26.766,23.908
"354","2024-01-15",18,-10.299,-8.932
"355","2024-01-15",19,-10.693,-9.362
"356","2024-01-15",20,-10.782,-9.439
"357","2024-01-15",21,-10.959,-9.432
"358","2024-01-15",22,-10.78,-9.546
"359","2024-01-15",23,-11.213,-9.56
"360","2024-01-15",24,-10.294,-9.587
"361","2024-01-16",1,-11.067,-9.362
"362","2024-01-16",2,-10.696,-9.434
"363","2024-01-16",3,-10.876,-9.592
"364","2024-01-16",4,-10.886,-9.714
"365","2024-01-16",5,-10.822,-9.644
"366","2024-01-16",6,-11.265,-9.577
"367","2024-01-16",7,-10.237,-9.325
"368","2024-01-16",8,-10.31,-4.65
"369","2024-01-16",9,49.001,77.485
"370","2024-01-16",10,341.694,456.088
"371","2024-01-16",11,797.891,921.279
"372","2024-01-16",12,1229.007,1218.471
"373","2024-01-16",13,1476.278,1343.889
"374","2024-01-16",14,1526.645,1266.974
"375","2024-01-16",15,1157.248,928.891
"376","2024-01-16",16,467.214,394.219
"377","2024-01-16",17,37.538,37.118
"378","2024-01-16",18,-10.654,-9.217
"379","2024-01-16",19,-10.504,-9.621
"380","2024-01-16",20,-10.955,-9.626
"381","2024-01-16",21,-10.726,-9.688
"382","2024-01-16",22,-11.172,-9.74
"383","2024-01-16",23,-11.095,-9.656
"384","2024-01-16",24,-10.608,-9.741
"385","2024-01-17",1,-11.138,-9.696
"386","2024-01-17",2,-10.788,-9.621
"387","2024-01-17",3,-11.253,-9.776
"388","2024-01-17",4,-11.275,-9.727
"389","2024-01-17",5,-10.781,-9.776
"390","2024-01-17",6,-11.302,-9.671
"391","2024-01-17",7,-10.908,-9.305
"392","2024-01-17",8,1.882,12.542
"393","2024-01-17",9,249.694,324.703
"394","2024-01-17",10,922.964,1069.008
"395","2024-01-17",11,1618.51,1784.261
"396","2024-01-17",12,2255.23,2245.264
"397","2024-01-17",13,2320.397,2263.356
"398","2024-01-17",14,2072.246,1941.543
"399","2024-01-17",15,1326.258,1272.441
"400","2024-01-17",16,473.497,468.055
"401","2024-01-17",17,26.528,35.016
"402","2024-01-17",18,-10.643,-9.265
"403","2024-01-17",19,-10.876,-9.539
"404","2024-01-17",20,-10.685,-9.573
"405","2024-01-17",21,-10.849,-9.652
"406","2024-01-17",22,-11.35,-9.74
"407","2024-01-17",23,-10.731,-9.741
"408","2024-01-17",24,-10.97,-9.767
"409","2024-01-18",1,-11.01,-9.645
"410","2024-01-18",2,-10.836,-9.527
"411","2024-01-18",3,-11.117,-9.671
"412","2024-01-18",4,-10.811,-9.652
"413","2024-01-18",5,-10.899,-9.74
"414","2024-01-18",6,-10.555,-9.547
"415","2024-01-18",7,-11.116,-9.207
"416","2024-01-18",8,-4.985,1.14
"417","2024-01-18",9,94.609,99.685
"418","2024-01-18",10,262.17,289.494
"419","2024-01-18",11,451.867,420.486
"420","2024-01-18",12,531.197,496.097
"421","2024-01-18",13,474.439,484.85
"422","2024-01-18",14,384.55,373.073
"423","2024-01-18",15,259.839,235.91
"424","2024-01-18",16,108.287,94.509
"425","2024-01-18",17,3.63,8.474
"426","2024-01-18",18,-10.399,-8.28
"427","2024-01-18",19,-10.03,-8.512
"428","2024-01-18",20,-10.659,-8.573
"429","2024-01-18",21,-10.252,-8.603
"430","2024-01-18",22,-10.094,-8.697
"431","2024-01-18",23,-10.862,-8.72
"432","2024-01-18",24,-10.105,-8.574
"433","2024-01-19",1,-10.792,-9.607
"434","2024-01-19",2,-10.133,-9.537
"435","2024-01-19",3,-10.931,-9.545
"436","2024-01-19",4,-10.595,-9.619
"437","2024-01-19",5,-10.559,-9.53
"438","2024-01-19",6,-10.806,-9.584
"439","2024-01-19",7,-10.52,-9.062
"440","2024-01-19",8,-5.675,-1.259
"441","2024-01-19",9,95.149,89.768
"442","2024-01-19",10,258.098,304.848
"443","2024-01-19",11,452.408,514.566
"444","2024-01-19",12,613.906,629.988
"445","2024-01-19",13,598.626,615.783
"446","2024-01-19",14,481.458,507.332
"447","2024-01-19",15,265.553,322.48
"448","2024-01-19",16,99.91,111.501
"449","2024-01-19",17,-1.624,7.241
"450","2024-01-19",18,-10.58,-8.157
"451","2024-01-19",19,-10.687,-8.472
"452","2024-01-19",20,-10.346,-8.494
"453","2024-01-19",21,-10.841,-8.461
"454","2024-01-19",22,-10.789,-8.687
"455","2024-01-19",23,-10.513,-8.683
"456","2024-01-19",24,-11.014,-8.553
"457","2024-01-20",1,-10.675,-9.568
"458","2024-01-20",2,-10.893,-9.666
"459","2024-01-20",3,-10.969,-9.675
"460","2024-01-20",4,-10.894,-9.619
"461","2024-01-20",5,-11.076,-9.645
"462","2024-01-20",6,-11.01,-9.649
"463","2024-01-20",7,-11.19,-9.258
"464","2024-01-20",8,-9.475,-0.051
"465","2024-01-20",9,31.944,99.293
"466","2024-01-20",10,152.044,375.277
"467","2024-01-20",11,288.474,643.791
"468","2024-01-20",12,499.367,834.805
"469","2024-01-20",13,741.442,925.593
"470","2024-01-20",14,874.962,818.644
"471","2024-01-20",15,749.183,593.559
"472","2024-01-20",16,376.326,300.176
"473","2024-01-20",17,56.271,44.599
"474","2024-01-20",18,-10.141,-9.127
"475","2024-01-20",19,-11.096,-9.335
"476","2024-01-20",20,-10.903,-9.475
"477","2024-01-20",21,-10.784,-9.386
"478","2024-01-20",22,-10.985,-9.553
"479","2024-01-20",23,-11.017,-9.658
"480","2024-01-20",24,-10.969,-9.581
"481","2024-01-21",1,-10.585,-9.192
"482","2024-01-21",2,-11.016,-9.277
"483","2024-01-21",3,-11.021,-9.24
"484","2024-01-21",4,-10.95,-9.341
"485","2024-01-21",5,-11.084,-9.746
"486","2024-01-21",6,-10.854,-9.509
"487","2024-01-21",7,-10.888,-9.259
"488","2024-01-21",8,3.268,7.079
"489","2024-01-21",9,155.907,173.946
"490","2024-01-21",10,340.148,509.412
"491","2024-01-21",11,576.695,825.204
"492","2024-01-21",12,860.901,1017.284
"493","2024-01-21",13,985.619,1068.57
"494","2024-01-21",14,890.375,900.17
"495","2024-01-21",15,666.642,603.651
"496","2024-01-21",16,338.726,277.831
"497","2024-01-21",17,54.87,38.644
"498","2024-01-21",18,-9.829,-9.218
"499","2024-01-21",19,-10.362,-9.425
"500","2024-01-21",20,-10.758,-9.34
"501","2024-01-21",21,-10.227,-9.605
"502","2024-01-21",22,-10.862,-9.42
"503","2024-01-21",23,-10.499,-9.495
"504","2024-01-21",24,-10.808,-9.498
"505","2024-01-22",1,-10.884,-9.45
"506","2024-01-22",2,-10.75,-9.434
"507","2024-01-22",3,-11.173,-9.501
"508","2024-01-22",4,-10.918,-9.458
"509","2024-01-22",5,-11.24,-9.545
"510","2024-01-22",6,-10.791,-9.491
"511","2024-01-22",7,-11.185,-9.254
"512","2024-01-22",8,-3.016,10.483
"513","2024-01-22",9,187.263,234.713
"514","2024-01-22",10,766.011,808.991
"515","2024-01-22",11,1549.517,1372.893
"516","2024-01-22",12,1940.12,1690.57
"517","2024-01-22",13,1964.982,1667.111
"518","2024-01-22",14,1696.803,1442.745
"519","2024-01-22",15,1185.854,984.931
"520","2024-01-22",16,502.67,408.646
"521","2024-01-22",17,72.221,55.544
"522","2024-01-22",18,-10.493,-9.031
"523","2024-01-22",19,-10.721,-9.408
"524","2024-01-22",20,-10.655,-9.379
"525","2024-01-22",21,-11.011,-9.336
"526","2024-01-22",22,-10.806,-9.528
"527","2024-01-22",23,-10.708,-9.604
"528","2024-01-22",24,-10.929,-9.568
"529","2024-01-23",1,-11.091,-9.486
"530","2024-01-23",2,-11.042,-9.577
"531","2024-01-23",3,-11.27,-9.647
"532","2024-01-23",4,-11.43,-9.733
"533","2024-01-23",5,-11.191,-9.621
"534","2024-01-23",6,-11.078,-9.664
"535","2024-01-23",7,-11.39,-9.522
"536","2024-01-23",8,-2.083,2.271
"537","2024-01-23",9,145.071,126.955
"538","2024-01-23",10,427.317,417.153
"539","2024-01-23",11,699.148,684.174
"540","2024-01-23",12,867.462,828.105
"541","2024-01-23",13,889.601,833.16
"542","2024-01-23",14,721.42,741.648
"543","2024-01-23",15,499.165,510.397
"544","2024-01-23",16,227.371,214.952
"545","2024-01-23",17,27.326,22.123
"546","2024-01-23",18,-10.839,-9.134
"547","2024-01-23",19,-10.681,-9.42
"548","2024-01-23",20,-11.061,-9.649
"549","2024-01-23",21,-10.576,-9.571
"550","2024-01-23",22,-10.997,-9.692
"551","2024-01-23",23,-11.167,-9.728
"552","2024-01-23",24,-10.559,-9.642
"553","2024-01-24",1,-11.157,-9.661
"554","2024-01-24",2,-10.558,-9.726
"555","2024-01-24",3,-11.229,-9.668
"556","2024-01-24",4,-10.718,-9.786
"557","2024-01-24",5,-10.865,-9.635
"558","2024-01-24",6,-11.116,-9.714
"559","2024-01-24",7,-11.032,-9.474
"560","2024-01-24",8,-1.024,12.892
"561","2024-01-24",9,128.438,213.052
"562","2024-01-24",10,374.654,680.512
"563","2024-01-24",11,680.269,1122.004
"564","2024-01-24",12,951.449,1266.615
"565","2024-01-24",13,1048.727,1198.518
"566","2024-01-24",14,864.134,985.558
"567","2024-01-24",15,652.264,619.968
"568","2024-01-24",16,277.161,246.587
"569","2024-01-24",17,22.529,23.199
"570","2024-01-24",18,-10.82,-9.115
"571","2024-01-24",19,-10.496,-9.411
"572","2024-01-24",20,-11.008,-9.594
"573","2024-01-24",21,-10.647,-9.481
"574","2024-01-24",22,-10.776,-9.612
"575","2024-01-24",23,-10.884,-9.749
"576","2024-01-24",24,-10.862,-9.7
"577","2024-01-25",1,-10.9,-9.535
"578","2024-01-25",2,-10.725,-9.613
"579","2024-01-25",3,-11.179,-9.683
"580","2024-01-25",4,-10.622,-9.714
"581","2024-01-25",5,-11.443,-9.633
"582","2024-01-25",6,-10.741,-9.594
"583","2024-01-25",7,-10.977,-9.452
"584","2024-01-25",8,-8.277,-0.394
"585","2024-01-25",9,61.512,80.083
"586","2024-01-25",10,221.451,232.686
"587","2024-01-25",11,360.777,372.47
"588","2024-01-25",12,493.211,503.314
"589","2024-01-25",13,620.083,533.894
"590","2024-01-25",14,508.845,460.828
"591","2024-01-25",15,327.497,323.228
"592","2024-01-25",16,143.738,135.307
"593","2024-01-25",17,13.422,16.184
"594","2024-01-25",18,-10.052,-8.906
"595","2024-01-25",19,-10.427,-9.232
"596","2024-01-25",20,-10.882,-9.179
"597","2024-01-25",21,-10.245,-9.37
"598","2024-01-25",22,-10.884,-9.258
"599","2024-01-25",23,-10.488,-9.457
"600","2024-01-25",24,-11.031,-9.295
"601","2024-01-26",1,-10.546,-9.504
"602","2024-01-26",2,-10.26,-9.7
"603","2024-01-26",3,-10.933,-9.599
"604","2024-01-26",4,-10.441,-9.764
"605","2024-01-26",5,-11.066,-9.685
"606","2024-01-26",6,-10.31,-9.664
"607","2024-01-26",7,-10.657,-9.451
"608","2024-01-26",8,-4.767,2.361
"609","2024-01-26",9,79.764,102.878
"610","2024-01-26",10,251.413,337.527
"611","2024-01-26",11,410.765,553.499
"612","2024-01-26",12,514.192,653.764
"613","2024-01-26",13,502.193,617.643
"614","2024-01-26",14,428.373,519.692
"615","2024-01-26",15,345.933,380.465
"616","2024-01-26",16,189.638,182.597
"617","2024-01-26",17,33.643,33.512
"618","2024-01-26",18,-10.162,-8.806
"619","2024-01-26",19,-10.44,-9.515
"620","2024-01-26",20,-10.519,-9.556
"621","2024-01-26",21,-10.907,-9.49
"622","2024-01-26",22,-10.269,-9.608
"623","2024-01-26",23,-10.674,-9.689
"624","2024-01-26",24,-10.517,-9.636
"625","2024-01-27",1,-10.994,-9.501
"626","2024-01-27",2,-10.347,-9.61
"627","2024-01-27",3,-11.132,-9.655
"628","2024-01-27",4,-10.59,-9.675
"629","2024-01-27",5,-11.172,-9.687
"630","2024-01-27",6,-10.649,-9.724
"631","2024-01-27",7,-10.473,-9.239
"632","2024-01-27",8,-0.295,5.407
"633","2024-01-27",9,121.617,137.461
"634","2024-01-27",10,378.491,415.917
"635","2024-01-27",11,721.105,631.287
"636","2024-01-27",12,857.6,739.852
"637","2024-01-27",13,748.336,778.362
"638","2024-01-27",14,644.032,651.938
"639","2024-01-27",15,489.914,443.466
"640","2024-01-27",16,235.088,209.119
"641","2024-01-27",17,29.711,37.969
"642","2024-01-27",18,-10.335,-8.752
"643","2024-01-27",19,-10.593,-9.436
"644","2024-01-27",20,-10.342,-9.505
"645","2024-01-27",21,-10.902,-9.524
"646","2024-01-27",22,-10.261,-9.565
"647","2024-01-27",23,-10.825,-9.539
"648","2024-01-27",24,-10.481,-9.64
"649","2024-01-28",1,-10.901,-9.566
"650","2024-01-28",2,-10.853,-9.571
"651","2024-01-28",3,-11.011,-9.739
"652","2024-01-28",4,-11.163,-9.622
"653","2024-01-28",5,-11.254,-9.75
"654","2024-01-28",6,-10.819,-9.481
