"","date","hour","actual","projected"
"425",2022-01-18,17,644.196,680.97
"426",2022-01-18,18,583.961,655.458
"427",2022-01-18,19,616.281,647.359
"428",2022-01-18,20,651.607,654.547
"429",2022-01-18,21,617.565,656.226
"430",2022-01-18,22,624.396,652.717
"431",2022-01-18,23,659.637,642.871
"432",2022-01-18,24,665.768,634.44
"433",2022-01-19,1,653.041,640.804
"434",2022-01-19,2,604.738,648.325
"435",2022-01-19,3,584.967,648.364
"436",2022-01-19,4,624.93,655.44
"437",2022-01-19,5,620.308,648.623
"438",2022-01-19,6,602.63,644.588
"439",2022-01-19,7,614.35,648.27
"440",2022-01-19,8,645.732,641.11
"441",2022-01-19,9,617.647,627.164
"442",2022-01-19,10,544.443,617.56
"443",2022-01-19,11,552.399,595.176
"444",2022-01-19,12,537.772,560.438
"445",2022-01-19,13,522.943,536.792
"446",2022-01-19,14,559.001,493.559
"447",2022-01-19,15,488.485,453.229
"448",2022-01-19,16,424.737,405.231
"449",2022-01-19,17,385.198,359.765
"450",2022-01-19,18,314.839,314.001
"451",2022-01-19,19,281.506,290.487
"452",2022-01-19,20,238.846,263.985
"453",2022-01-19,21,181.581,225.536
"454",2022-01-19,22,151.4,192.393
"455",2022-01-19,23,147.189,163.386
"456",2022-01-19,24,151.456,137.763
"457",2022-01-20,1,117.831,128.949
"458",2022-01-20,2,112.92,123.431
"459",2022-01-20,3,115.363,120.44
"460",2022-01-20,4,136.643,115.963
"461",2022-01-20,5,139.339,110.958
"462",2022-01-20,6,154.527,111.974
"463",2022-01-20,7,185.569,161.256
"464",2022-01-20,8,275.337,205.68
"465",2022-01-20,9,351.548,277.796
"466",2022-01-20,10,359.267,337.303
"467",2022-01-20,11,347.088,357.276
"468",2022-01-20,12,344.744,358.211
"469",2022-01-20,13,444.49,364.358
"470",2022-01-20,14,465.608,382.307
"471",2022-01-20,15,477.888,407.907
"472",2022-01-20,16,472.718,456.765
"473",2022-01-20,17,461.679,519.84
"474",2022-01-20,18,522.476,582.378
"475",2022-01-20,19,614.243,587.09
"476",2022-01-20,20,565.243,592.238
"477",2022-01-20,21,545.198,594.762
"478",2022-01-20,22,581.938,594.74
"479",2022-01-20,23,600.959,574.083
"480",2022-01-20,24,595.352,555.803
"481",2022-01-21,1,565.448,534.454
"482",2022-01-21,2,550.96,544.089
"483",2022-01-21,3,475.523,556.693
"484",2022-01-21,4,466.863,556.534
"485",2022-01-21,5,411.294,535.196
"486",2022-01-21,6,426.885,515.372
"487",2022-01-21,7,428.491,495.827
"488",2022-01-21,8,428.564,489.008
"489",2022-01-21,9,531.894,467.082
"490",2022-01-21,10,554.893,439.064
"491",2022-01-21,11,567.079,408.132
"492",2022-01-21,12,492.212,437.093
"493",2022-01-21,13,500.992,373.652
"494",2022-01-21,14,476.275,376.334
"495",2022-01-21,15,424.607,350.334
"496",2022-01-21,16,379.389,355.789
"497",2022-01-21,17,397.916,363.933
"498",2022-01-21,18,464.242,425.649
"499",2022-01-21,19,500.152,468.907
"500",2022-01-21,20,572.169,511.213
"501",2022-01-21,21,583.471,534.48
"502",2022-01-21,22,622.249,534.722
"503",2022-01-21,23,613.037,522.393
"504",2022-01-21,24,590.443,508.696
"505",2022-01-22,1,558.399,502.586
"506",2022-01-22,2,553.844,472.687
"507",2022-01-22,3,578.88,434.12
"508",2022-01-22,4,495.944,397.258
"509",2022-01-22,5,474.009,368.335
"510",2022-01-22,6,387.611,340.668
"511",2022-01-22,7,339.382,315.071
"512",2022-01-22,8,304.078,294.953
"513",2022-01-22,9,279.136,267.367
"514",2022-01-22,10,220.823,213.318
"515",2022-01-22,11,167.007,184.839
"516",2022-01-22,12,168.176,201.09
"517",2022-01-22,13,146.528,213.521
"518",2022-01-22,14,153.584,206.037
"519",2022-01-22,15,136.254,183.015
"520",2022-01-22,16,109.556,150.041
"521",2022-01-22,17,93.374,127.058
"522",2022-01-22,18,79.663,118.325
"523",2022-01-22,19,79.95,123.424
"524",2022-01-22,20,58.691,130.794
"525",2022-01-22,21,84.598,125.869
"526",2022-01-22,22,86.714,120.047
"527",2022-01-22,23,116.497,117.112
"528",2022-01-22,24,122.679,122.813
"529",2022-01-23,1,123.557,133.578
"530",2022-01-23,2,137.932,154.255
"531",2022-01-23,3,156.877,172.882
"532",2022-01-23,4,196.146,187.18
"533",2022-01-23,5,224.941,202.003
"534",2022-01-23,6,235.619,219.653
"535",2022-01-23,7,232.139,219.644
"536",2022-01-23,8,199.955,211.861
"537",2022-01-23,9,177.429,222.783
"538",2022-01-23,10,136.558,196.23
"539",2022-01-23,11,97.44,164.326
"540",2022-01-23,12,79.224,175.297
"541",2022-01-23,13,110.747,218.737
"542",2022-01-23,14,165.186,271.302
"543",2022-01-23,15,254.761,323.185
"544",2022-01-23,16,389.684,360.46
"545",2022-01-23,17,489.731,405.905
"546",2022-01-23,18,563.62,465.231
"547",2022-01-23,19,616.107,524.769
"548",2022-01-23,20,617.377,568.649
"549",2022-01-23,21,610.531,592.084
"550",2022-01-23,22,648.887,612.651
"551",2022-01-23,23,660.61,628.148
"552",2022-01-23,24,661.471,637.159
"553",2022-01-24,1,657.327,655.001
"554",2022-01-24,2,660.594,658.078
"555",2022-01-24,3,675.102,655.747
"556",2022-01-24,4,678.145,649.098
"557",2022-01-24,5,668.118,642.115
"558",2022-01-24,6,666.769,622.409
"559",2022-01-24,7,655.766,595.298
"560",2022-01-24,8,662.241,572.251
"561",2022-01-24,9,640.225,564.65
"562",2022-01-24,10,634.688,563.539
"563",2022-01-24,11,592.083,546.232
"564",2022-01-24,12,589.027,511.96
"565",2022-01-24,13,520.587,475.607
"566",2022-01-24,14,455.299,451.206
"567",2022-01-24,15,458.589,436.812
"568",2022-01-24,16,463.362,475.737
"569",2022-01-24,17,484.524,469.978
"570",2022-01-24,18,504.926,472.126
"571",2022-01-24,19,472.263,462.463
"572",2022-01-24,20,454.524,448.902
"573",2022-01-24,21,455.535,428.533
"574",2022-01-24,22,398.519,411.021
"575",2022-01-24,23,357.464,392.554
"576",2022-01-24,24,334.078,372.816
"577",2022-01-25,1,305.628,342.486
"578",2022-01-25,2,282.679,326.328
"579",2022-01-25,3,280.187,308.65
"580",2022-01-25,4,279.227,287.601
"581",2022-01-25,5,275.816,273.791
"582",2022-01-25,6,262.369,267.036
"583",2022-01-25,7,251.229,255.074
"584",2022-01-25,8,252.251,241.691
"585",2022-01-25,9,229.422,225.375
"586",2022-01-25,10,210.003,206.48
"587",2022-01-25,11,187.08,207.514
"588",2022-01-25,12,174.128,181.994
"589",2022-01-25,13,150.924,161.063
"590",2022-01-25,14,126.807,138.303
"591",2022-01-25,15,100.179,112.702
"592",2022-01-25,16,98.413,94.764
"593",2022-01-25,17,82.181,79.951
"594",2022-01-25,18,61.37,69.975
"595",2022-01-25,19,51.725,70.336
"596",2022-01-25,20,40.992,64.685
"597",2022-01-25,21,33.13,59.485
"598",2022-01-25,22,29.806,54.151
"599",2022-01-25,23,26.658,50.718
"600",2022-01-25,24,24.604,48.753
"601",2022-01-26,1,22.369,55.107
"602",2022-01-26,2,17.192,47.528
"603",2022-01-26,3,20.704,45.552
"604",2022-01-26,4,18.133,49.201
"605",2022-01-26,5,23.852,54.996
"606",2022-01-26,6,21.504,59.683
"607",2022-01-26,7,20.734,60.384
"608",2022-01-26,8,27.388,55.14
"609",2022-01-26,9,21.377,47.911
"610",2022-01-26,10,20.882,46.506
"611",2022-01-26,11,20.579,42.26
"612",2022-01-26,12,16.018,42.4
"613",2022-01-26,13,8.626,48.226
"614",2022-01-26,14,13.176,55.32
"615",2022-01-26,15,15.538,54.207
"616",2022-01-26,16,24.059,48.915
"617",2022-01-26,17,41.044,47.501
"618",2022-01-26,18,53.594,58.739
"619",2022-01-26,19,74.059,70.889
"620",2022-01-26,20,93.76,97.079
"621",2022-01-26,21,91.784,123.889
"622",2022-01-26,22,87.329,134.21
"623",2022-01-26,23,84.795,145.088
"624",2022-01-26,24,55.47,146.265
"625",2022-01-27,1,94.788,144.627
"626",2022-01-27,2,125.205,145.055
"627",2022-01-27,3,141.133,142.809
"628",2022-01-27,4,114.549,140.091
"629",2022-01-27,5,85.98,123.995
"630",2022-01-27,6,79.4,103.195
"631",2022-01-27,7,91.575,92.594
"632",2022-01-27,8,75.274,79.606
"633",2022-01-27,9,40.676,60.05
"634",2022-01-27,10,30.671,51.044
"635",2022-01-27,11,23.801,44.696
"636",2022-01-27,12,26.327,46.146
"637",2022-01-27,13,36.046,56.161
"638",2022-01-27,14,41.769,74.38
"639",2022-01-27,15,57.014,89.259
"640",2022-01-27,16,83.224,105.179
"641",2022-01-27,17,108.834,121.301
"642",2022-01-27,18,114.481,143.969
"643",2022-01-27,19,114.726,160.271
"644",2022-01-27,20,121.548,178.65
"645",2022-01-27,21,170.371,210.168
"646",2022-01-27,22,210.686,255.458
"647",2022-01-27,23,242.398,301.391
"648",2022-01-27,24,301.72,345.985
"649",2022-01-28,1,363.491,374.555
"650",2022-01-28,2,451.989,401.244
"651",2022-01-28,3,470.688,420.638
"652",2022-01-28,4,452.919,422.908
"653",2022-01-28,5,436.611,411.227
"654",2022-01-28,6,418.91,423.091
"655",2022-01-28,7,455.981,455.488
"656",2022-01-28,8,489.887,483.036
"657",2022-01-28,9,524.017,515.387
"658",2022-01-28,10,574.475,544.881
"659",2022-01-28,11,548.386,547.804
"660",2022-01-28,12,528.506,533.936
"661",2022-01-28,13,527.578,524.164
"662",2022-01-28,14,484.484,513.907
"663",2022-01-28,15,452.998,482.812
"664",2022-01-28,16,410.377,466.272
"665",2022-01-28,17,490.768,448.61
"666",2022-01-28,18,498.376,438.019
"667",2022-01-28,19,509.154,434.459
"668",2022-01-28,20,462.249,447.41
"669",2022-01-28,21,453.187,474.375
"670",2022-01-28,22,510.609,501.645
"671",2022-01-28,23,570.504,531.059
"672",2022-01-28,24,636.775,568.418
"673",2022-01-29,1,717.772,595.298
"674",2022-01-29,2,720.706,629.809
"675",2022-01-29,3,730.605,658.188
"676",2022-01-29,4,749.888,678.004
"677",2022-01-29,5,744.331,683.288
"678",2022-01-29,6,730.327,676.23
"679",2022-01-29,7,726.033,666.689
"680",2022-01-29,8,736.632,642.772
"681",2022-01-29,9,730.64,622.731
"682",2022-01-29,10,709.396,610.548
"683",2022-01-29,11,701.413,624.472
"684",2022-01-29,12,691.801,638.024
"685",2022-01-29,13,677.013,637.876
"686",2022-01-29,14,661.756,623.625
"687",2022-01-29,15,647.422,615.966
"688",2022-01-29,16,660.313,608.829
"689",2022-01-29,17,611.924,600.055
"690",2022-01-29,18,580.89,592.871
"691",2022-01-29,19,561.025,574.543
"692",2022-01-29,20,543.259,552.554
"693",2022-01-29,21,581.677,529.939
"694",2022-01-29,22,580.109,501.727
"695",2022-01-29,23,606.806,477.203
"696",2022-01-29,24,646.109,465.713
"697",2022-01-30,1,636.228,500.128
"698",2022-01-30,2,571.938,472.942
