from_country,to_country,hour,physical_flow_mw
PL,UA,2025-02-07T06:00:00Z,100.25
PL,UA,2025-02-07T07:00:00Z,23.975
PL,UA,2025-02-07T08:00:00Z,0
PL,UA,2025-02-07T09:00:00Z,9.55
PL,UA,2025-02-07T10:00:00Z,40.4
PL,UA,2025-02-07T11:00:00Z,45
PL,UA,2025-02-07T12:00:00Z,44.225
PL,UA,2025-02-07T13:00:00Z,111.825
PL,UA,2025-02-07T14:00:00Z,152
PL,UA,2025-02-07T15:00:00Z,315.875
PL,UA,2025-02-07T16:00:00Z,290.075
PL,UA,2025-02-07T17:00:00Z,329.35
PL,UA,2025-02-07T18:00:00Z,322.875
PL,UA,2025-02-07T19:00:00Z,253.725
PL,UA,2025-02-07T20:00:00Z,230.525
PL,UA,2025-02-07T21:00:00Z,215.55
PL,UA,2025-02-07T22:00:00Z,242.1
PL,UA,2025-02-07T23:00:00Z,188.225
PL,UA,2025-02-08T00:00:00Z,138.425
PL,UA,2025-02-08T01:00:00Z,135.15
PL,UA,2025-02-08T02:00:00Z,136.675
PL,UA,2025-02-08T03:00:00Z,146.25
PL,UA,2025-02-08T04:00:00Z,236.9
PL,UA,2025-02-08T05:00:00Z,275.25
PL,UA,2025-02-08T06:00:00Z,236.45
PL,UA,2025-02-08T07:00:00Z,209.075
PL,UA,2025-02-08T08:00:00Z,179.4
PL,UA,2025-02-08T09:00:00Z,126.075
PL,UA,2025-02-08T10:00:00Z,88.05000000000001
PL,UA,2025-02-08T11:00:00Z,85.95
PL,UA,2025-02-08T12:00:00Z,138.45
PL,UA,2025-02-08T13:00:00Z,232.425
PL,UA,2025-02-08T14:00:00Z,291.625
PL,UA,2025-02-08T15:00:00Z,413.35
PL,UA,2025-02-08T16:00:00Z,393.7
PL,UA,2025-02-08T17:00:00Z,385.225
PL,UA,2025-02-08T18:00:00Z,322.475
PL,UA,2025-02-08T19:00:00Z,244.875
PL,UA,2025-02-08T20:00:00Z,157.6
PL,UA,2025-02-08T21:00:00Z,66.8
PL,UA,2025-02-08T22:00:00Z,0
PL,UA,2025-02-08T23:00:00Z,0
PL,UA,2025-02-09T00:00:00Z,0
PL,UA,2025-02-09T01:00:00Z,0
PL,UA,2025-02-09T02:00:00Z,0
PL,UA,2025-02-09T03:00:00Z,0
PL,UA,2025-02-09T04:00:00Z,34.225
PL,UA,2025-02-09T05:00:00Z,92.825
PL,UA,2025-02-09T06:00:00Z,81.7
PL,UA,2025-02-09T07:00:00Z,17.075
PL,UA,2025-02-09T08:00:00Z,0
PL,UA,2025-02-09T09:00:00Z,0
PL,UA,2025-02-09T10:00:00Z,0
PL,UA,2025-02-09T11:00:00Z,0
PL,UA,2025-02-09T12:00:00Z,0
PL,UA,2025-02-09T13:00:00Z,58.075
PL,UA,2025-02-09T14:00:00Z,234.95
PL,UA,2025-02-09T15:00:00Z,357.95
PL,UA,2025-02-09T16:00:00Z,372.725
PL,UA,2025-02-09T17:00:00Z,347.325
PL,UA,2025-02-09T18:00:00Z,372.475
PL,UA,2025-02-09T19:00:00Z,323.875
PL,UA,2025-02-09T20:00:00Z,209.475
PL,UA,2025-02-09T21:00:00Z,129.25
PL,UA,2025-02-09T22:00:00Z,151.775
PL,UA,2025-02-09T23:00:00Z,118.5
PL,UA,2025-02-10T00:00:00Z,104.8
PL,UA,2025-02-10T01:00:00Z,86.025
PL,UA,2025-02-10T02:00:00Z,71.575
PL,UA,2025-02-10T03:00:00Z,110.325
PL,UA,2025-02-10T04:00:00Z,237.725
PL,UA,2025-02-10T05:00:00Z,212.7
PL,UA,2025-02-10T06:00:00Z,200.775
PL,UA,2025-02-10T07:00:00Z,145.275
PL,UA,2025-02-10T08:00:00Z,53.625
PL,UA,2025-02-10T09:00:00Z,47.725
PL,UA,2025-02-10T10:00:00Z,54.625
PL,UA,2025-02-10T11:00:00Z,65.675
PL,UA,2025-02-10T12:00:00Z,92.6
PL,UA,2025-02-10T13:00:00Z,190.9
PL,UA,2025-02-10T14:00:00Z,231.4
PL,UA,2025-02-10T15:00:00Z,237.2
PL,UA,2025-02-10T16:00:00Z,221.9
PL,UA,2025-02-10T17:00:00Z,221.4
PL,UA,2025-02-10T18:00:00Z,210.425
PL,UA,2025-02-10T19:00:00Z,214.475
PL,UA,2025-02-10T20:00:00Z,231.5
PL,UA,2025-02-10T21:00:00Z,186.75
PL,UA,2025-02-10T22:00:00Z,156.45
PL,UA,2025-02-10T23:00:00Z,149.125
PL,UA,2025-02-11T00:00:00Z,160
PL,UA,2025-02-11T01:00:00Z,146.275
PL,UA,2025-02-11T02:00:00Z,157.15
PL,UA,2025-02-11T03:00:00Z,208.025
PL,UA,2025-02-11T04:00:00Z,294.275
PL,UA,2025-02-11T05:00:00Z,257.65000000000003
PL,UA,2025-02-11T06:00:00Z,160.375
PL,UA,2025-02-11T07:00:00Z,153.1
PL,UA,2025-02-11T08:00:00Z,67.45
PL,UA,2025-02-11T09:00:00Z,168.275
PL,UA,2025-02-11T10:00:00Z,162.275
PL,UA,2025-02-11T11:00:00Z,209.725
PL,UA,2025-02-11T12:00:00Z,220.675
PL,UA,2025-02-11T13:00:00Z,282.95
PL,UA,2025-02-11T14:00:00Z,332.05
PL,UA,2025-02-11T15:00:00Z,321.32500000000005
PL,UA,2025-02-11T16:00:00Z,313.675
PL,UA,2025-02-11T17:00:00Z,317.4
PL,UA,2025-02-11T18:00:00Z,308.79999999999995
PL,UA,2025-02-11T19:00:00Z,247.65
PL,UA,2025-02-11T20:00:00Z,248.125
PL,UA,2025-02-11T21:00:00Z,264.775
PL,UA,2025-02-11T22:00:00Z,231.925
PL,UA,2025-02-11T23:00:00Z,213
PL,UA,2025-02-12T00:00:00Z,224.725
PL,UA,2025-02-12T01:00:00Z,222.55
PL,UA,2025-02-12T02:00:00Z,192.825
PL,UA,2025-02-12T03:00:00Z,235.325
PL,UA,2025-02-12T04:00:00Z,422.925
PL,UA,2025-02-12T05:00:00Z,402.45
PL,UA,2025-02-12T06:00:00Z,309.3
PL,UA,2025-02-12T07:00:00Z,301.875
PL,UA,2025-02-12T08:00:00Z,283.55
PL,UA,2025-02-12T09:00:00Z,257.125
PL,UA,2025-02-12T10:00:00Z,236.875
PL,UA,2025-02-12T11:00:00Z,212.7
PL,UA,2025-02-12T12:00:00Z,268.775
PL,UA,2025-02-12T13:00:00Z,303.925
PL,UA,2025-02-12T14:00:00Z,342.3
PL,UA,2025-02-12T15:00:00Z,400.075
PL,UA,2025-02-12T16:00:00Z,386.125
PL,UA,2025-02-12T17:00:00Z,397.9
PL,UA,2025-02-12T18:00:00Z,409.9
PL,UA,2025-02-12T19:00:00Z,385.475
PL,UA,2025-02-12T20:00:00Z,323.475
PL,UA,2025-02-12T21:00:00Z,355.45
PL,UA,2025-02-12T22:00:00Z,349.3
PL,UA,2025-02-12T23:00:00Z,404.175
PL,UA,2025-02-13T00:00:00Z,399.925
PL,UA,2025-02-13T01:00:00Z,381.425
PL,UA,2025-02-13T02:00:00Z,402.275
PL,UA,2025-02-13T03:00:00Z,404.85
PL,UA,2025-02-13T04:00:00Z,474.375
PL,UA,2025-02-13T05:00:00Z,357.8
PL,UA,2025-02-13T06:00:00Z,285.425
PL,UA,2025-02-13T07:00:00Z,271.3
PL,UA,2025-02-13T08:00:00Z,256.275
PL,UA,2025-02-13T09:00:00Z,184.1
PL,UA,2025-02-13T10:00:00Z,182.425
PL,UA,2025-02-13T11:00:00Z,156.425
PL,UA,2025-02-13T12:00:00Z,160.525
PL,UA,2025-02-13T13:00:00Z,249.475
PL,UA,2025-02-13T14:00:00Z,245.075
PL,UA,2025-02-13T15:00:00Z,218.375
PL,UA,2025-02-13T16:00:00Z,205.475
PL,UA,2025-02-13T17:00:00Z,201.025
PL,UA,2025-02-13T18:00:00Z,188.325
PL,UA,2025-02-13T19:00:00Z,224.275
PL,UA,2025-02-13T20:00:00Z,210.625
PL,UA,2025-02-13T21:00:00Z,217.075
PL,UA,2025-02-13T22:00:00Z,251.625
PL,UA,2025-02-13T23:00:00Z,223.375
PL,UA,2025-02-14T00:00:00Z,252.575
PL,UA,2025-02-14T01:00:00Z,232.3
PL,UA,2025-02-14T02:00:00Z,232.525
PL,UA,2025-02-14T03:00:00Z,310.775
PL,UA,2025-02-14T04:00:00Z,425.125
PL,UA,2025-02-14T05:00:00Z,377.125
PL,UA,2025-02-14T06:00:00Z,211.4
PL,UA,2025-02-14T07:00:00Z,53.9
PL,UA,2025-02-14T08:00:00Z,0
PL,UA,2025-02-14T09:00:00Z,0
PL,UA,2025-02-14T10:00:00Z,0
PL,UA,2025-02-14T11:00:00Z,0
PL,UA,2025-02-14T12:00:00Z,0
PL,UA,2025-02-14T13:00:00Z,0
PL,UA,2025-02-14T14:00:00Z,0
PL,UA,2025-02-14T15:00:00Z,0
PL,UA,2025-02-14T16:00:00Z,0
PL,UA,2025-02-14T17:00:00Z,15.775
PL,UA,2025-02-14T18:00:00Z,9.025
PL,UA,2025-02-14T19:00:00Z,66.1
PL,UA,2025-02-14T20:00:00Z,84.825
PL,UA,2025-02-14T21:00:00Z,153.55
PL,UA,2025-02-14T22:00:00Z,165.4
PL,UA,2025-02-14T23:00:00Z,76.975
PL,UA,2025-02-15T00:00:00Z,135.45
PL,UA,2025-02-15T01:00:00Z,153.65
PL,UA,2025-02-15T02:00:00Z,85.9
PL,UA,2025-02-15T03:00:00Z,63.05
PL,UA,2025-02-15T04:00:00Z,138.425
PL,UA,2025-02-15T05:00:00Z,107.9
PL,UA,2025-02-15T06:00:00Z,70.625
PL,UA,2025-02-15T07:00:00Z,0
PL,UA,2025-02-15T08:00:00Z,0
PL,UA,2025-02-15T09:00:00Z,0
PL,UA,2025-02-15T10:00:00Z,0
PL,UA,2025-02-15T11:00:00Z,0
PL,UA,2025-02-15T12:00:00Z,5.75
PL,UA,2025-02-15T13:00:00Z,27.7
PL,UA,2025-02-15T14:00:00Z,158.575
PL,UA,2025-02-15T15:00:00Z,337.1
PL,UA,2025-02-15T16:00:00Z,291.925
PL,UA,2025-02-15T17:00:00Z,285.225
PL,UA,2025-02-15T18:00:00Z,319.9
PL,UA,2025-02-15T19:00:00Z,270.025
PL,UA,2025-02-15T20:00:00Z,290.65
PL,UA,2025-02-15T21:00:00Z,304.55
PL,UA,2025-02-15T22:00:00Z,305.9
PL,UA,2025-02-15T23:00:00Z,276.325
PL,UA,2025-02-16T00:00:00Z,354.7
PL,UA,2025-02-16T01:00:00Z,311.3
PL,UA,2025-02-16T02:00:00Z,302.525
PL,UA,2025-02-16T03:00:00Z,272.1
PL,UA,2025-02-16T04:00:00Z,286.75
PL,UA,2025-02-16T05:00:00Z,314.15
PL,UA,2025-02-16T06:00:00Z,363.1
PL,UA,2025-02-16T07:00:00Z,370.375
PL,UA,2025-02-16T08:00:00Z,391.675
PL,UA,2025-02-16T09:00:00Z,391.875
PL,UA,2025-02-16T10:00:00Z,391.35
PL,UA,2025-02-16T11:00:00Z,397.475
PL,UA,2025-02-16T12:00:00Z,283.75
PL,UA,2025-02-16T13:00:00Z,345.175
PL,UA,2025-02-16T14:00:00Z,342.325
PL,UA,2025-02-16T15:00:00Z,284.65
PL,UA,2025-02-16T16:00:00Z,225.9
PL,UA,2025-02-16T17:00:00Z,219.425
PL,UA,2025-02-16T18:00:00Z,232.8
PL,UA,2025-02-16T19:00:00Z,244.75
PL,UA,2025-02-16T20:00:00Z,202.7
PL,UA,2025-02-16T21:00:00Z,167.925
PL,UA,2025-02-16T22:00:00Z,199.75
PL,UA,2025-02-16T23:00:00Z,253.425
PL,UA,2025-02-17T00:00:00Z,240.025
PL,UA,2025-02-17T01:00:00Z,218.425
PL,UA,2025-02-17T02:00:00Z,209.45
PL,UA,2025-02-17T03:00:00Z,227.5
PL,UA,2025-02-17T04:00:00Z,269.925
PL,UA,2025-02-17T05:00:00Z,197.1
PL,UA,2025-02-17T06:00:00Z,137.52499999999998
PL,UA,2025-02-17T07:00:00Z,237.15
PL,UA,2025-02-17T08:00:00Z,266.825
PL,UA,2025-02-17T09:00:00Z,368.225
PL,UA,2025-02-17T10:00:00Z,391.2
PL,UA,2025-02-17T11:00:00Z,384.475
PL,UA,2025-02-17T12:00:00Z,399.5
PL,UA,2025-02-17T13:00:00Z,373.675
PL,UA,2025-02-17T14:00:00Z,301.025
PL,UA,2025-02-17T15:00:00Z,232.5
PL,UA,2025-02-17T16:00:00Z,142.6
PL,UA,2025-02-17T17:00:00Z,159.575
PL,UA,2025-02-17T18:00:00Z,171.55
PL,UA,2025-02-17T19:00:00Z,190.35
PL,UA,2025-02-17T20:00:00Z,258.4
PL,UA,2025-02-17T21:00:00Z,224.3
PL,UA,2025-02-17T22:00:00Z,296.975
PL,UA,2025-02-17T23:00:00Z,277.2
PL,UA,2025-02-18T00:00:00Z,295.5
PL,UA,2025-02-18T01:00:00Z,298
PL,UA,2025-02-18T02:00:00Z,285.5
PL,UA,2025-02-18T03:00:00Z,275.825
PL,UA,2025-02-18T04:00:00Z,360.4
PL,UA,2025-02-18T05:00:00Z,326.15
PL,UA,2025-02-18T06:00:00Z,294.55
PL,UA,2025-02-18T07:00:00Z,340.2
PL,UA,2025-02-18T08:00:00Z,380.65
PL,UA,2025-02-18T09:00:00Z,430.85
PL,UA,2025-02-18T10:00:00Z,398.7
PL,UA,2025-02-18T11:00:00Z,387
PL,UA,2025-02-18T12:00:00Z,331.475
PL,UA,2025-02-18T13:00:00Z,362.025
PL,UA,2025-02-18T14:00:00Z,301.175
PL,UA,2025-02-18T15:00:00Z,267.8
PL,UA,2025-02-18T16:00:00Z,333.825
PL,UA,2025-02-18T17:00:00Z,309.675
PL,UA,2025-02-18T18:00:00Z,327.625
PL,UA,2025-02-18T19:00:00Z,315.975
PL,UA,2025-02-18T20:00:00Z,330.375
PL,UA,2025-02-18T21:00:00Z,277.075
PL,UA,2025-02-18T22:00:00Z,304.175
PL,UA,2025-02-18T23:00:00Z,284.825
PL,UA,2025-02-19T00:00:00Z,265.67499999999995
PL,UA,2025-02-19T01:00:00Z,292.1
PL,UA,2025-02-19T02:00:00Z,246.625
PL,UA,2025-02-19T03:00:00Z,277.125
PL,UA,2025-02-19T04:00:00Z,315.575
PL,UA,2025-02-19T05:00:00Z,269.725
PL,UA,2025-02-19T06:00:00Z,179.45
PL,UA,2025-02-19T07:00:00Z,196.325
PL,UA,2025-02-19T08:00:00Z,211.3
PL,UA,2025-02-19T09:00:00Z,280.75
PL,UA,2025-02-19T10:00:00Z,285.35
PL,UA,2025-02-19T11:00:00Z,257.675
PL,UA,2025-02-19T12:00:00Z,235.275
PL,UA,2025-02-19T13:00:00Z,250.3
PL,UA,2025-02-19T14:00:00Z,281.15
PL,UA,2025-02-19T15:00:00Z,244.725
PL,UA,2025-02-19T16:00:00Z,248.625
PL,UA,2025-02-19T17:00:00Z,282.225
PL,UA,2025-02-19T18:00:00Z,310.3
PL,UA,2025-02-19T19:00:00Z,256.825
PL,UA,2025-02-19T20:00:00Z,291.375
PL,UA,2025-02-19T21:00:00Z,211.475
PL,UA,2025-02-19T22:00:00Z,202.65
PL,UA,2025-02-19T23:00:00Z,170.75
PL,UA,2025-02-20T00:00:00Z,186.3
PL,UA,2025-02-20T01:00:00Z,160.775
PL,UA,2025-02-20T02:00:00Z,143.225
PL,UA,2025-02-20T03:00:00Z,247.35
PL,UA,2025-02-20T04:00:00Z,312.575
PL,UA,2025-02-20T05:00:00Z,283.875
PL,UA,2025-02-20T06:00:00Z,207.75
PL,UA,2025-02-20T07:00:00Z,235.075
PL,UA,2025-02-20T08:00:00Z,328
PL,UA,2025-02-20T09:00:00Z,380.925
PL,UA,2025-02-20T10:00:00Z,366.4
PL,UA,2025-02-20T11:00:00Z,362
PL,UA,2025-02-20T12:00:00Z,400.375
PL,UA,2025-02-20T13:00:00Z,349.2
PL,UA,2025-02-20T14:00:00Z,291.325
PL,UA,2025-02-20T15:00:00Z,281.475
PL,UA,2025-02-20T16:00:00Z,312.65
PL,UA,2025-02-20T17:00:00Z,292.25
PL,UA,2025-02-20T18:00:00Z,316.675
PL,UA,2025-02-20T19:00:00Z,324.525
PL,UA,2025-02-20T20:00:00Z,316
PL,UA,2025-02-20T21:00:00Z,298.35
PL,UA,2025-02-20T22:00:00Z,304.275
PL,UA,2025-02-20T23:00:00Z,280.275
PL,UA,2025-02-21T00:00:00Z,267.7
PL,UA,2025-02-21T01:00:00Z,298.425
PL,UA,2025-02-21T02:00:00Z,305.25
PL,UA,2025-02-21T03:00:00Z,328.475
PL,UA,2025-02-21T04:00:00Z,356.875
PL,UA,2025-02-21T05:00:00Z,330.7
PL,UA,2025-02-21T06:00:00Z,294.875
PL,UA,2025-02-21T07:00:00Z,325.025
PL,UA,2025-02-21T08:00:00Z,331.225
PL,UA,2025-02-21T09:00:00Z,252.725
PL,UA,2025-02-21T10:00:00Z,228.875
PL,UA,2025-02-21T11:00:00Z,255.025
PL,UA,2025-02-21T12:00:00Z,258.275
PL,UA,2025-02-21T13:00:00Z,349.725
PL,UA,2025-02-21T14:00:00Z,378.475
PL,UA,2025-02-21T15:00:00Z,336.65
PL,UA,2025-02-21T16:00:00Z,326.375
PL,UA,2025-02-21T17:00:00Z,322
PL,UA,2025-02-21T18:00:00Z,308.525
PL,UA,2025-02-21T19:00:00Z,322.925
PL,UA,2025-02-21T20:00:00Z,318.55
PL,UA,2025-02-21T21:00:00Z,273.575
PL,UA,2025-02-21T22:00:00Z,247.475
PL,UA,2025-02-21T23:00:00Z,222.175
PL,UA,2025-02-22T00:00:00Z,217.625
PL,UA,2025-02-22T01:00:00Z,240.8
PL,UA,2025-02-22T02:00:00Z,249.025
PL,UA,2025-02-22T03:00:00Z,264.47499999999997
PL,UA,2025-02-22T04:00:00Z,241.425
PL,UA,2025-02-22T05:00:00Z,236.25
PL,UA,2025-02-22T06:00:00Z,237.5
PL,UA,2025-02-22T07:00:00Z,273.275
PL,UA,2025-02-22T08:00:00Z,264
PL,UA,2025-02-22T09:00:00Z,232.75
PL,UA,2025-02-22T10:00:00Z,203.375
PL,UA,2025-02-22T11:00:00Z,230.975
PL,UA,2025-02-22T12:00:00Z,329.45
PL,UA,2025-02-22T13:00:00Z,458.475
PL,UA,2025-02-22T14:00:00Z,442.75
PL,UA,2025-02-22T15:00:00Z,443.375
PL,UA,2025-02-22T16:00:00Z,410.175
PL,UA,2025-02-22T17:00:00Z,399.2
PL,UA,2025-02-22T18:00:00Z,376.125
PL,UA,2025-02-22T19:00:00Z,375.875
PL,UA,2025-02-22T20:00:00Z,369.425
PL,UA,2025-02-22T21:00:00Z,322.825
PL,UA,2025-02-22T22:00:00Z,338.25
PL,UA,2025-02-22T23:00:00Z,311.975
PL,UA,2025-02-23T00:00:00Z,361.575
PL,UA,2025-02-23T01:00:00Z,346.55
PL,UA,2025-02-23T02:00:00Z,318.15
PL,UA,2025-02-23T03:00:00Z,340.025
PL,UA,2025-02-23T04:00:00Z,354.65
PL,UA,2025-02-23T05:00:00Z,398.675
PL,UA,2025-02-23T06:00:00Z,347.65
PL,UA,2025-02-23T07:00:00Z,300.5
PL,UA,2025-02-23T08:00:00Z,281.25
PL,UA,2025-02-23T09:00:00Z,261.55
PL,UA,2025-02-23T10:00:00Z,196.65
PL,UA,2025-02-23T11:00:00Z,104.2
PL,UA,2025-02-23T12:00:00Z,197.725
PL,UA,2025-02-23T13:00:00Z,217.8
PL,UA,2025-02-23T14:00:00Z,226.9
PL,UA,2025-02-23T15:00:00Z,359.025
PL,UA,2025-02-23T16:00:00Z,254.45
PL,UA,2025-02-23T17:00:00Z,306.575
PL,UA,2025-02-23T18:00:00Z,300.35
PL,UA,2025-02-23T19:00:00Z,314.85
PL,UA,2025-02-23T20:00:00Z,307.7
PL,UA,2025-02-23T21:00:00Z,213.65
PL,UA,2025-02-23T22:00:00Z,210.675
PL,UA,2025-02-23T23:00:00Z,168.775
PL,UA,2025-02-24T00:00:00Z,179.625
PL,UA,2025-02-24T01:00:00Z,144.1
PL,UA,2025-02-24T02:00:00Z,160.8
PL,UA,2025-02-24T03:00:00Z,219.75
PL,UA,2025-02-24T04:00:00Z,257.475
PL,UA,2025-02-24T05:00:00Z,310.025
PL,UA,2025-02-24T06:00:00Z,288.7
PL,UA,2025-02-24T07:00:00Z,267.2
PL,UA,2025-02-24T08:00:00Z,239.425
PL,UA,2025-02-24T09:00:00Z,229.1
PL,UA,2025-02-24T10:00:00Z,171.3
PL,UA,2025-02-24T11:00:00Z,188.175
PL,UA,2025-02-24T12:00:00Z,242.625
PL,UA,2025-02-24T13:00:00Z,272.975
PL,UA,2025-02-24T14:00:00Z,326
PL,UA,2025-02-24T15:00:00Z,333.4
PL,UA,2025-02-24T16:00:00Z,352.775
PL,UA,2025-02-24T17:00:00Z,339.625
PL,UA,2025-02-24T18:00:00Z,344.3
PL,UA,2025-02-24T19:00:00Z,281.6
PL,UA,2025-02-24T20:00:00Z,254.225
PL,UA,2025-02-24T21:00:00Z,257.15
PL,UA,2025-02-24T22:00:00Z,298.275
PL,UA,2025-02-24T23:00:00Z,296.35
PL,UA,2025-02-25T00:00:00Z,311.1
PL,UA,2025-02-25T01:00:00Z,301.575
PL,UA,2025-02-25T02:00:00Z,304.35
PL,UA,2025-02-25T03:00:00Z,298.025
PL,UA,2025-02-25T04:00:00Z,377.4
PL,UA,2025-02-25T05:00:00Z,354.25
PL,UA,2025-02-25T06:00:00Z,302.7
PL,UA,2025-02-25T07:00:00Z,286.8
PL,UA,2025-02-25T08:00:00Z,222.65
PL,UA,2025-02-25T09:00:00Z,275.225
PL,UA,2025-02-25T10:00:00Z,228
PL,UA,2025-02-25T11:00:00Z,200.975
PL,UA,2025-02-25T12:00:00Z,173.825
PL,UA,2025-02-25T13:00:00Z,195.1
PL,UA,2025-02-25T14:00:00Z,195.825
PL,UA,2025-02-25T15:00:00Z,304.875
PL,UA,2025-02-25T16:00:00Z,333.2
PL,UA,2025-02-25T17:00:00Z,316.65
PL,UA,2025-02-25T18:00:00Z,311
PL,UA,2025-02-25T19:00:00Z,301.675
PL,UA,2025-02-25T20:00:00Z,330.7
PL,UA,2025-02-25T21:00:00Z,294.85
PL,UA,2025-02-25T22:00:00Z,278.6
PL,UA,2025-02-25T23:00:00Z,291.2
PL,UA,2025-02-26T00:00:00Z,296.4
PL,UA,2025-02-26T01:00:00Z,252.7
PL,UA,2025-02-26T02:00:00Z,266.2
PL,UA,2025-02-26T03:00:00Z,346
PL,UA,2025-02-26T04:00:00Z,390.4
PL,UA,2025-02-26T05:00:00Z,294.5
PL,UA,2025-02-26T06:00:00Z,201.6
PL,UA,2025-02-26T07:00:00Z,194.1
PL,UA,2025-02-26T08:00:00Z,200.475
PL,UA,2025-02-26T09:00:00Z,53.5
PL,UA,2025-02-26T10:00:00Z,46.05
PL,UA,2025-02-26T11:00:00Z,10.3
PL,UA,2025-02-26T12:00:00Z,10.85
PL,UA,2025-02-26T13:00:00Z,189.1
PL,UA,2025-02-26T14:00:00Z,271.725
PL,UA,2025-02-26T15:00:00Z,268.825
PL,UA,2025-02-26T16:00:00Z,200.125
PL,UA,2025-02-26T17:00:00Z,196.8
PL,UA,2025-02-26T18:00:00Z,231.775
PL,UA,2025-02-26T19:00:00Z,298.325
PL,UA,2025-02-26T20:00:00Z,222.85
PL,UA,2025-02-26T21:00:00Z,195.8
PL,UA,2025-02-26T22:00:00Z,195.825
PL,UA,2025-02-26T23:00:00Z,226.95
PL,UA,2025-02-27T00:00:00Z,218.725
PL,UA,2025-02-27T01:00:00Z,236.475
PL,UA,2025-02-27T02:00:00Z,234
PL,UA,2025-02-27T03:00:00Z,263.05
PL,UA,2025-02-27T04:00:00Z,285.75
PL,UA,2025-02-27T05:00:00Z,211.075
PL,UA,2025-02-27T06:00:00Z,164.8
PL,UA,2025-02-27T07:00:00Z,122.6
PL,UA,2025-02-27T08:00:00Z,75.275
PL,UA,2025-02-27T09:00:00Z,69.075
PL,UA,2025-02-27T10:00:00Z,43.8
PL,UA,2025-02-27T11:00:00Z,51.525
PL,UA,2025-02-27T12:00:00Z,108.3
PL,UA,2025-02-27T13:00:00Z,163.225
PL,UA,2025-02-27T14:00:00Z,172.575
PL,UA,2025-02-27T15:00:00Z,246.15
PL,UA,2025-02-27T16:00:00Z,157.925
PL,UA,2025-02-27T17:00:00Z,134.425
PL,UA,2025-02-27T18:00:00Z,179.975
PL,UA,2025-02-27T19:00:00Z,249.65
PL,UA,2025-02-27T20:00:00Z,196.25
PL,UA,2025-02-27T21:00:00Z,198.925
PL,UA,2025-02-27T22:00:00Z,133.9
PL,UA,2025-02-27T23:00:00Z,130.075
PL,UA,2025-02-28T00:00:00Z,99.575
PL,UA,2025-02-28T01:00:00Z,71.25
PL,UA,2025-02-28T02:00:00Z,52.025
PL,UA,2025-02-28T03:00:00Z,105.2
PL,UA,2025-02-28T04:00:00Z,236.875
PL,UA,2025-02-28T05:00:00Z,158.675
PL,UA,2025-02-28T06:00:00Z,46.225
PL,UA,2025-02-28T07:00:00Z,0.875
PL,UA,2025-02-28T08:00:00Z,0
PL,UA,2025-02-28T09:00:00Z,0
PL,UA,2025-02-28T10:00:00Z,0
PL,UA,2025-02-28T11:00:00Z,0
PL,UA,2025-02-28T12:00:00Z,35.4
PL,UA,2025-02-28T13:00:00Z,153.725
PL,UA,2025-02-28T14:00:00Z,177.425
PL,UA,2025-02-28T15:00:00Z,243.5
PL,UA,2025-02-28T16:00:00Z,198.575
PL,UA,2025-02-28T17:00:00Z,192.725
PL,UA,2025-02-28T18:00:00Z,255.05
PL,UA,2025-02-28T19:00:00Z,267.85
PL,UA,2025-02-28T20:00:00Z,241.75
PL,UA,2025-02-28T21:00:00Z,263.625
PL,UA,2025-02-28T22:00:00Z,270.95
PL,UA,2025-02-28T23:00:00Z,283.925
PL,UA,2025-03-01T00:00:00Z,293.375
PL,UA,2025-03-01T01:00:00Z,266.825
PL,UA,2025-03-01T02:00:00Z,249.375
PL,UA,2025-03-01T03:00:00Z,303.75
PL,UA,2025-03-01T04:00:00Z,309.05
PL,UA,2025-03-01T05:00:00Z,326.925
PL,UA,2025-03-01T06:00:00Z,289.20000000000005
PL,UA,2025-03-01T07:00:00Z,259.425
PL,UA,2025-03-01T08:00:00Z,185.5
PL,UA,2025-03-01T09:00:00Z,169.925
PL,UA,2025-03-01T10:00:00Z,132.025
PL,UA,2025-03-01T11:00:00Z,146.25
PL,UA,2025-03-01T12:00:00Z,197.225
PL,UA,2025-03-01T13:00:00Z,251.7
PL,UA,2025-03-01T14:00:00Z,296.525
PL,UA,2025-03-01T15:00:00Z,292.025
PL,UA,2025-03-01T16:00:00Z,223.575
PL,UA,2025-03-01T17:00:00Z,191.675
PL,UA,2025-03-01T18:00:00Z,247.7
PL,UA,2025-03-01T19:00:00Z,256.475
PL,UA,2025-03-01T20:00:00Z,256.875
PL,UA,2025-03-01T21:00:00Z,289.225
PL,UA,2025-03-01T22:00:00Z,266.775
PL,UA,2025-03-01T23:00:00Z,300.475
PL,UA,2025-03-02T00:00:00Z,327.025
PL,UA,2025-03-02T01:00:00Z,306.55
PL,UA,2025-03-02T02:00:00Z,321.275
PL,UA,2025-03-02T03:00:00Z,316.9
PL,UA,2025-03-02T04:00:00Z,301.025
PL,UA,2025-03-02T05:00:00Z,389.1
PL,UA,2025-03-02T06:00:00Z,446.725
PL,UA,2025-03-02T07:00:00Z,503.775
PL,UA,2025-03-02T08:00:00Z,514.375
PL,UA,2025-03-02T09:00:00Z,486.275
PL,UA,2025-03-02T10:00:00Z,493.65
PL,UA,2025-03-02T11:00:00Z,502.35
PL,UA,2025-03-02T12:00:00Z,497.55
PL,UA,2025-03-02T13:00:00Z,468.9
PL,UA,2025-03-02T14:00:00Z,503.05
