"","date","hour","actual","projected"
"1448",2024-03-01,8,9.717,29.319
"1449",2024-03-01,9,5.669,25.221
"1450",2024-03-01,10,4.432,23.219
"1451",2024-03-01,11,5.864,19.701
"1452",2024-03-01,12,4.303,17.237
"1453",2024-03-01,13,4.336,16.537
"1454",2024-03-01,14,5.075,14.458
"1455",2024-03-01,15,6.342,12.048
"1456",2024-03-01,16,7.248,11.081
"1457",2024-03-01,17,8.271,12.07
"1458",2024-03-01,18,9.107,14.318
"1459",2024-03-01,19,12.369,14.942
"1460",2024-03-01,20,19.691,19.253
"1461",2024-03-01,21,31.554,21.919
"1462",2024-03-01,22,36.271,25.786
"1463",2024-03-01,23,36.981,27.246
"1464",2024-03-01,24,29.182,25.959
"1465",2024-03-02,1,33.12,22.321
"1466",2024-03-02,2,24.296,23.766
"1467",2024-03-02,3,23.726,24.318
"1468",2024-03-02,4,28.479,24.293
"1469",2024-03-02,5,25.986,22.596
"1470",2024-03-02,6,29.109,23.903
"1471",2024-03-02,7,40.982,26.388
"1472",2024-03-02,8,50.64,34.642
"1473",2024-03-02,9,47.45,42.134
"1474",2024-03-02,10,32.923,35.233
"1475",2024-03-02,11,22.844,25.913
"1476",2024-03-02,12,15.665,24.718
"1477",2024-03-02,13,21.697,21.422
"1478",2024-03-02,14,24.353,18.273
"1479",2024-03-02,15,26.29,16.546
"1480",2024-03-02,16,24.955,19.511
"1481",2024-03-02,17,35.647,21.749
"1482",2024-03-02,18,43.58,24.746
"1483",2024-03-02,19,34.966,24.896
"1484",2024-03-02,20,26.432,27.178
"1485",2024-03-02,21,38.122,24.52
"1486",2024-03-02,22,21.303,19.284
"1487",2024-03-02,23,22.001,13.684
"1488",2024-03-02,24,15.81,10.506
"1489",2024-03-03,1,9.003,9.562
"1490",2024-03-03,2,17.586,10.412
"1491",2024-03-03,3,25.609,10.862
"1492",2024-03-03,4,34.063,11.575
"1493",2024-03-03,5,22.542,12.162
"1494",2024-03-03,6,22.68,13.675
"1495",2024-03-03,7,23.642,14.639
"1496",2024-03-03,8,19.689,14.177
"1497",2024-03-03,9,15.444,11.653
"1498",2024-03-03,10,7.325,8.86
"1499",2024-03-03,11,4.085,5.788
"1500",2024-03-03,12,0.375,3.914
"1501",2024-03-03,13,-0.113,2.634
"1502",2024-03-03,14,-0.006,1.698
"1503",2024-03-03,15,0.238,1.188
"1504",2024-03-03,16,-0.149,1.409
"1505",2024-03-03,17,0.018,2.165
"1506",2024-03-03,18,2.308,2.312
"1507",2024-03-03,19,15.72,2.037
"1508",2024-03-03,20,29.84,0.55
"1509",2024-03-03,21,20.99,2.631
"1510",2024-03-03,22,6.126,8.166
"1511",2024-03-03,23,0.158,15.168
"1512",2024-03-03,24,-0.169,19.698
"1513",2024-03-04,1,12.354,24.552
"1514",2024-03-04,2,20.656,20.965
"1515",2024-03-04,3,22.013,21.463
"1516",2024-03-04,4,24.295,22.882
"1517",2024-03-04,5,38.421,25.016
"1518",2024-03-04,6,40.622,27.554
"1519",2024-03-04,7,41.505,29.784
"1520",2024-03-04,8,37.633,28.886
"1521",2024-03-04,9,34.64,25.929
"1522",2024-03-04,10,29.216,22.112
"1523",2024-03-04,11,23.17,18.212
"1524",2024-03-04,12,16.068,14.33
"1525",2024-03-04,13,14.734,12.551
"1526",2024-03-04,14,8.799,11.596
"1527",2024-03-04,15,8.946,10.865
"1528",2024-03-04,16,11.087,11.203
"1529",2024-03-04,17,8.597,11.618
"1530",2024-03-04,18,6.191,12.988
"1531",2024-03-04,19,3.158,13.849
"1532",2024-03-04,20,2.384,12.38
"1533",2024-03-04,21,3.706,13.287
"1534",2024-03-04,22,11.747,13.876
"1535",2024-03-04,23,15.657,12.01
"1536",2024-03-04,24,21.37,9.12
"1537",2024-03-05,1,22.306,25.054
"1538",2024-03-05,2,21.324,23.059
"1539",2024-03-05,3,19.988,25.675
"1540",2024-03-05,4,16.778,26.04
"1541",2024-03-05,5,23.16,22.965
"1542",2024-03-05,6,18.798,21.986
"1543",2024-03-05,7,14.923,18.919
"1544",2024-03-05,8,9.29,16.323
"1545",2024-03-05,9,7.064,11.301
"1546",2024-03-05,10,3.997,9.35
"1547",2024-03-05,11,4.269,8.28
"1548",2024-03-05,12,2.374,6.155
"1549",2024-03-05,13,1.499,3.448
"1550",2024-03-05,14,1.852,2.291
"1551",2024-03-05,15,4.166,1.517
"1552",2024-03-05,16,4.796,1.234
"1553",2024-03-05,17,1.933,3.843
"1554",2024-03-05,18,0.194,11.385
"1555",2024-03-05,19,0.738,22.089
"1556",2024-03-05,20,1.744,32.331
"1557",2024-03-05,21,-0.259,36.244
"1558",2024-03-05,22,1.711,36.239
"1559",2024-03-05,23,3.475,33.283
"1560",2024-03-05,24,3.513,28.807
"1561",2024-03-06,1,13.652,25.537
"1562",2024-03-06,2,19.3,25.609
"1563",2024-03-06,3,13.047,26.257
"1564",2024-03-06,4,11.822,26.577
"1565",2024-03-06,5,16.6,27.404
"1566",2024-03-06,6,14.413,30.183
"1567",2024-03-06,7,18.453,31.752
"1568",2024-03-06,8,16.77,33.04
"1569",2024-03-06,9,12.004,33.694
"1570",2024-03-06,10,20.428,34.151
"1571",2024-03-06,11,21.06,40.017
"1572",2024-03-06,12,21.936,34.655
"1573",2024-03-06,13,51.125,28.973
"1574",2024-03-06,14,52.461,27.577
"1575",2024-03-06,15,55.008,27.902
"1576",2024-03-06,16,55.427,29.517
"1577",2024-03-06,17,57.496,27.268
"1578",2024-03-06,18,58.15,27.398
"1579",2024-03-06,19,61.032,29.612
"1580",2024-03-06,20,58.575,32.326
"1581",2024-03-06,21,59.647,34.437
"1582",2024-03-06,22,58.11,32.874
"1583",2024-03-06,23,59.332,35.928
"1584",2024-03-06,24,60.756,40.606
"1585",2024-03-07,1,60.071,43.29
"1586",2024-03-07,2,64.364,44.454
"1587",2024-03-07,3,56.667,44.382
"1588",2024-03-07,4,61.32,43.662
"1589",2024-03-07,5,64.78,41.145
"1590",2024-03-07,6,59.077,39.082
"1591",2024-03-07,7,57.215,37.808
"1592",2024-03-07,8,55.979,37.036
"1593",2024-03-07,9,49.852,36.489
"1594",2024-03-07,10,43.846,34.619
"1595",2024-03-07,11,35.152,33.485
"1596",2024-03-07,12,31.253,28.674
"1597",2024-03-07,13,25.02,21.874
"1598",2024-03-07,14,22.416,18.504
"1599",2024-03-07,15,17.067,15.696
"1600",2024-03-07,16,13.487,15.07
"1601",2024-03-07,17,12.622,14.988
"1602",2024-03-07,18,16.885,16.462
"1603",2024-03-07,19,17.849,18.141
"1604",2024-03-07,20,15.292,19.004
"1605",2024-03-07,21,16.81,21.878
"1606",2024-03-07,22,39.283,26.846
"1607",2024-03-07,23,37.988,31.23
"1608",2024-03-07,24,29.878,31.1
"1609",2024-03-08,1,19.274,25.494
"1610",2024-03-08,2,23.851,21.947
"1611",2024-03-08,3,25.58,18.793
"1612",2024-03-08,4,23.061,16.107
"1613",2024-03-08,5,22.594,13.788
"1614",2024-03-08,6,17.327,12.996
"1615",2024-03-08,7,10.131,13.6
"1616",2024-03-08,8,5.271,14.101
"1617",2024-03-08,9,8.506,12.006
"1618",2024-03-08,10,4.426,8.681
"1619",2024-03-08,11,2.447,6.609
"1620",2024-03-08,12,2.003,4.834
"1621",2024-03-08,13,2.212,4.004
"1622",2024-03-08,14,4.462,8.04
"1623",2024-03-08,15,10.789,8.928
"1624",2024-03-08,16,11.609,9.461
"1625",2024-03-08,17,16.918,9.946
"1626",2024-03-08,18,15.44,9.679
"1627",2024-03-08,19,11.619,9.991
"1628",2024-03-08,20,12.163,8.27
"1629",2024-03-08,21,8.737,6.079
"1630",2024-03-08,22,14.59,3.823
"1631",2024-03-08,23,27.388,4.521
"1632",2024-03-08,24,31.443,5.698
"1633",2024-03-09,1,13.865,6.59
"1634",2024-03-09,2,10.069,6.512
"1635",2024-03-09,3,14.213,7.134
"1636",2024-03-09,4,12.76,8.964
"1637",2024-03-09,5,9.743,10.845
"1638",2024-03-09,6,5.752,10.968
"1639",2024-03-09,7,5.901,11.399
"1640",2024-03-09,8,6.176,12.491
"1641",2024-03-09,9,2.026,12.211
"1642",2024-03-09,10,0.51,7.014
"1643",2024-03-09,11,2.791,2.893
"1644",2024-03-09,12,4.47,2.263
"1645",2024-03-09,13,3.984,2.308
"1646",2024-03-09,14,1.934,2.411
"1647",2024-03-09,15,3.294,2.742
"1648",2024-03-09,16,8.544,2.834
"1649",2024-03-09,17,12.781,4.008
"1650",2024-03-09,18,16.493,7.274
"1651",2024-03-09,19,22.018,10.842
"1652",2024-03-09,20,25.055,8.265
"1653",2024-03-09,21,32.322,11.521
"1654",2024-03-09,22,34.388,15.542
"1655",2024-03-09,23,33.948,19.486
"1656",2024-03-09,24,27.593,21.106
"1657",2024-03-10,1,23.395,21.293
"1658",2024-03-10,2,20.228,20.313
"1659",2024-03-10,3,19.034,17.694
"1660",2024-03-10,4,15.013,17.559
"1661",2024-03-10,5,15.961,14.597
"1662",2024-03-10,6,15.878,10.569
"1663",2024-03-10,7,9.255,6.679
"1664",2024-03-10,8,12.09,4.471
"1665",2024-03-10,9,9.843,2.987
"1666",2024-03-10,10,3.905,2.994
"1667",2024-03-10,11,5.664,3.936
"1668",2024-03-10,12,3.003,6.218
"1669",2024-03-10,13,3.326,8.335
"1670",2024-03-10,14,0.034,10.226
"1671",2024-03-10,15,-0.273,13.194
"1672",2024-03-10,16,0.304,17.043
"1673",2024-03-10,17,27.867,4.5
"1674",2024-03-10,18,51.231,4.5
"1675",2024-03-10,19,55.786,39.137
"1676",2024-03-10,20,57.776,41.331
"1677",2024-03-10,21,60.003,41.8
"1678",2024-03-10,22,50.115,40.566
"1679",2024-03-10,23,43.834,37.921
"1680",2024-03-10,24,36.843,34.443
"1681",2024-03-11,1,24.419,27.359
"1682",2024-03-11,2,16.81,21.648
"1683",2024-03-11,3,7.649,16.201
"1684",2024-03-11,4,4.765,12.294
"1685",2024-03-11,5,10.324,9.011
"1686",2024-03-11,6,33.559,7.217
"1687",2024-03-11,7,47.545,8.877
"1688",2024-03-11,8,38.52,12.713
"1689",2024-03-11,9,32.939,17.837
"1690",2024-03-11,10,24.816,23.105
"1691",2024-03-11,11,19.615,41.266
"1692",2024-03-11,12,18.796,46.623
"1693",2024-03-11,13,16.468,48.351
"1694",2024-03-11,14,18.569,47.615
"1695",2024-03-11,15,20.138,46.337
"1696",2024-03-11,16,12.231,45.221
"1697",2024-03-11,17,11.002,39.495
"1698",2024-03-11,18,20.685,34.845
"1699",2024-03-11,19,26.045,31.64
"1700",2024-03-11,20,24.977,15.445
"1701",2024-03-11,21,37.334,20.468
"1702",2024-03-11,22,40.39,42.133
"1703",2024-03-11,23,43.293,53.301
"1704",2024-03-11,24,48.274,60.292
"1705",2024-03-12,1,49.936,59.977
"1706",2024-03-12,2,45.172,58.268
"1707",2024-03-12,3,47.879,58.018
"1708",2024-03-12,4,45.282,58.255
"1709",2024-03-12,5,49.015,58.703
"1710",2024-03-12,6,46.218,57.387
"1711",2024-03-12,7,48.478,57.323
"1712",2024-03-12,8,50.304,57.215
"1713",2024-03-12,9,45.121,57.477
"1714",2024-03-12,10,45.746,57.832
"1715",2024-03-12,11,49.38,57.969
"1716",2024-03-12,12,45.154,57.969
"1717",2024-03-12,13,48.534,57.969
"1718",2024-03-12,14,35.169,55.606
"1719",2024-03-12,15,17.667,51.455
"1720",2024-03-12,16,34.605,53.152
"1721",2024-03-12,17,54.803,55.654
"1722",2024-03-12,18,55.188,58.594
"1723",2024-03-12,19,54.868,58.544
"1724",2024-03-12,20,54.465,58.144
"1725",2024-03-12,21,54.584,58.144
"1726",2024-03-12,22,54.561,58.094
"1727",2024-03-12,23,54.34,58.094
"1728",2024-03-12,24,51.658,58.094
"1729",2024-03-13,1,52.563,57.969
"1730",2024-03-13,2,50.499,57.969
"1731",2024-03-13,3,54.518,57.969
"1732",2024-03-13,4,54.855,57.969
"1733",2024-03-13,5,54.343,58.269
"1734",2024-03-13,6,54.614,58.269
"1735",2024-03-13,7,47.122,58.344
"1736",2024-03-13,8,51.239,58.539
"1737",2024-03-13,9,50.399,58.594
"1738",2024-03-13,10,51.432,58.544
"1739",2024-03-13,11,51.496,58.494
"1740",2024-03-13,12,48.112,58.694
"1741",2024-03-13,13,53.137,58.539
"1742",2024-03-13,14,51.754,58.335
"1743",2024-03-13,15,48.857,57.366
"1744",2024-03-13,16,45.369,54.647
"1745",2024-03-13,17,49.023,50.545
"1746",2024-03-13,18,53.733,46.794
"1747",2024-03-13,19,46.612,44.295
"1748",2024-03-13,20,37.229,39.599
"1749",2024-03-13,21,34.403,33.967
"1750",2024-03-13,22,23.727,28.106
"1751",2024-03-13,23,25.718,26.695
"1752",2024-03-13,24,18.459,24.047
"1753",2024-03-14,1,21.11,22.613
"1754",2024-03-14,2,26.318,22.1
"1755",2024-03-14,3,23.649,20.797
"1756",2024-03-14,4,18.813,24.243
"1757",2024-03-14,5,21.932,27.331
"1758",2024-03-14,6,33.674,29.56
"1759",2024-03-14,7,42.551,27.586
"1760",2024-03-14,8,39.1,25.036
"1761",2024-03-14,9,27.858,21.708
"1762",2024-03-14,10,18.226,18.459
"1763",2024-03-14,11,13.603,18.674
"1764",2024-03-14,12,5.748,14.22
"1765",2024-03-14,13,8.376,12.907
"1766",2024-03-14,14,10.448,14.366
"1767",2024-03-14,15,9.485,13.619
"1768",2024-03-14,16,14.814,14.061
"1769",2024-03-14,17,16.121,16.941
"1770",2024-03-14,18,20.441,23.468
"1771",2024-03-14,19,19.595,28.025
"1772",2024-03-14,20,18.462,31.573
"1773",2024-03-14,21,12.443,29.547
"1774",2024-03-14,22,6.078,27.333
"1775",2024-03-14,23,1.331,24.089
"1776",2024-03-14,24,5.912,24.727
"1777",2024-03-15,1,7.302,14.743
"1778",2024-03-15,2,5.91,12.467
"1779",2024-03-15,3,7.737,12.207
"1780",2024-03-15,4,8.443,12.503
"1781",2024-03-15,5,7.878,13.822
"1782",2024-03-15,6,8.906,16.289
"1783",2024-03-15,7,13.365,17.96
"1784",2024-03-15,8,7.638,16.674
"1785",2024-03-15,9,8.627,16.559
"1786",2024-03-15,10,10.048,16.865
"1787",2024-03-15,11,11.844,8.457
"1788",2024-03-15,12,8.549,6.441
"1789",2024-03-15,13,9.092,4.369
"1790",2024-03-15,14,7.908,3.89
"1791",2024-03-15,15,5.162,3.009
"1792",2024-03-15,16,8.424,2.529
"1793",2024-03-15,17,10.175,5.331
"1794",2024-03-15,18,10.305,6.295
"1795",2024-03-15,19,9.903,8.565
"1796",2024-03-15,20,10.026,11.164
"1797",2024-03-15,21,11.88,14.517
"1798",2024-03-15,22,10.585,17.523
"1799",2024-03-15,23,13.339,25.883
"1800",2024-03-15,24,20.86,27.997
"1801",2024-03-16,1,26.864,28.487
"1802",2024-03-16,2,29.887,30.828
"1803",2024-03-16,3,29.472,31.976
"1804",2024-03-16,4,30.44,31.385
"1805",2024-03-16,5,32.278,29.559
"1806",2024-03-16,6,29.818,29.855
"1807",2024-03-16,7,34.439,29.226
"1808",2024-03-16,8,32.001,29.18
"1809",2024-03-16,9,28.941,29.888
"1810",2024-03-16,10,22.859,28.511
"1811",2024-03-16,11,15.043,23.59
"1812",2024-03-16,12,11.777,20.31
"1813",2024-03-16,13,10.019,18.58
"1814",2024-03-16,14,7.612,14.749
"1815",2024-03-16,15,7.912,13.107
"1816",2024-03-16,16,5.755,11.047
"1817",2024-03-16,17,4.572,9.888
"1818",2024-03-16,18,6.469,10.962
"1819",2024-03-16,19,11.501,13.297
"1820",2024-03-16,20,21.603,17.684
"1821",2024-03-16,21,24.293,20.836
"1822",2024-03-16,22,23.915,21.034
"1823",2024-03-16,23,24.873,20.764
"1824",2024-03-16,24,25.854,20.187
"1825",2024-03-17,1,26.733,18.648
"1826",2024-03-17,2,24.383,16.5
"1827",2024-03-17,3,18.86,16
"1828",2024-03-17,4,14.182,14.202
"1829",2024-03-17,5,10.17,12.921
"1830",2024-03-17,6,11.259,12.55
"1831",2024-03-17,7,12.843,12.881
"1832",2024-03-17,8,11.652,14.726
"1833",2024-03-17,9,18.81,13.919
"1834",2024-03-17,10,6.232,12.711
"1835",2024-03-17,11,5.819,16.814
"1836",2024-03-17,12,5.943,22.768
"1837",2024-03-17,13,10.615,26.801
"1838",2024-03-17,14,8.089,29.216
"1839",2024-03-17,15,12.749,29.491
"1840",2024-03-17,16,14.632,31.716
"1841",2024-03-17,17,18.17,35.632
"1842",2024-03-17,18,24.821,37.924
"1843",2024-03-17,19,23.712,37.454
"1844",2024-03-17,20,19.251,39.611
"1845",2024-03-17,21,21.994,44.412
"1846",2024-03-17,22,29.133,49.295
"1847",2024-03-17,23,27.852,52.464
"1848",2024-03-17,24,38.859,53.724
"1849",2024-03-18,1,58.837,52.646
"1850",2024-03-18,2,60.344,54.283
"1851",2024-03-18,3,58.757,54.869
"1852",2024-03-18,4,58.151,55.912
"1853",2024-03-18,5,55.577,52.598
"1854",2024-03-18,6,50.869,47.839
"1855",2024-03-18,7,32.852,33.661
"1856",2024-03-18,8,18.174,24.754
"1857",2024-03-18,9,40.763,19.95
"1858",2024-03-18,10,19.014,25.627
"1859",2024-03-18,11,10.521,22.214
"1860",2024-03-18,12,14.448,25.166
"1861",2024-03-18,13,16.077,23.666
"1862",2024-03-18,14,19.525,20.582
"1863",2024-03-18,15,12.121,17.247
"1864",2024-03-18,16,5.588,12.027
"1865",2024-03-18,17,2.176,6.027
"1866",2024-03-18,18,0.386,3.543
"1867",2024-03-18,19,0.393,1.6
"1868",2024-03-18,20,0.662,1.963
"1869",2024-03-18,21,2.69,3.511
"1870",2024-03-18,22,2.982,4.615
"1871",2024-03-18,23,1.802,5.951
"1872",2024-03-18,24,0.816,9.911
"1873",2024-03-19,1,1.887,13.106
"1874",2024-03-19,2,1.425,13.251
"1875",2024-03-19,3,1.425,9.613
"1876",2024-03-19,4,1.004,9.407
"1877",2024-03-19,5,2.777,11.975
"1878",2024-03-19,6,5.232,15.024
"1879",2024-03-19,7,5.64,15.361
"1880",2024-03-19,8,4.693,16.612
"1881",2024-03-19,9,4.665,16.798
"1882",2024-03-19,10,4.678,15.583
"1883",2024-03-19,11,6.938,11.308
"1884",2024-03-19,12,10.267,13.057
"1885",2024-03-19,13,19.259,14.158
"1886",2024-03-19,14,23.015,14.522
"1887",2024-03-19,15,24.176,13.985
"1888",2024-03-19,16,18.357,15.286
"1889",2024-03-19,17,29.535,16.407
"1890",2024-03-19,18,24.396,16.755
"1891",2024-03-19,19,27.323,22.109
"1892",2024-03-19,20,27.432,24.561
"1893",2024-03-19,21,24.907,24.566
"1894",2024-03-19,22,17.975,22.295
"1895",2024-03-19,23,14.809,19.012
"1896",2024-03-19,24,16.921,15.701
"1897",2024-03-20,1,22.83,15.778
"1898",2024-03-20,2,23.854,17.041
"1899",2024-03-20,3,17.306,19.766
"1900",2024-03-20,4,11.278,21.908
"1901",2024-03-20,5,13.939,22.053
"1902",2024-03-20,6,14.921,21.361
"1903",2024-03-20,7,13.575,22.78
"1904",2024-03-20,8,7.36,25.952
"1905",2024-03-20,9,5.294,24.641
"1906",2024-03-20,10,7.994,21.879
"1907",2024-03-20,11,7.879,15.076
"1908",2024-03-20,12,4.146,14.606
"1909",2024-03-20,13,2.599,5.634
"1910",2024-03-20,14,1.956,3.79
"1911",2024-03-20,15,1.655,4.27
"1912",2024-03-20,16,4.792,4.927
"1913",2024-03-20,17,5.891,4.784
"1914",2024-03-20,18,6.722,3.094
"1915",2024-03-20,19,9.121,5.091
"1916",2024-03-20,20,16.02,8.464
"1917",2024-03-20,21,21.17,5.655
"1918",2024-03-20,22,14.677,4.259
"1919",2024-03-20,23,10.737,9.293
"1920",2024-03-20,24,9.703,9.403
"1921",2024-03-21,1,8.862,11.837
"1922",2024-03-21,2,9.244,7.869
"1923",2024-03-21,3,10.279,3.664
"1924",2024-03-21,4,8.22,1.84
"1925",2024-03-21,5,3.196,2.166
"1926",2024-03-21,6,1.564,2.129
"1927",2024-03-21,7,3.012,1.409
"1928",2024-03-21,8,1.111,0.857
"1929",2024-03-21,9,0.426,0.57
"1930",2024-03-21,10,-0.158,1.356
"1931",2024-03-21,11,0.965,0.605
"1932",2024-03-21,12,6.234,0.69
"1933",2024-03-21,13,6.886,5.478
"1934",2024-03-21,14,7.269,7.567
"1935",2024-03-21,15,6.445,8.493
"1936",2024-03-21,16,5.907,7.125
"1937",2024-03-21,17,3.304,4.882
"1938",2024-03-21,18,2.646,3.026
"1939",2024-03-21,19,1.585,2.278
"1940",2024-03-21,20,1.253,1.75
"1941",2024-03-21,21,-0.152,1.5
"1942",2024-03-21,22,4.379,5.601
"1943",2024-03-21,23,23.517,9.152
"1944",2024-03-21,24,24.89,9.506
"1945",2024-03-22,1,21.487,10.915
"1946",2024-03-22,2,12.191,12.594
"1947",2024-03-22,3,11.57,14.164
"1948",2024-03-22,4,19.601,14.117
"1949",2024-03-22,5,29.019,13.937
"1950",2024-03-22,6,18.013,15.051
"1951",2024-03-22,7,23.399,17.53
"1952",2024-03-22,8,28.53,18.101
"1953",2024-03-22,9,24.647,17.118
"1954",2024-03-22,10,14.318,15.264
"1955",2024-03-22,11,8.569,13.818
"1956",2024-03-22,12,6.676,14.099
"1957",2024-03-22,13,8.495,14.96
"1958",2024-03-22,14,7.345,15.631
"1959",2024-03-22,15,7.316,17.001
"1960",2024-03-22,16,8.119,14.267
"1961",2024-03-22,17,5.193,12.211
"1962",2024-03-22,18,4.393,11.698
"1963",2024-03-22,19,6.959,13.225
"1964",2024-03-22,20,11.179,15.341
"1965",2024-03-22,21,25.6,16.753
"1966",2024-03-22,22,34.623,17.798
"1967",2024-03-22,23,34.941,22.492
"1968",2024-03-22,24,34.637,25.559
"1969",2024-03-23,1,41.922,34.852
"1970",2024-03-23,2,38.751,37.226
"1971",2024-03-23,3,29.067,36.169
"1972",2024-03-23,4,29.776,35.915
"1973",2024-03-23,5,26.341,32.088
"1974",2024-03-23,6,19.7,29.209
"1975",2024-03-23,7,17.354,27.352
"1976",2024-03-23,8,24.654,25.214
"1977",2024-03-23,9,23.677,22.807
"1978",2024-03-23,10,22.613,22.734
"1979",2024-03-23,11,31.202,22.369
"1980",2024-03-23,12,24.148,22.687
"1981",2024-03-23,13,35.97,25.101
"1982",2024-03-23,14,36.035,29.712
"1983",2024-03-23,15,38.812,38.628
"1984",2024-03-23,16,41.132,47.272
"1985",2024-03-23,17,48.506,55.006
"1986",2024-03-23,18,61.201,59.128
"1987",2024-03-23,19,63.537,61.906
"1988",2024-03-23,20,69.582,66.381
"1989",2024-03-23,21,74.021,71.241
"1990",2024-03-23,22,68.321,73.133
"1991",2024-03-23,23,69.71,69.32
"1992",2024-03-23,24,74.338,66.797
"1993",2024-03-24,1,66.447,65.889
"1994",2024-03-24,2,58.753,64.993
"1995",2024-03-24,3,63.795,64.797
"1996",2024-03-24,4,65.875,64.694
"1997",2024-03-24,5,60.276,63.194
"1998",2024-03-24,6,61.368,61.944
"1999",2024-03-24,7,60.896,61.194
"2000",2024-03-24,8,61.207,61.694
"2001",2024-03-24,9,61.799,61.694
"2002",2024-03-24,10,63.478,61.194
"2003",2024-03-24,11,60.994,61.194
"2004",2024-03-24,12,60.233,60.694
"2005",2024-03-24,13,58.879,60.535
"2006",2024-03-24,14,57.292,60.492
"2007",2024-03-24,15,57.804,60.406
"2008",2024-03-24,16,59.064,60.738
"2009",2024-03-24,17,63.706,60.843
"2010",2024-03-24,18,59.89,60.447
"2011",2024-03-24,19,57.819,59.917
"2012",2024-03-24,20,60.43,59.543
"2013",2024-03-24,21,59.576,59.364
"2014",2024-03-24,22,51.548,57.948
"2015",2024-03-24,23,43.897,54.994
"2016",2024-03-24,24,30.828,50.025
"2017",2024-03-25,1,1.811,42.391
"2018",2024-03-25,2,0.754,41.086
"2019",2024-03-25,3,1.528,1.75
"2020",2024-03-25,4,2.834,1.75
"2021",2024-03-25,5,2.354,1.483
"2022",2024-03-25,6,3.16,1.4
"2023",2024-03-25,7,15.84,1.029
"2024",2024-03-25,8,30.814,0.743
"2025",2024-03-25,9,36.059,0.433
"2026",2024-03-25,10,44.869,0.144
"2027",2024-03-25,11,53.05,35.595
"2028",2024-03-25,12,56.145,35.818
"2029",2024-03-25,13,55.555,36.262
"2030",2024-03-25,14,58.638,54.868
"2031",2024-03-25,15,55.37,59.694
"2032",2024-03-25,16,54.577,60.194
"2033",2024-03-25,17,42.49,60.944
"2034",2024-03-25,18,23.062,60.944
"2035",2024-03-25,19,29.549,61.944
"2036",2024-03-25,20,41.351,62.694
"2037",2024-03-25,21,60.393,63.994
"2038",2024-03-25,22,61.218,64.159
"2039",2024-03-25,23,54.875,64.659
"2040",2024-03-25,24,57.354,65.159
"2041",2024-03-26,1,58.327,64.333
"2042",2024-03-26,2,61.948,63.55
"2043",2024-03-26,3,65.689,63.413
"2044",2024-03-26,4,59.427,61.896
"2045",2024-03-26,5,60.013,60.947
"2046",2024-03-26,6,60.219,59.818
"2047",2024-03-26,7,58.978,58.734
"2048",2024-03-26,8,56.209,58.508
"2049",2024-03-26,9,53.874,58.447
"2050",2024-03-26,10,53.498,53.601
"2051",2024-03-26,11,53.696,53.655
"2052",2024-03-26,12,53.647,54.004
"2053",2024-03-26,13,53.189,53.824
"2054",2024-03-26,14,54.584,55.074
"2055",2024-03-26,15,55.366,55.624
"2056",2024-03-26,16,60.047,56.224
"2057",2024-03-26,17,58.398,56.974
"2058",2024-03-26,18,57.289,56.514
"2059",2024-03-26,19,52.358,46.548
"2060",2024-03-26,20,40.225,35.914
"2061",2024-03-26,21,51.475,23.963
"2062",2024-03-26,22,50.266,16.977
"2063",2024-03-26,23,28.997,11.118
"2064",2024-03-26,24,16.072,11.778
"2065",2024-03-27,1,15.58,14.671
"2066",2024-03-27,2,11.36,15.465
"2067",2024-03-27,3,4.025,14.86
"2068",2024-03-27,4,4.021,12.405
"2069",2024-03-27,5,1.89,12.99
"2070",2024-03-27,6,3.89,13.709
"2071",2024-03-27,7,4.906,11.5
"2072",2024-03-27,8,7.499,9.255
"2073",2024-03-27,9,8.43,7.122
"2074",2024-03-27,10,8.071,5.5
"2075",2024-03-27,11,10.982,5
"2076",2024-03-27,12,10.549,5
"2077",2024-03-27,13,13.276,11.768
"2078",2024-03-27,14,15.66,18.957
"2079",2024-03-27,15,14.963,22.818
"2080",2024-03-27,16,12.211,25.578
"2081",2024-03-27,17,13.927,24.808
"2082",2024-03-27,18,15.413,25.665
"2083",2024-03-27,19,26.04,27.631
"2084",2024-03-27,20,37.93,28.853
"2085",2024-03-27,21,49.5,32.765
"2086",2024-03-27,22,45.554,37.532
"2087",2024-03-27,23,50.29,41.066
"2088",2024-03-27,24,53.136,45.097
"2089",2024-03-28,1,53.682,51.91
"2090",2024-03-28,2,54.052,59.176
"2091",2024-03-28,3,54.771,61.985
"2092",2024-03-28,4,50.679,63.159
"2093",2024-03-28,5,55.156,63.359
"2094",2024-03-28,6,54.123,63.359
"2095",2024-03-28,7,53.695,63.409
"2096",2024-03-28,8,53.478,63.659
"2097",2024-03-28,9,54.926,68.159
"2098",2024-03-28,10,55.085,76.159
"2099",2024-03-28,11,55.838,81.159
"2100",2024-03-28,12,52.67,81.159
"2101",2024-03-28,13,50.986,80.659
"2102",2024-03-28,14,54.728,79.459
"2103",2024-03-28,15,54.739,78.159
"2104",2024-03-28,16,55.068,78.159
"2105",2024-03-28,17,55.063,77.159
"2106",2024-03-28,18,55.592,78.159
"2107",2024-03-28,19,55.646,80.159
"2108",2024-03-28,20,55.648,81.159
"2109",2024-03-28,21,55.193,80.159
"2110",2024-03-28,22,54.977,80.159
"2111",2024-03-28,23,55.063,80.159
"2112",2024-03-28,24,52.502,71.115
