date,hour,actual,projected
01/01/2023,1,-10.405,-10.296
01/01/2023,2,-10.111,-10.331
01/01/2023,3,-10.673,-10.284
01/01/2023,4,-10.614,-10.621
01/01/2023,5,-10.351,-10.245
01/01/2023,6,-11,-9.098
01/01/2023,7,-10.703,-8.74
01/01/2023,8,-10.242,0.595
01/01/2023,9,16.027,160.881
01/01/2023,10,111.676,708.214
01/01/2023,11,248.401,1199.143
01/01/2023,12,346.826,1510.421
01/01/2023,13,332.034,1508.805
01/01/2023,14,321.545,1291.358
01/01/2023,15,208.086,839.494
01/01/2023,16,127.025,261.602
01/01/2023,17,-0.557,5.698
01/01/2023,18,-10.156,-8.708
01/01/2023,19,-9.959,-8.767
01/01/2023,20,-10.074,-8.903
01/01/2023,21,-10.16,-10.387
01/01/2023,22,-10.215,-10.338
01/01/2023,23,-10.283,-10.478
01/01/2023,24,-10.366,-10.218
02/01/2023,1,-10.269,-10.481
02/01/2023,2,-10.422,-10.561
02/01/2023,3,-10.419,-10.47
02/01/2023,4,-10.303,-10.734
02/01/2023,5,-10.871,-10.575
02/01/2023,6,-10.136,-9.187
02/01/2023,7,-10.05,-9.039
02/01/2023,8,-0.391,5.985
02/01/2023,9,225.242,260.187
02/01/2023,10,805.576,945.019
02/01/2023,11,1041.27,1547.02
02/01/2023,12,990.789,1963.056
02/01/2023,13,927.508,1961.751
02/01/2023,14,743.797,1624.103
02/01/2023,15,569.36,1023.145
02/01/2023,16,292.293,317.57
02/01/2023,17,6.168,6.17
02/01/2023,18,-10.153,-8.623
02/01/2023,19,-10.191,-8.708
02/01/2023,20,-10.214,-8.964
02/01/2023,21,-10.322,-10.229
02/01/2023,22,-10.492,-10.316
02/01/2023,23,-10.532,-10.223
02/01/2023,24,-10.295,-10.201
03/01/2023,1,-10.518,-10.331
03/01/2023,2,-10.598,-10.382
03/01/2023,3,-10.633,-10.38
03/01/2023,4,-10.934,-10.646
03/01/2023,5,-10.492,-10.378
03/01/2023,6,-10.802,-9.172
03/01/2023,7,-10.456,-8.938
03/01/2023,8,0.699,7.9
03/01/2023,9,224.24,270.178
03/01/2023,10,744.167,945.286
03/01/2023,11,1362.684,1491.259
03/01/2023,12,1666.892,1842.673
03/01/2023,13,1634.684,1789.577
03/01/2023,14,1272.49,1409.344
03/01/2023,15,725.187,851.351
03/01/2023,16,238.223,249.702
03/01/2023,17,0.119,2.167
03/01/2023,18,-10.517,-8.738
03/01/2023,19,-10.132,-8.842
03/01/2023,20,-10.571,-8.899
03/01/2023,21,-9.681,-10.364
03/01/2023,22,-10.277,-10.404
03/01/2023,23,-10.065,-10.307
03/01/2023,24,-10.066,-10.204
04/01/2023,1,-10.054,-10.364
04/01/2023,2,-10.626,-10.341
04/01/2023,3,-10.361,-10.435
04/01/2023,4,-10.622,-10.413
04/01/2023,5,-10.378,-10.48
04/01/2023,6,-10.351,-9.031
04/01/2023,7,-10.474,-8.836
04/01/2023,8,-4.55,0.668
04/01/2023,9,147.49,143.634
04/01/2023,10,628.216,619.459
04/01/2023,11,1307.68,1023.784
04/01/2023,12,1948.493,1322.495
04/01/2023,13,1949.314,1434.013
04/01/2023,14,1496.716,1328.362
04/01/2023,15,874.278,917.695
04/01/2023,16,309.78,346.65
04/01/2023,17,12.376,14.893
04/01/2023,18,-10.738,-8.709
04/01/2023,19,-9.94,-8.684
04/01/2023,20,-10.351,-8.769
04/01/2023,21,-10.703,-10.234
04/01/2023,22,-10.192,-10.209
04/01/2023,23,-10.754,-10.272
04/01/2023,24,-10.465,-10.254
05/01/2023,1,-10.576,-10.366
05/01/2023,2,-11.029,-10.407
05/01/2023,3,-10.991,-10.405
05/01/2023,4,-10.7,-10.543
05/01/2023,5,-10.635,-10.299
05/01/2023,6,-10.909,-9.268
05/01/2023,7,-10.837,-9.088
05/01/2023,8,-8.279,-2.563
05/01/2023,9,40.798,68.112
05/01/2023,10,142.239,188.05
05/01/2023,11,216.711,303.473
05/01/2023,12,294.403,349.144
05/01/2023,13,315.583,361.639
05/01/2023,14,284.792,313.154
05/01/2023,15,162.276,203.248
05/01/2023,16,61.25,73.888
05/01/2023,17,-3.286,-0.191
05/01/2023,18,-9.789,-8.838
05/01/2023,19,-10.272,-8.904
05/01/2023,20,-10.337,-9.165
05/01/2023,21,-10.366,-10.146
05/01/2023,22,-10.272,-10.304
05/01/2023,23,-10.286,-10.326
05/01/2023,24,-10.683,-10.254
06/01/2023,1,-9.938,-10.272
06/01/2023,2,-10.465,-10.452
06/01/2023,3,-10.157,-10.298
06/01/2023,4,-10.589,-10.606
06/01/2023,5,-10.404,-10.315
06/01/2023,6,-10.252,-9.164
06/01/2023,7,-10.206,-9.169
06/01/2023,8,-5.359,-2.938
06/01/2023,9,86.465,75.083
06/01/2023,10,201.447,292.838
06/01/2023,11,313.901,488.3
06/01/2023,12,373.267,585.32
06/01/2023,13,399.131,551.789
06/01/2023,14,319.963,458.807
06/01/2023,15,184.473,292.059
06/01/2023,16,63.271,97.709
06/01/2023,17,-3.566,1.596
06/01/2023,18,-10.174,-8.885
06/01/2023,19,-9.839,-8.958
06/01/2023,20,-10.678,-9.193
06/01/2023,21,-10.436,-10.292
06/01/2023,22,-10.289,-10.41
06/01/2023,23,-10.818,-10.278
06/01/2023,24,-10.396,-10.329
07/01/2023,1,-10.509,-10.176
07/01/2023,2,-11.215,-10.236
07/01/2023,3,-10.712,-10.319
07/01/2023,4,-10.889,-10.252
07/01/2023,5,-10.577,-10.263
07/01/2023,6,-11.1,-9.08
07/01/2023,7,-10.446,-9.139
07/01/2023,8,-6.239,8.215
07/01/2023,9,98.38,162.926
07/01/2023,10,327.724,486.958
07/01/2023,11,628.862,737.403
07/01/2023,12,826.677,853.634
07/01/2023,13,823.096,845.88
07/01/2023,14,688.594,689.86
07/01/2023,15,349.524,423.544
07/01/2023,16,99.013,125.442
07/01/2023,17,-1.622,1.625
07/01/2023,18,-10.871,-8.451
07/01/2023,19,-10.956,-8.858
07/01/2023,20,-11.101,-8.998
07/01/2023,21,-10.843,-9.778
07/01/2023,22,-11.061,-9.867
07/01/2023,23,-10.656,-9.919
07/01/2023,24,-11.072,-9.902
08/01/2023,1,-10.565,-10.371
08/01/2023,2,-11.383,-10.048
08/01/2023,3,-11.398,-10.048
08/01/2023,4,-11.534,-10.128
08/01/2023,5,-11.293,-10.127
08/01/2023,6,-10.811,-9.084
08/01/2023,7,-11.307,-8.873
08/01/2023,8,-7.259,4.25
08/01/2023,9,83.71,171.441
08/01/2023,10,309.759,573.472
08/01/2023,11,674.096,942.133
08/01/2023,12,1020.499,1101.762
08/01/2023,13,1022.615,1096.391
08/01/2023,14,850.242,874.763
08/01/2023,15,487.807,550.887
08/01/2023,16,136.805,163.79
08/01/2023,17,-6.749,1.069
08/01/2023,18,-10.31,-8.771
08/01/2023,19,-10.95,-8.949
08/01/2023,20,-10.337,-9.152
08/01/2023,21,-10.876,-10.087
08/01/2023,22,-10.653,-10.223
08/01/2023,23,-10.414,-10.139
08/01/2023,24,-10.968,-9.985
09/01/2023,1,-10.883,-10.052
09/01/2023,2,-11.551,-10.125
09/01/2023,3,-11.887,-10.197
09/01/2023,4,-11.864,-10.273
09/01/2023,5,-11.624,-10.14
09/01/2023,6,-11.664,-9.15
09/01/2023,7,-11.599,-8.957
09/01/2023,8,-5.926,5.077
09/01/2023,9,81.074,115.685
09/01/2023,10,249.55,351.098
09/01/2023,11,443.113,570.296
09/01/2023,12,553.858,677.023
09/01/2023,13,557.55,671.597
09/01/2023,14,435.651,548.962
09/01/2023,15,282.005,353.885
09/01/2023,16,98.692,121.784
09/01/2023,17,-4.199,2.264
09/01/2023,18,-9.936,-8.786
09/01/2023,19,-9.8,-8.889
09/01/2023,20,-10.14,-8.981
09/01/2023,21,-9.932,-10.121
09/01/2023,22,-9.823,-10.074
09/01/2023,23,-10.275,-10.053
09/01/2023,24,-9.789,-10.067
10/01/2023,1,-9.322,-10.261
10/01/2023,2,-9.65,-10.285
10/01/2023,3,-9.757,-10.369
10/01/2023,4,-9.775,-10.318
10/01/2023,5,-9.859,-10.224
10/01/2023,6,-9.817,-9.189
10/01/2023,7,-9.645,-9.068
10/01/2023,8,-0.024,5.844
10/01/2023,9,91.801,184.75
10/01/2023,10,225.574,514.037
10/01/2023,11,368.799,789.109
10/01/2023,12,453.989,890.723
10/01/2023,13,503.25,873.596
10/01/2023,14,546.64,695.526
10/01/2023,15,282.342,440.352
10/01/2023,16,85.733,127.056
10/01/2023,17,-6.583,-0.557
10/01/2023,18,-9.145,-8.758
10/01/2023,19,-9.733,-8.993
10/01/2023,20,-9.275,-8.992
10/01/2023,21,-9.614,-10.111
10/01/2023,22,-9.627,-10.1
10/01/2023,23,-9.359,-9.981
10/01/2023,24,-9.544,-10.043
11/01/2023,1,-10.416,-10.332
11/01/2023,2,-10.177,-10.251
11/01/2023,3,-10.543,-10.331
11/01/2023,4,-10.145,-10.332
11/01/2023,5,-10.605,-10.197
11/01/2023,6,-10.109,-9.201
11/01/2023,7,-9.948,-8.952
11/01/2023,8,-1.258,5.917
11/01/2023,9,112.276,188.22
11/01/2023,10,351.354,608.414
11/01/2023,11,608.533,929.99
11/01/2023,12,977.209,1148.473
11/01/2023,13,1122.155,1183.281
11/01/2023,14,947.499,1026.85
11/01/2023,15,580.955,665.527
11/01/2023,16,159.681,235.665
11/01/2023,17,4.577,17.471
11/01/2023,18,-9.413,-8.02
11/01/2023,19,-10.192,-8.633
11/01/2023,20,-10.135,-8.814
11/01/2023,21,-10.283,-9.584
11/01/2023,22,-10.63,-9.683
11/01/2023,23,-9.763,-9.625
11/01/2023,24,-9.914,-9.525
12/01/2023,1,-9.924,-9.886
12/01/2023,2,-10.363,-9.866
12/01/2023,3,-10.575,-9.929
12/01/2023,4,-10.514,-9.941
12/01/2023,5,-10.572,-9.946
12/01/2023,6,-11.009,-8.961
12/01/2023,7,-9.945,-8.777
12/01/2023,8,-9.521,4.998
12/01/2023,9,34.73,181.026
12/01/2023,10,145.581,586.516
12/01/2023,11,259.686,892.693
12/01/2023,12,353.291,1046.14
12/01/2023,13,369.381,1057.821
12/01/2023,14,334.057,844.54
12/01/2023,15,209.092,512.649
12/01/2023,16,85.05,168.237
12/01/2023,17,-0.266,6.057
12/01/2023,18,-9.566,-8.556
12/01/2023,19,-9.888,-8.67
12/01/2023,20,-10.018,-8.709
12/01/2023,21,-10.092,-9.718
12/01/2023,22,-9.775,-9.651
12/01/2023,23,-10.221,-9.853
12/01/2023,24,-10.319,-9.539
13/01/2023,1,-10.089,-9.966
13/01/2023,2,-10.54,-10.017
13/01/2023,3,-9.918,-9.948
13/01/2023,4,-10.308,-9.998
13/01/2023,5,-10.126,-9.842
13/01/2023,6,-10.254,-8.957
13/01/2023,7,-10.326,-8.785
13/01/2023,8,-8.753,-0.014
13/01/2023,9,43.453,128.397
13/01/2023,10,195.431,419.731
13/01/2023,11,322.536,680.52
13/01/2023,12,441.187,848.898
13/01/2023,13,424.687,877.433
13/01/2023,14,357.218,806.55
13/01/2023,15,240.836,552.045
13/01/2023,16,94.439,208.184
13/01/2023,17,0.452,14.097
13/01/2023,18,-10.012,-8.678
13/01/2023,19,-9.836,-8.849
13/01/2023,20,-9.907,-8.889
13/01/2023,21,-9.543,-9.951
13/01/2023,22,-9.395,-9.766
13/01/2023,23,-10.25,-9.803
13/01/2023,24,-9.599,-9.831
14/01/2023,1,-10.051,-9.999
14/01/2023,2,-10.088,-9.943
14/01/2023,3,-10.208,-10.125
14/01/2023,4,-9.937,-10.026
14/01/2023,5,-10.072,-9.894
14/01/2023,6,-9.997,-9.077
14/01/2023,7,-9.835,-8.932
14/01/2023,8,-7.894,-1.8
14/01/2023,9,35.492,74.941
14/01/2023,10,132.672,255.725
14/01/2023,11,242.834,391.145
14/01/2023,12,312.317,437.747
14/01/2023,13,325.507,427.154
14/01/2023,14,298.005,364.875
14/01/2023,15,188.737,236.439
14/01/2023,16,75.93,88.529
14/01/2023,17,1.103,4.831
14/01/2023,18,-9.903,-8.631
14/01/2023,19,-10.085,-8.718
14/01/2023,20,-9.94,-8.956
14/01/2023,21,-10.584,-9.75
14/01/2023,22,-9.958,-9.745
14/01/2023,23,-10.016,-9.705
14/01/2023,24,-9.779,-9.565
15/01/2023,1,-10.567,-9.957
15/01/2023,2,-10.964,-10.023
15/01/2023,3,-10.881,-10.063
15/01/2023,4,-11.207,-10.003
15/01/2023,5,-10.658,-9.96
15/01/2023,6,-10.519,-9.044
15/01/2023,7,-10.786,-8.806
15/01/2023,8,-7.439,-1.281
15/01/2023,9,65.424,86.642
15/01/2023,10,333.695,318.104
15/01/2023,11,516.954,518.548
15/01/2023,12,568.059,680.904
15/01/2023,13,658.822,716.046
15/01/2023,14,556.115,627.211
15/01/2023,15,286.748,440.581
15/01/2023,16,107.588,170.969
15/01/2023,17,2.056,14.272
15/01/2023,18,-9.55,-8.409
15/01/2023,19,-9.877,-8.777
15/01/2023,20,-9.635,-8.796
15/01/2023,21,-9.287,-9.607
15/01/2023,22,-9.877,-9.749
15/01/2023,23,-9.771,-9.836
15/01/2023,24,-9.767,-9.696
16/01/2023,1,-9.684,-10.207
16/01/2023,2,-9.849,-9.802
16/01/2023,3,-9.817,-9.668
16/01/2023,4,-9.929,-9.797
16/01/2023,5,-9.613,-9.682
16/01/2023,6,-9.808,-8.884
16/01/2023,7,-9.094,-8.723
16/01/2023,8,-7.003,-1.053
16/01/2023,9,49.699,74.755
16/01/2023,10,137.962,240.906
16/01/2023,11,199.15,376.93
16/01/2023,12,228.489,456.286
16/01/2023,13,241.39,442.068
16/01/2023,14,192.195,344.25
16/01/2023,15,117.541,220.049
16/01/2023,16,49.415,80.662
16/01/2023,17,-1.201,3.844
16/01/2023,18,-9.253,-8.461
16/01/2023,19,-9.262,-8.581
16/01/2023,20,-9.662,-8.681
16/01/2023,21,-9.087,-9.664
16/01/2023,22,-9.791,-9.64
16/01/2023,23,-9.852,-9.548
16/01/2023,24,-9.862,-9.42
17/01/2023,1,-9.435,-9.592
17/01/2023,2,-10.089,-9.341
17/01/2023,3,-9.665,-9.478
17/01/2023,4,-9.849,-9.312
17/01/2023,5,-9.59,-9.343
17/01/2023,6,-9.725,-8.747
17/01/2023,7,-9.882,-8.48
17/01/2023,8,-5.456,0.781
17/01/2023,9,76.732,102.446
17/01/2023,10,220.052,311.256
17/01/2023,11,365.546,481.5
17/01/2023,12,457.68,564.402
17/01/2023,13,605.428,554.108
17/01/2023,14,575.894,524.824
17/01/2023,15,439.125,406.644
17/01/2023,16,223.979,208.474
17/01/2023,17,29.069,28.312
17/01/2023,18,-10.801,-8.345
17/01/2023,19,-9.665,-8.333
17/01/2023,20,-9.911,-8.387
17/01/2023,21,-9.809,-9.077
17/01/2023,22,-9.473,-9.143
17/01/2023,23,-9.694,-9.195
17/01/2023,24,-9.215,-9
18/01/2023,1,-10.124,-9.342
18/01/2023,2,-10.002,-9.333
18/01/2023,3,-9.745,-9.16
18/01/2023,4,-9.561,-9.318
18/01/2023,5,-9.437,-9.088
18/01/2023,6,-9.618,-8.466
18/01/2023,7,-9.528,-8.502
18/01/2023,8,-6.786,1.004
18/01/2023,9,55.331,101.666
18/01/2023,10,189.207,307.562
18/01/2023,11,409.256,459.072
18/01/2023,12,548.346,549.937
18/01/2023,13,645.693,570.59
18/01/2023,14,609.703,547.22
18/01/2023,15,493.633,433.337
18/01/2023,16,238.624,221.093
18/01/2023,17,28.918,26.129
18/01/2023,18,-9.886,-8.434
18/01/2023,19,-9.813,-8.552
18/01/2023,20,-10.08,-8.741
18/01/2023,21,-10.023,-9.373
18/01/2023,22,-9.863,-9.296
18/01/2023,23,-10.008,-9.179
18/01/2023,24,-9.553,-9.275
19/01/2023,1,-10.214,-9.49
19/01/2023,2,-10.168,-9.708
19/01/2023,3,-9.985,-9.563
19/01/2023,4,-10.143,-9.665
19/01/2023,5,-10.024,-9.388
19/01/2023,6,-9.581,-8.726
19/01/2023,7,-9.057,-8.667
19/01/2023,8,2.99,9.03
19/01/2023,9,136.955,221.393
19/01/2023,10,541.017,640.09
19/01/2023,11,954.117,1007.399
19/01/2023,12,1402.553,1270.222
19/01/2023,13,1520.311,1378.651
19/01/2023,14,1340.086,1229.763
19/01/2023,15,856.103,885.016
19/01/2023,16,317.112,386.299
19/01/2023,17,23.442,40.166
19/01/2023,18,-10.044,-8.129
19/01/2023,19,-9.951,-8.459
19/01/2023,20,-10.433,-8.552
19/01/2023,21,-10.124,-9.275
19/01/2023,22,-10.159,-9.269
19/01/2023,23,-9.952,-9.398
19/01/2023,24,-10.2,-9.24
20/01/2023,1,-9.56,-9.766
20/01/2023,2,-9.717,-9.657
20/01/2023,3,-9.642,-9.594
20/01/2023,4,-9.649,-9.54
20/01/2023,5,-10.178,-9.504
20/01/2023,6,-10.114,-8.772
20/01/2023,7,-9.948,-8.579
20/01/2023,8,-0.541,10.017
20/01/2023,9,174.711,224.198
20/01/2023,10,580.119,663.341
20/01/2023,11,1003.693,1014.498
20/01/2023,12,1229.503,1232.046
20/01/2023,13,1376.41,1269.595
20/01/2023,14,1182.744,1072.03
20/01/2023,15,749.793,711.29
20/01/2023,16,279.247,283.388
20/01/2023,17,18.85,22.223
20/01/2023,18,-9.982,-8.572
20/01/2023,19,-9.472,-8.809
20/01/2023,20,-10.236,-8.803
20/01/2023,21,-10.067,-9.796
20/01/2023,22,-9.626,-9.835
20/01/2023,23,-9.704,-9.705
20/01/2023,24,-9.889,-9.64
21/01/2023,1,-9.818,-10.226
21/01/2023,2,-10.212,-9.855
21/01/2023,3,-10.539,-9.825
21/01/2023,4,-10.386,-9.763
21/01/2023,5,-10.43,-9.613
21/01/2023,6,-10.723,-8.832
21/01/2023,7,-10.434,-8.751
21/01/2023,8,-2.031,13.338
21/01/2023,9,121.442,254.177
21/01/2023,10,344.69,690.898
21/01/2023,11,748.43,1062.449
21/01/2023,12,1018.954,1280.777
21/01/2023,13,1071.221,1358.528
21/01/2023,14,1004.261,1213.013
21/01/2023,15,733.437,893.167
21/01/2023,16,330.899,401.905
21/01/2023,17,43.132,49.6
21/01/2023,18,-10.602,-8.495
21/01/2023,19,-10.211,-8.767
21/01/2023,20,-10.453,-8.803
21/01/2023,21,-10.364,-9.658
21/01/2023,22,-10.06,-9.981
21/01/2023,23,-10.533,-9.661
21/01/2023,24,-10.117,-9.687
22/01/2023,1,-10.292,-10.005
22/01/2023,2,-10.833,-9.909
22/01/2023,3,-10.504,-9.928
22/01/2023,4,-10.506,-9.782
22/01/2023,5,-10.945,-9.824
22/01/2023,6,-10.779,-9.007
22/01/2023,7,-10.676,-8.868
22/01/2023,8,-6.77,7.739
22/01/2023,9,56.055,159.482
22/01/2023,10,169.587,475.954
22/01/2023,11,279.126,752.24
22/01/2023,12,338.383,908.824
22/01/2023,13,350.365,941.114
22/01/2023,14,323.081,834.878
22/01/2023,15,274.516,586.337
22/01/2023,16,116.513,258.567
22/01/2023,17,11.83,33.134
22/01/2023,18,-10.408,-8.467
22/01/2023,19,-10.352,-8.881
22/01/2023,20,-10.766,-8.777
22/01/2023,21,-10.654,-9.765
22/01/2023,22,-11.124,-9.856
22/01/2023,23,-10.902,-9.783
22/01/2023,24,-10.858,-9.667
23/01/2023,1,-10.871,-9.945
23/01/2023,2,-11.026,-10.054
23/01/2023,3,-10.832,-9.967
23/01/2023,4,-11.144,-10.107
23/01/2023,5,-10.658,-9.932
23/01/2023,6,-11.357,-9.086
23/01/2023,7,-10.077,-8.82
23/01/2023,8,-8.604,2.168
23/01/2023,9,33.659,105.966
23/01/2023,10,140.869,318.905
23/01/2023,11,269.408,535.733
23/01/2023,12,342.133,664.205
23/01/2023,13,365.692,699.166
23/01/2023,14,334.282,565.605
23/01/2023,15,245.331,401.632
23/01/2023,16,118.24,177.229
23/01/2023,17,15.801,25.425
23/01/2023,18,-9.663,-8.773
23/01/2023,19,-10.882,-8.92
23/01/2023,20,-10.216,-9.014
23/01/2023,21,-10.94,-9.851
23/01/2023,22,-10.736,-9.927
23/01/2023,23,-10.574,-9.93
23/01/2023,24,-10.351,-9.974
24/01/2023,1,-10.995,-9.884
24/01/2023,2,-10.729,-10.045
24/01/2023,3,-10.844,-9.91
24/01/2023,4,-10.788,-9.799
24/01/2023,5,-10.828,-9.923
24/01/2023,6,-11.07,-9.024
24/01/2023,7,-10.662,-8.762
24/01/2023,8,-5.848,10.978
24/01/2023,9,57.569,181.037
24/01/2023,10,187.745,533.031
24/01/2023,11,342.866,813.372
24/01/2023,12,440.556,918.392
24/01/2023,13,446.721,861.961
24/01/2023,14,379.543,686.695
24/01/2023,15,265.465,467.07
24/01/2023,16,125.141,204.339
24/01/2023,17,15.566,30.33
24/01/2023,18,-10.674,-8.459
24/01/2023,19,-10.597,-8.86
24/01/2023,20,-10.705,-8.814
24/01/2023,21,-10.605,-9.817
24/01/2023,22,-11.157,-9.797
24/01/2023,23,-10.585,-9.831
24/01/2023,24,-10.537,-9.761
25/01/2023,1,-10.849,-9.516
25/01/2023,2,-10.979,-9.886
25/01/2023,3,-10.688,-10.022
25/01/2023,4,-11.057,-9.792
25/01/2023,5,-10.778,-10.004
25/01/2023,6,-10.759,-8.998
25/01/2023,7,-10.57,-8.8
25/01/2023,8,-2.129,9.388
25/01/2023,9,117.952,155.151
25/01/2023,10,443.267,418.288
25/01/2023,11,712.367,656.67
25/01/2023,12,802.71,822.468
25/01/2023,13,767.218,859.808
25/01/2023,14,600.255,787.587
25/01/2023,15,348.698,539.721
25/01/2023,16,140.318,238.635
25/01/2023,17,7.498,30.442
25/01/2023,18,-11.562,-8.383
25/01/2023,19,-10.738,-8.766
25/01/2023,20,-10.506,-8.798
25/01/2023,21,-10.603,-9.796
25/01/2023,22,-10.428,-9.891
25/01/2023,23,-10.359,-9.697
25/01/2023,24,-10.026,-9.616
26/01/2023,1,-11.148,-9.5
26/01/2023,2,-11.054,-9.604
26/01/2023,3,-10.616,-9.571
26/01/2023,4,-10.815,-9.566
26/01/2023,5,-10.708,-9.532
26/01/2023,6,-10.462,-8.695
26/01/2023,7,-0.149,-8.463
26/01/2023,8,85.509,28.853
26/01/2023,9,235.937,283.288
26/01/2023,10,393.013,715.541
26/01/2023,11,603.596,1017.942
26/01/2023,12,721.469,1149.695
26/01/2023,13,768.884,1147.408
26/01/2023,14,565.53,964.284
26/01/2023,15,231.538,673.405
26/01/2023,16,21.659,302.327
26/01/2023,17,-10.138,41.557
26/01/2023,18,-10.262,-7.797
26/01/2023,19,-10.637,-8.449
26/01/2023,20,-10.077,-8.381
26/01/2023,21,-10.668,-9.217
26/01/2023,22,-10.1,-9.295
26/01/2023,23,-10.574,-9.24
26/01/2023,24,0,-9.051
27/01/2023,1,-10.639,-8.997
27/01/2023,2,-10.91,-9.306
27/01/2023,3,-11.137,-9.314
27/01/2023,4,-10.633,-9.402
27/01/2023,5,-10.931,-9.366
27/01/2023,6,-10.948,-8.647
27/01/2023,7,-10.706,-8.409
27/01/2023,8,-4.879,16.062
27/01/2023,9,62.629,183.344
27/01/2023,10,177.819,480.76
27/01/2023,11,304.917,694.587
27/01/2023,12,406.141,811.081
27/01/2023,13,496.981,766.994
27/01/2023,14,515.636,658.442
27/01/2023,15,371.731,449.531
27/01/2023,16,173.135,204.82
27/01/2023,17,20.705,29.469
27/01/2023,18,-10.496,-7.954
27/01/2023,19,-10.526,-8.446
27/01/2023,20,-10.876,-8.51
27/01/2023,21,-10.548,-9.197
27/01/2023,22,-10.912,-9.315
27/01/2023,23,-10.551,-9.151
27/01/2023,24,-10.271,-9.085
28/01/2023,1,-11.634,-9.509
28/01/2023,2,-11.557,-9.384
28/01/2023,3,-11.86,-9.346
28/01/2023,4,-10.872,-9.467
28/01/2023,5,-11.168,-9.498
28/01/2023,6,-10.731,-8.703
28/01/2023,7,-11.319,-8.311
28/01/2023,8,0.349,10.011
28/01/2023,9,107.755,141.021
28/01/2023,10,327.495,395.093
28/01/2023,11,528.738,614.193
28/01/2023,12,751.91,738.915
28/01/2023,13,843.862,781.685
28/01/2023,14,681.868,687.918
28/01/2023,15,480.947,486.89
28/01/2023,16,223.241,229.233
28/01/2023,17,35.275,38.449
28/01/2023,18,-10.21,-7.804
28/01/2023,19,-10.361,-8.403
28/01/2023,20,-10.836,-8.494
28/01/2023,21,-10.367,-9.212
28/01/2023,22,-10.373,-9.233
28/01/2023,23,-10.522,-9.134
28/01/2023,24,-10.011,-9.074
29/01/2023,1,-11.333,-9.362
29/01/2023,2,-10.742,-9.528
29/01/2023,3,-11.099,-9.416
29/01/2023,4,-11.029,-9.574
29/01/2023,5,-10.941,-9.457
29/01/2023,6,-11.205,-8.676
29/01/2023,7,-10.806,-8.39
29/01/2023,8,-5.68,5.102
29/01/2023,9,48.769,95.83
29/01/2023,10,150.982,283.354
29/01/2023,11,250.598,479.575
29/01/2023,12,348.833,588.345
29/01/2023,13,355,578.235
29/01/2023,14,310.574,483.206
29/01/2023,15,232.533,367.264
29/01/2023,16,113.082,191.692
29/01/2023,17,13.103,36.944
29/01/2023,18,-10.51,-7.55
29/01/2023,19,-10.417,-8.447
29/01/2023,20,-10.508,-8.511
29/01/2023,21,-10.682,-9.31
29/01/2023,22,-10.897,-9.176
29/01/2023,23,-10.669,-9.298
29/01/2023,24,-10.722,-9.152
30/01/2023,1,-10.948,-9.219
30/01/2023,2,-10.83,-9.105
30/01/2023,3,-10.9,-9.208
30/01/2023,4,-11.48,-9.197
30/01/2023,5,-10.933,-9.236
30/01/2023,6,-10.914,-8.619
30/01/2023,7,-10.968,-7.831
30/01/2023,8,5.166,23.611
30/01/2023,9,156.978,296.7
30/01/2023,10,521.909,789.535
30/01/2023,11,1006.933,1207.725
30/01/2023,12,1242.788,1483.2
30/01/2023,13,1277.14,1537.422
30/01/2023,14,1144.688,1337.488
30/01/2023,15,783.473,935.174
30/01/2023,16,346.419,464.126
30/01/2023,17,55.977,76.214
30/01/2023,18,-10.464,-7.979
30/01/2023,19,-10.945,-8.475
30/01/2023,20,-10.812,-8.523
30/01/2023,21,-10.85,-9.209
30/01/2023,22,-10.535,-9.116
30/01/2023,23,-11.093,-9.193
30/01/2023,24,-10.662,-9.056
31/01/2023,1,-11.193,-9.143
31/01/2023,2,-11.199,-9.126
31/01/2023,3,-10.943,-9.157
31/01/2023,4,-11.399,-9.052
31/01/2023,5,-10.985,-9.039
31/01/2023,6,-11.155,-8.59
31/01/2023,7,-10.304,-7.289
31/01/2023,8,5.331,16.311
31/01/2023,9,81.368,175.659
31/01/2023,10,207.519,416.607
31/01/2023,11,340.951,569.488
31/01/2023,12,423.436,659.339
31/01/2023,13,493.1,636.019
31/01/2023,14,496.577,561.23
31/01/2023,15,349.888,410.91
31/01/2023,16,191.841,221.879
31/01/2023,17,46.634,50.585
31/01/2023,18,-9.416,-7.088
31/01/2023,19,-10.706,-8.404
31/01/2023,20,-10.916,-8.411
31/01/2023,21,-11.016,-9.045
31/01/2023,22,-10.931,-8.966
31/01/2023,23,-10.701,-8.957
31/01/2023,24,-10.877,-8.96
01/02/2023,1,-11.047,-9.365
01/02/2023,2,-11.521,-9.348
01/02/2023,3,-11.361,-9.434
01/02/2023,4,-11.714,-9.347
01/02/2023,5,-10.626,-9.346
01/02/2023,6,-11.046,-8.565
01/02/2023,7,-10.625,-7.767
01/02/2023,8,-0.488,15.569
01/02/2023,9,104.626,212.866
01/02/2023,10,365.036,582.125
01/02/2023,11,759.176,866.254
01/02/2023,12,1115.61,1044.614
01/02/2023,13,1188.444,1092.153
01/02/2023,14,929.552,947.632
01/02/2023,15,647.991,686.003
01/02/2023,16,267.985,348.337
01/02/2023,17,52.076,68.113
01/02/2023,18,-9.436,-7.29
01/02/2023,19,-10.834,-8.319
01/02/2023,20,-10.689,-8.452
